N2O (+M) <=> N2 + O (+M),0.04175118760386377
H + N2O <=> N2 + OH,-0.030705738814442583
H + O2 <=> O + OH,0.6901869990538774
H2 + O <=> H + OH,0.06095191263216189
H2 + OH <=> H + H2O,0.035084456838745025
2 OH <=> H2O + O,0.03931031298019759
H + O2 (+M) <=> HO2 (+M),-0.12181038193595006
H + HO2 <=> 2 OH,0.011077508126043453
H + NH2 (+M) <=> NH3 (+M),-0.029353627400271632
H + NH3 <=> H2 + NH2,-0.020216826000608125
NH3 + O <=> NH2 + OH,0.05075940060787468
NH3 + OH <=> H2O + NH2,-0.018375563073047132
H + NH2 <=> H2 + NH,-0.07850592251247906
NH2 + O <=> H + HNO,-0.09563830077722943
NH2 + O <=> H2 + NO,-0.037033536473075855
NH2 + OH <=> H2O + NH,-0.021825504474160144
2 NH2 <=> NH + NH3,-0.011979146998736957
NH + NH2 <=> H + tHNNH,0.11672383866585566
NH + NH2 <=> H + cHNNH,0.05849775441420874
N + NH2 <=> H + NNH,0.03340346987541076
NH2 + NO <=> H2O + N2,-0.039646199378861144
NH2 + NO <=> NNH + OH,0.10926669122402974
H + NH <=> H2 + N,-0.031014866926299876
NH + O <=> H + NO,-0.033228642516456915
NH + OH <=> H + HNO,-0.05030454201273127
NH + OH <=> H2 + NO,-0.016422403922470744
NH + OH <=> H2O + N,-0.011754556052938979
NH + O2 <=> HNO + O,-0.01948577621418706
2 NH <=> H + NNH,0.016362109667941153
NH + NO <=> H + N2O,-0.03265305832120199
NH + NO <=> N2 + OH,-0.01081355983269573
N + OH <=> H + NO,-0.011645726371249618
N + NO <=> N2 + O,-0.011924876488774033
HNO <=> H + NO,0.01524078253947256
H + HNO <=> H2 + NO,-0.013392693187234834
N2H3 (+M) <=> H + tHNNH (+M),0.011386074784133001
tHNNH (+M) <=> H + NNH (+M),0.012234844200321362
H + tHNNH <=> H2 + NNH,-0.03064789932123779
cHNNH (+M) <=> H + NNH (+M),0.0689858495828048
H + cHNNH <=> H2 + NNH,-0.028750653995760097
