770.0,1.445706444459765e-13
783.75,2.058681711753573e-12
797.5,2.977282839249209e-11
811.25,4.430707882520376e-10
825.0,6.085443655252897e-09
838.75,6.29282794048303e-08
852.5,4.1241001895275185e-07
866.25,1.6487353485731867e-06
880.0,4.335469388772617e-06
893.75,8.55496222842752e-06
907.5,1.421145310219164e-05
921.25,2.1331470859505645e-05
935.0,3.005030290505143e-05
948.75,4.050919602175758e-05
962.5,5.273533722935939e-05
976.25,6.653154522272116e-05
990.0,8.1436136353823e-05
1003.75,9.683191511253021e-05
1017.5,0.00011215659955239402
1031.25,0.00012730925882003757
1045.0,0.00014346853820422587
1058.75,0.00019925816953556442
1072.5,0.00020119387708860892
1086.25,0.000252173618514779
1100.0,0.0003193818356513216
