T [K],vel [m/s],dist [m],X_H,X_H2,X_O,X_OX,X_OH,X_OHX,X_H2O,X_O2,X_O2X,X_HO2,X_H2O2,X_O3,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_N2H2,X_N2H3,X_N2H4,X_NO,X_HNO,X_H2NO,X_HNOH,X_NH2OH,X_N2O,X_HNNO,X_NO2,X_HONO,X_NO3,X_HNO3,X_N2O3,X_N2O4,X_HE,X_AR,X_N2,tau [ms]
550.8789091646061,0.10857100569577116,0.0,2.3708779712203674e-15,1.340926604435445e-14,-1.2946886308198954e-18,-1.2954162698391488e-18,-2.199284577781861e-14,1.1012864898152984e-14,-2.5141106216665295e-16,0.1565295169941323,4.504278201007415e-13,2.96582754614587e-17,4.760701322893662e-15,2.1439386640304456e-18,-1.5640273998689008e-15,-3.086236974280683e-14,3.4495769611548112e-15,0.25462134764466143,-8.636224629357291e-19,-6.018862957960917e-15,-7.243693454918394e-19,1.6304434514505836e-15,-3.2790537054349376e-14,-8.641248496771444e-19,-1.9020228114866177e-17,-4.7026538145727554e-15,9.615021517101474e-16,2.9681963540096143e-17,-6.699710795946839e-19,3.3806251231473186e-14,4.479305418561786e-15,-5.339386207208633e-19,-2.67259917903349e-15,-4.487793513102039e-19,-4.387260039748063e-19,-2.8074316359690785e-18,-8.274167769419083e-19,0.5888491353607807,-38.21333278595964
550.8789088600722,0.10857100563580988,0.005000000000000001,1.307338870628212e-22,4.013852677252898e-13,8.811141650887144e-20,-1.785998287964145e-27,-1.7043220064724612e-20,3.319337113485336e-23,-4.4633715145340744e-14,0.1565295168862378,1.0832777771968329e-10,7.249237853235515e-15,4.782000239236929e-15,8.093100747274655e-16,-4.204213118036337e-20,-4.45518296253195e-19,3.842056785769423e-13,0.25462134764450306,-1.7037652265215855e-27,-6.0217677080865244e-15,-3.5595458036496116e-25,-2.0962209409006101e-13,-6.540244743924573e-14,1.9965363200230235e-18,-9.27561504759315e-16,-3.7607301983287964e-15,9.598272961195302e-16,3.031641060357142e-17,-5.0468358590649834e-20,3.366378904997904e-14,4.727576772741877e-15,-7.882034661420536e-20,-2.6721103140620474e-15,-6.167092333286493e-23,-6.348327839391542e-25,-8.839509233573688e-19,-2.78985120907026e-19,0.5888491353604264,-27.353566526937175
550.8789088316304,0.10857100563217853,0.010000000000000002,4.759818143413319e-25,1.9938762044442253e-11,2.1999735097999908e-20,1.002443796922125e-26,2.6692005902993876e-22,6.109493404746048e-27,-4.4044173617024837e-14,0.15652951687375113,1.1785899150379532e-10,7.308504667015424e-15,4.805005346714255e-15,2.5662688865720803e-16,6.373323612738599e-23,-1.7279088948996244e-23,7.987073648549086e-13,0.25462134763943867,3.867168567752401e-27,-6.0260762846582435e-15,-6.1541130172989325e-25,-4.1521381401670117e-13,-6.541284622616922e-14,5.219424636791399e-18,-1.6205119315190318e-15,-3.0063461322429043e-15,9.597204588635659e-16,3.338398187923227e-17,2.7395599893402325e-19,3.352266505172303e-14,4.978411472150891e-15,3.325741209123293e-19,-2.670932269814529e-15,-6.116947014649862e-23,-6.108708968531693e-25,4.682771129953251e-18,1.3403648065312393e-18,0.5888491353487,-16.493800267914718
550.8789088279431,0.1085710056685798,0.0125,8.373420194233657e-25,3.913255615910805e-10,1.1778495067512431e-20,1.418992053890382e-26,1.756156931909864e-22,8.648046268839166e-27,-4.364527007856104e-14,0.15652951681728056,1.1863292108270923e-10,7.359038918262642e-15,4.817022671705222e-15,1.3249727095752485e-16,9.035989303057649e-23,-3.434526832178642e-23,1.1659251285213136e-12,0.25462134754424703,5.2640100003680005e-27,-6.029889767254561e-15,-1.0349306189635893e-24,-5.982070441673029e-13,-6.539498354349548e-14,7.706075874248979e-18,-1.91276949712004e-15,-2.670856482772397e-15,9.60100180869345e-16,3.563096808594976e-17,4.2728477044432844e-19,3.345189577439995e-14,5.1044976151029294e-15,5.525776443839523e-19,-2.670134502837265e-15,-6.107003492748389e-23,-6.001187923773304e-25,8.29562401515934e-18,2.4662240371812954e-18,0.5888491351280167,-11.063917138403493
550.8789088268652,0.10857100603034928,0.01375,2.2752340340656437e-24,4.014026776260299e-09,8.512557000460565e-21,4.897146144317773e-27,1.4831327187466932e-22,2.9845668496823124e-27,-3.5981028038778016e-14,0.15652951627413786,1.1874123665043074e-10,7.398399326423882e-15,4.822724463407969e-15,9.317711316266406e-17,3.26460808458415e-23,-8.910516484846466e-23,1.383884489373259e-12,0.25462134661609914,-4.607088480007078e-28,-6.032563765924028e-15,-1.5017430409922283e-24,-7.068530102286923e-13,-6.53623376716327e-14,9.075963106168768e-18,-2.0441404992415367e-15,-2.5136590928463593e-15,9.597974495587035e-16,3.6569845041648175e-17,2.602146993877935e-19,3.341550623805395e-14,5.1672301622637225e-15,4.0914534668687885e-19,-2.6700845964700223e-15,-6.207084526488748e-23,-6.060399741778098e-25,6.99893417264198e-18,2.411669457296531e-18,0.5888491329763806,-8.348975573647877
550.8789088312917,0.10857101085962365,0.015,1.48739661213995e-23,5.233855816085748e-08,8.975992841535788e-22,-3.531109293686957e-25,-3.7575805388146555e-24,-2.1520342457747713e-25,3.0810109365597787e-13,0.15652950903068627,1.1877166163838555e-10,7.535574107988747e-15,4.8207814479597856e-15,3.188514719186685e-17,-2.2482263963503266e-21,-1.5531544272682524e-21,1.630897177201705e-12,0.2546213342340074,-2.0030462501175984e-25,-6.002651918159787e-15,-7.264174143671949e-24,-8.302343833998051e-13,-6.442338081455793e-14,7.98783917145248e-18,-2.0832974951757422e-15,-2.3770682686184794e-15,9.535327616164482e-16,5.0081058938556417e-17,-5.34342538504573e-18,3.3390163738886856e-14,5.223547846124474e-15,-5.477762197727295e-18,-2.6782045035269793e-15,-9.524272852731729e-23,-9.475936303178524e-25,-2.1507947348398375e-17,-9.533448771190544e-18,0.5888491042768934,-5.634034008892265
550.8789089199795,0.10857103563261193,0.015625,2.8773327126053253e-22,3.0011105137115613e-07,2.8700007355187686e-20,1.9887692281000323e-24,8.365766653878451e-22,1.2120554015569238e-24,6.195808022394662e-12,0.15652947189342092,1.1877831939515273e-10,8.812989480012624e-15,4.882401294734066e-15,1.609793816658866e-16,1.2657692721364416e-20,7.918046570351001e-21,1.7630541180761966e-12,0.2546212707249425,1.104295093185348e-24,-4.931444565058762e-15,2.7515848130092404e-23,-8.952253391384499e-13,-4.703963456244247e-14,2.9037413446987276e-17,-4.697482815139863e-16,-2.2639342759163764e-15,1.1021730840809867e-15,6.990822272993668e-16,1.6343178862219317e-17,3.431045995141316e-14,5.36137543479236e-15,1.4679604994716828e-17,-2.6548788052538457e-15,1.2077968125581956e-22,1.3119800365062417e-24,6.86067054667886e-17,2.482714911882642e-17,0.588848957144745,-4.276563226514457
550.8789096609802,0.1085711054248153,0.0159375,4.869800169753121e-22,9.9725117553271e-07,-2.981658294077572e-20,-4.234053442711275e-24,-1.1967100467295966e-21,-2.580434063256094e-24,5.803191152899135e-11,0.15652936741462656,1.1878024965568238e-10,1.1741868768907453e-14,5.268003246024847e-15,-1.6948129816567665e-18,-2.693876837136319e-20,-1.7265673516040753e-20,1.840908067922023e-12,0.2546210918603907,-2.3481192424542106e-24,4.116797480882174e-15,-6.564836432911899e-23,-9.27415015392542e-13,1.0618249104299772e-13,1.4990299392454998e-16,1.4038074274609806e-14,-2.2067849996380886e-15,2.082801518359377e-15,7.653137688988178e-15,-1.0195603908063455e-17,4.2966212390463365e-14,6.247010138258847e-15,-7.928244558248931e-18,-2.677041465324932e-15,-4.534652413318015e-22,-4.6896204304413696e-24,-7.839082923729385e-18,-8.393039779445375e-18,0.588848543295886,-3.5978278353255497
550.8789181177842,0.10857139151793124,0.01625,3.30950945315306e-21,3.844954469151409e-06,1.0204701871904163e-19,1.0004915706906783e-23,3.654470790823163e-21,6.097471645915036e-24,6.838371191830308e-10,0.15652894075359045,1.1878156816531264e-10,4.559264598790329e-14,1.2384742563536908e-14,3.458340944679751e-16,6.331058874665929e-20,4.0324281075434424e-20,2.0030226368341818e-12,0.254620359427075,5.732882821987566e-24,1.1709670579750453e-13,1.471121849261103e-22,-9.390121767075509e-13,1.9827252328689195e-12,3.67399802965257e-15,1.9218092741841093e-13,-1.3937108556513938e-15,1.4647427847539354e-14,1.1609992913135724e-13,4.6453032419904713e-17,1.6591079666842755e-13,2.0408790321002095e-14,4.257819652047621e-17,-2.602765132464776e-15,8.604097078448985e-22,9.044869835126762e-24,1.5538803601907646e-16,6.956457957585914e-17,0.5888468540585154,-2.9190924441366493
550.8789553560702,0.1085718698398245,0.01640625,6.76904324830609e-21,8.563064022723428e-06,-9.771991167095662e-20,-1.4258822053360224e-23,-3.1433200609127396e-21,-8.689970384051456e-24,3.5952435138595877e-09,0.1565282343028548,1.187845257133684e-10,1.9926525696216354e-13,5.879874841237382e-14,4.705625977656253e-17,-9.06235322649078e-20,-5.778347142388632e-20,2.3357301402533065e-12,0.25461913870898123,-6.89508181598378e-24,6.549959665240272e-13,-2.154766921181034e-22,-8.184848287216687e-13,1.0814709696099035e-11,3.530886102438886e-14,1.0306393798439188e-12,1.8916960736241346e-15,7.371926223463527e-14,7.602213959407838e-13,-4.648546344165057e-18,8.268705013059451e-13,1.0493972767896704e-13,8.1767471774407e-19,-2.500605519522841e-15,-1.3784499132258678e-21,-1.4359330703807693e-23,2.088379076657886e-18,7.627446269945578e-18,0.5888440601940368,-2.579724748542199
