T [K],vel [m/s],dist [m],X_NH3,X_NO2,X_NO,X_N2O,X_H2,X_O2,X_O3,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_CO,X_CO2,X_HOCO,X_CH2O,X_HCO,X_NH2,X_NH,X_N,X_NNH,X_N2H4,X_N2H3,X_tHNNH,X_cHNNH,X_H2NN,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_HONO,X_HNO2,X_NO3,X_HONO2,X_H2NCO,X_HNCO,X_NCO,X_AR,X_HE,X_N2,tau [ms]
550.8789639726715,0.14517427359916377,0.0,0.2546213476446041,5.730552806546375e-18,-9.341879673511555e-15,-6.956080870358136e-16,-1.9223665426482778e-15,0.1565295169946336,-6.863755724185935e-20,-4.447412030651417e-15,1.069460593517945e-15,-2.319236483674582e-19,-8.621420229577735e-18,-6.0440696461161424e-15,6.013264512757556e-15,-2.640687426164721e-15,4.7114068541029835e-18,-1.1149000729396476e-19,1.277023421446378e-15,-1.2206930003684767e-19,1.4443754850590455e-15,2.5551247579369385e-15,-1.11477439220353e-15,-1.4889703473617118e-19,-4.5159566129476095e-15,-7.044195494048422e-15,9.767740782628409e-15,2.109081458853007e-15,2.369590426051112e-15,3.759149568102969e-15,-6.44934675377061e-15,3.0314402074331587e-16,-1.3254572490452023e-19,-1.5104801210581197e-19,4.13715695618456e-16,-2.5266716680874743e-17,-9.265327281475739e-20,-6.522713264415033e-17,-1.0392198232476688e-19,3.0628905618252125e-16,-3.301517568605095e-17,-1.4308428495639975e-19,-4.884852696888178e-19,0.5888491353607754,-85.45137090908656
550.878963971372,0.1451742735988425,0.015,0.2546213476445562,2.3774398117682655e-15,-7.982168095496308e-15,-6.951941503272554e-16,-1.851330159457102e-15,0.15652951699460635,1.9859444486373485e-19,-2.1602134038578356e-22,-1.3088715099272145e-21,7.628309469214644e-22,-3.321610972742553e-15,-3.3902202899222353e-15,7.837902525313518e-15,-2.6400344206000585e-15,5.152045770467916e-18,2.101524189865313e-26,1.2773137732378612e-15,1.3036569886783098e-26,3.171697781071898e-13,2.1325521057518952e-20,-1.2110856285333415e-20,5.51829638869915e-28,-1.5642457033067701e-13,-7.0408745254497244e-15,9.76811304663757e-15,2.109431562829293e-15,8.548569265241849e-20,3.759782266950481e-15,-6.379777047516181e-15,2.7882465868194824e-16,3.859330240539469e-18,2.1227134839629164e-19,4.141623850376541e-16,-2.5014865078696937e-17,1.3011512401150432e-19,-6.496152260630603e-17,2.4556222990876772e-20,3.065806689266409e-16,-3.27384752462829e-17,2.11540385559523e-19,7.140374712414535e-19,0.5888491353606821,-61.101237665478756
550.8789639670853,0.1451742735977881,0.03,0.2546213476444176,2.3762675266290746e-15,-8.18834353677445e-15,-6.951551600170375e-16,4.9638777330082305e-15,0.15652951699452544,-4.6953678184651734e-20,-1.187522805423538e-25,2.544756305255306e-21,1.78552935259049e-22,-9.913252785230722e-15,-2.945397515316716e-15,1.333718016070562e-14,-2.6408028098857186e-15,4.6446955295315714e-18,-3.621814740718083e-26,1.277046904930974e-15,-2.246234279339631e-26,1.3525600008332742e-12,-3.854082681492547e-21,-1.4212749352105053e-23,-1.4054687840501328e-27,-6.706560484761023e-13,-7.042802427238526e-15,9.767633302946527e-15,2.109102163548141e-15,8.928802049234427e-24,3.759712517342671e-15,-6.25225256584635e-15,2.5542774469104435e-16,2.7248539092415932e-17,-1.2171886613682362e-19,4.141199874407871e-16,-2.524357365816576e-17,-7.454370778418325e-20,-6.512232189913e-17,-3.757188334632464e-20,3.0632664749481645e-16,-3.300669062165391e-17,-1.1444196467506168e-19,-4.007682934122803e-19,0.5888491353603745,-36.751104421870956
550.8789639642076,0.14517427359711346,0.0375,0.2546213476442611,2.37613749682732e-15,-8.307458740290097e-15,-6.948006518356022e-16,2.543562493152656e-13,0.15652951699443338,8.909328584293093e-20,2.22176618115261e-25,3.98440712095967e-21,2.558429504756628e-22,-1.520006868131686e-14,-2.6214398374870843e-15,1.7020253144241318e-14,-2.6404515163443293e-15,4.922510480656176e-18,6.812511175225719e-26,1.2771924673670607e-15,4.2256401006848166e-26,2.0482548657365048e-12,-5.16371608329853e-21,2.7064466212355577e-23,2.522457238806084e-27,-1.0166743025249288e-12,-7.0466627517406345e-15,9.767674728665794e-15,2.109270233213029e-15,6.069841235404111e-23,3.760008863874424e-15,-6.168746468004131e-15,2.4441001064042116e-16,4.465086753124562e-17,5.1690268100820955e-20,4.1434112521816785e-16,-2.5112428014247158e-17,4.2238136048282547e-20,-6.498409410473655e-17,4.710896671868403e-20,3.064724679809592e-16,-3.286641702453006e-17,5.58213242467688e-20,-1.0608211983351818e-19,0.588849135360025,-24.57603780006705
550.8789639625584,0.14517427359732443,0.041249999999999995,0.2546213476430003,2.3704224472060427e-15,-8.386440702763929e-15,-6.971619279066406e-16,4.879425182484819e-12,0.1565295169936774,-2.269557765063581e-18,-4.2482777633254645e-24,3.3509054849279157e-21,2.6039169484956585e-22,-1.8373404241087225e-14,-2.4567283616048333e-15,1.9090374078399625e-14,-2.647299751783969e-15,6.368337328738173e-20,-1.3040193654001613e-24,1.2746393677633272e-15,-8.088138835252368e-25,2.447099547317606e-12,-6.195678429484943e-21,-5.18055348043178e-22,-4.8510265472945223e-26,-1.2150567976055648e-12,-7.0525424675680416e-15,9.764515693859698e-15,2.1061892637113982e-15,-5.542940133700407e-22,3.756954565563135e-15,-6.1247592253224105e-15,2.358082500968663e-16,5.3188308585257146e-17,-3.1041003360652573e-18,4.1216050345931776e-16,-2.7336893623072153e-17,-1.9385391718962845e-18,-6.694948415898486e-17,-9.737877919605055e-19,3.0397820763588946e-16,-3.537412198418376e-17,-3.0289248868513656e-18,-9.160494149932264e-18,0.5888491353572172,-18.4885044891651
550.8789639606549,0.14517427361231905,0.045,0.25462134761264604,2.396676365094527e-15,-8.387567648004209e-15,-6.849052920408748e-16,1.207985094269138e-10,0.15652951697545162,9.199348402762427e-18,1.9750404976442392e-23,1.1673437180153761e-20,4.727140941041791e-22,-2.1837448080284094e-14,-2.0744017378001068e-15,2.1400746109595916e-14,-2.6138773112656392e-15,2.3741435039519194e-17,5.997675405972255e-24,1.2870895242422536e-15,3.720049804824184e-24,2.9079539934569123e-12,-5.658083311053637e-21,2.382703714847045e-21,2.23170617432256e-25,-1.4443773922145141e-12,-7.044418483319824e-15,9.779558962724698e-15,2.1213270453644698e-15,2.7460544338975977e-21,3.77233390958722e-15,-6.055750018496585e-15,2.4557970564399926e-16,7.253353104644373e-17,1.2425117998089116e-17,4.2300611524835585e-16,-1.6535519462686905e-17,7.639802783589757e-18,-5.738284900340637e-17,4.266849769184712e-18,3.1613908857173677e-16,-2.3161772615957753e-17,1.2134333948830596e-17,4.02137550350543e-17,0.5888491352896473,-12.40097117826315
550.8789639596346,0.1451742737593544,0.046875,0.25462134732407454,2.3918763807758226e-15,-8.435121594984595e-15,-6.869630102814255e-16,1.2248736314233507e-09,0.15652951680217456,7.186442792968629e-18,-5.057642012374822e-24,3.825846943547896e-21,2.920521293961769e-22,-2.3788311750884485e-14,-2.7212147728723495e-16,2.2601944607202988e-14,-2.618074195405265e-15,1.9549092728429606e-17,-2.172690511887877e-24,1.2848790443773413e-15,-1.3476078253930406e-24,3.1557730655193043e-12,-7.822477003426541e-21,-8.625806524996193e-22,-8.080324130762121e-26,-1.5677875344753458e-12,-7.0496841640618415e-15,9.776756219884666e-15,2.1185563086075025e-15,-9.36000309564355e-22,3.769560175493748e-15,-6.030072415330581e-15,2.399621902187307e-16,7.473229911971677e-17,9.56881516216286e-18,4.21147367619463e-16,-1.8416060475818575e-17,5.996288758065695e-18,-5.901681860966749e-17,1.429096768698218e-18,3.139862009503e-16,-2.5322922559130978e-17,9.356844219365808e-18,2.771669561394455e-17,0.5888491346472952,-9.357204522812163
550.8789639591744,0.14517427449758666,0.0478125,0.2546213458776844,2.37781454551647e-15,-8.481717620201376e-15,-6.932203500907805e-16,6.759207357616472e-09,0.156529515933687,1.1384545873406697e-18,-2.686174104330485e-23,-5.7477411912044876e-21,6.518949219431475e-23,-2.4838565382918953e-14,2.4877373993454057e-14,2.3208227969650293e-14,-2.6339339216304937e-15,7.057614706518009e-18,-1.181238491127039e-23,1.2783099445989085e-15,-7.326611372258994e-24,3.284573310141395e-12,-1.0050706754632563e-20,-4.691816199612386e-21,-4.394509310758377e-25,-1.6319625189548792e-12,-7.058153306790072e-15,9.769111239712594e-15,2.1105920102031537e-15,-5.283795864133343e-21,3.761596413269407e-15,-6.022350527946305e-15,2.3047019063377987e-16,7.142891433606955e-17,1.3622171077286829e-18,4.154647829467953e-16,-2.410932799126863e-17,9.51057657953308e-19,-6.404755720132694e-17,-3.1442384467352826e-18,3.0756396158770927e-16,-3.1758825086731084e-17,1.345034579989861e-18,1.5661226763268953e-18,0.58884913142775,-7.835321195086675
550.8789639601526,0.14517427967929927,0.04875,0.25462133572751094,2.3652619737654044e-15,-8.367028347583795e-15,-6.963681198189173e-16,4.5595137024886516e-08,0.15652950983940703,-4.3864086050266465e-18,3.9720187702578033e-23,-6.6518260575382255e-21,4.5849790703283314e-23,-2.579019106661443e-14,5.258513341001409e-13,2.383866204506434e-14,-2.6488868150171243e-15,-4.2848863766133505e-18,-1.2948116925007298e-23,1.2723562979312073e-15,-8.031044841490565e-24,3.4181178346930304e-12,-1.0568836363652371e-20,-5.1438009189033165e-21,-4.816777371454277e-25,-1.6985587909761828e-12,-7.065982623099434e-15,9.770926362508853e-15,2.1043101438679046e-15,-5.797077890388048e-21,3.757120383102068e-15,-5.9857160337220135e-15,2.221251914251351e-16,7.054426858869046e-17,-5.895185424569444e-18,4.1025061474433013e-16,-2.933795710441073e-17,-3.729232523479338e-18,-6.871489532732138e-17,-6.350780453819998e-18,3.016914723068566e-16,-3.7564211548542666e-17,-5.7606479810415405e-18,-1.612656723392147e-17,0.5888491088357064,-6.313437867361188
550.8789639915765,0.1451743160505337,0.0496875,0.2546212644866202,2.4049738108831876e-15,-4.623038166498538e-15,-6.065926649888183e-16,3.181309735678338e-07,0.15652946707357251,8.346859536236357e-18,6.898165225993751e-22,3.63212524361807e-20,1.069029924045344e-21,-2.5738589255345794e-14,1.0504572641908216e-11,2.4720476333606715e-14,-2.6166287540634548e-15,2.1915996814051497e-17,2.899936729973802e-23,1.2861185778306944e-15,1.7986823999167368e-23,3.556425153048156e-12,-2.458686608402828e-21,1.1512569368822789e-20,1.0797138132019792e-24,-1.7677259013386634e-12,-7.050171201601385e-15,9.997109665652324e-15,2.1399411279166345e-15,1.3116245184961139e-20,3.8359910592185355e-15,-5.2896887132207775e-15,2.419529577469737e-16,1.006828642425603e-16,1.104911186754079e-17,4.224355250544508e-16,-1.7300768757131382e-17,6.997753413630102e-18,-5.800794671086198e-17,5.837965710900521e-18,3.149366901986174e-16,-2.3833992538575603e-17,1.0809084843125343e-17,3.456002792107062e-17,0.5888489502965409,-4.791554539635701
