T [K],vel [m/s],dist [m],X_AR,X_N2,X_H,X_H2,X_HE,X_O,X_OH,X_H2O,X_HO2,X_H2O2,X_O2,X_OH*,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NO,X_N2O,X_NO2,X_HNO,X_HON,X_HONO,X_H2NO,X_HNOH,X_NH2OH,X_HNO2,X_HONO2,X_NO3,X_HNO3,X_CO,X_CO2,X_CH4,X_C2H6,tau [ms]
551.2216387611246,0.15178559282977194,0.0,-7.307231630139427e-19,0.5888491353607802,1.1984002822711888e-15,1.7102687352486228e-15,-2.9275921851877635e-18,-7.096596128503027e-15,-1.1440378829781294e-18,-2.1691936054133992e-15,4.379329067558685e-18,-3.916173549826095e-15,0.15652951699463447,-1.546232961344288e-15,-1.209015358491168e-14,-1.2274651072368274e-18,-1.985762176454715e-16,0.2546213476446047,-7.349587500844444e-19,-8.080330396369614e-16,-2.9706673113368567e-18,-3.6960099032009136e-16,9.740786211899782e-15,-1.3881750172622296e-16,-1.4473754313552834e-16,3.382956640760525e-17,-7.480108615391594e-19,-7.48306709141874e-19,-5.953889307310504e-20,-1.0806346299756857e-15,3.335293006057234e-16,9.028739535568372e-16,2.8755455983710153e-16,-6.340627073785101e-16,-3.0824848197453765e-15,-8.305807411874745e-18,-7.456345140198684e-19,-5.866240782233045e-19,-8.0915453124889615e-19,-5.480604704226176e-19,-27.3398583737314
551.2216387610735,0.15178559282975923,0.005000000000000001,9.897168273957767e-22,0.5888491353607737,5.828049919238679e-23,1.1075206041743414e-14,-3.979937837821201e-19,-1.0012393801716284e-18,-1.1915282108023391e-20,-2.2830967811414008e-14,1.24873328436149e-15,-3.912648007630439e-15,0.1565295169946337,-7.907374793458321e-24,-4.5308178170276495e-19,2.604311684242181e-21,-3.027622242033562e-14,0.25462134764464556,-1.1249506491649983e-27,-8.512528028922127e-16,-6.888673935647313e-16,-9.503881556242939e-16,6.68761876789608e-19,-1.215606864086157e-14,-1.4415574329946488e-16,9.779434011500965e-15,7.238759279624355e-20,-1.7288539398644513e-25,1.6137176723253873e-16,-1.0455839070870842e-15,2.99720468902908e-16,9.036643535104594e-16,1.274407537280365e-16,-6.334568488429079e-16,-9.1848797944761e-19,-3.088726539501811e-15,1.3410937749340001e-21,8.808940742847974e-23,2.084242294426272e-21,-2.273221327186065e-22,-19.561567070070648
551.22163875955,0.15178559282946075,0.010000000000000002,1.4908202885706983e-18,0.588849135360275,4.650567168878348e-25,6.957206448468536e-13,4.271495031956355e-18,4.521753406353215e-22,-4.747211962789352e-23,-2.2912913378893834e-14,1.2752104447516524e-15,-3.908592875807829e-15,0.15652951699449938,1.236890503589079e-26,6.51087795636999e-23,-2.8221743506774514e-21,3.1759971647717033e-13,0.2546213476444171,1.4195140504864143e-27,-7.373643984713485e-16,5.130721212381425e-15,-1.7772561870343397e-13,2.0120720299709686e-22,-1.2251325846277404e-14,-1.42872117168309e-16,9.783977757260635e-15,-6.112086729497982e-20,5.298823341933267e-23,2.344434175651497e-16,-1.0038476343167863e-15,2.7014723813868557e-16,9.052145758553019e-16,5.689981373867841e-17,-6.322715614663316e-16,1.893709328711907e-23,-3.0874910592212233e-15,1.5209405043231265e-18,1.2045113261529711e-18,1.6464596965836343e-18,1.1268643137513635e-18,-11.7832757664099
551.2216387581036,0.15178559283151027,0.0125,-3.109689030775553e-18,0.5888491353500765,-2.8455915539850775e-24,1.8065812965609144e-11,-1.081993597253787e-17,-8.93781590213018e-22,-1.4809269621940114e-22,-2.3033022973570713e-14,1.2381234720107968e-15,-3.9121367120849904e-15,0.15652951699174886,-7.459705285499571e-26,-4.952426819053001e-22,-5.903907155114761e-21,6.43235752607793e-13,0.2546213476398292,-1.8060836258733823e-26,-7.698639169703e-16,1.3023494539672974e-14,-3.4411566884559497e-13,-3.8927237913180217e-22,-1.2371668723352693e-14,-1.464530046127921e-16,9.772640888947884e-15,-6.778717721621915e-19,-3.1955766342478204e-22,2.5149110412970165e-16,-9.851177471826392e-16,2.510063210946592e-16,9.005881021305177e-16,3.268102924109205e-17,-6.357053406682753e-16,-1.7676996974184417e-21,-3.093258470563992e-15,-3.1736248610720535e-18,-2.498406054875639e-18,-3.443229232201786e-18,-2.3341551344404668e-18,-7.8941301145795295
551.2216387572811,0.15178559286296428,0.01375,-2.358966232372856e-18,0.5888491352179881,5.777314694443395e-25,2.4503815859444456e-10,-5.83821354773366e-18,1.0119095065988801e-21,-1.0694903303097283e-22,-2.252024492549221e-14,1.2484602667022373e-15,-3.910691467458357e-15,0.15652951695611755,1.094810030573237e-26,7.264497255450108e-23,-6.125633236838267e-21,8.278282244076101e-13,0.2546213475804806,9.54043324664402e-28,-8.012550312924726e-16,1.8295264560530552e-14,-4.385825370366974e-13,5.40803505842007e-22,-1.2422440346372439e-14,-1.4585731050137098e-16,9.7758081233344e-15,-2.75737204031338e-19,4.686182315608218e-23,2.60053583765475e-16,-9.715266392170623e-16,2.4471181514664905e-16,9.013623160849227e-16,2.5214463960254072e-17,-6.35198855272423e-16,2.56784272381139e-22,-3.0924246539699703e-15,-2.3995182535012734e-18,-1.9555527139130862e-18,-2.5676353352490617e-18,-1.842501750153282e-18,-5.9495572886643435
551.221638756393,0.1517855934252258,0.015,2.4016473832803768e-17,0.5888491328726323,3.8899635652782864e-23,4.276679021720781e-09,6.853438208202517e-17,1.9359865953676717e-20,4.407363927043047e-22,7.453143320908682e-15,1.5150269743867544e-15,-3.877085243202011e-15,0.15652951632344683,9.223661396896425e-25,6.122819224883074e-21,-1.8472048212966855e-21,1.0469431919735046e-12,0.25462134652672225,2.0411992836071899e-25,-8.221127341026548e-16,2.4653827931293957e-14,-5.505395780932667e-13,8.641058535749457e-21,-1.2335319971927508e-14,-1.242292925170425e-16,9.850754539156523e-15,4.572921396481769e-18,3.9509018507702055e-21,2.9221663808079057e-16,-9.277595727290978e-16,2.639262269716994e-16,9.281022220044865e-16,3.536675501484717e-17,-6.149695451565346e-16,2.1835062956868106e-20,-3.0577370143734847e-15,2.4475388841756156e-17,1.957852459784333e-17,2.6389628946876236e-17,1.836315194875171e-17,-4.004984462749158
551.2216387576951,0.15178559724270077,0.015625,-2.0903086096177825e-17,0.588849116957303,-8.749273092186274e-23,3.163594072790158e-08,-6.243657060467288e-17,-6.030018774567564e-20,-2.0743954437677677e-21,6.103130917469063e-13,1.2238145166336485e-15,-3.7829545967960206e-15,0.15652951203025228,-3.0930847914464487e-24,-2.0526774777099193e-20,-2.6558875148735378e-20,1.169236836714221e-12,0.2546213393753199,-6.912768706129545e-25,-8.877027155550529e-16,2.6652665821176755e-14,-6.126698868270152e-13,-2.5489214673194414e-20,-1.2218438427591837e-14,-1.545405270051467e-16,9.74283986073007e-15,-1.2846421874087316e-17,-1.3245836023210737e-20,2.572238740775564e-16,-9.153995330056781e-16,2.1538170728119084e-16,8.852151011253222e-16,-4.880696331015052e-19,-6.492631942786392e-16,-7.307445218731341e-20,-3.11631097643573e-15,-2.1308387439581832e-17,-1.699082302497911e-17,-2.300285051373443e-17,-1.5923333273039637e-17,-3.0326980497915637
551.2216387775021,0.15178561115394704,0.0159375,-2.8979750346139618e-18,0.5888490589784675,2.23634132300284e-22,1.3130769910403404e-07,-8.428301076951768e-18,4.8577933806428403e-20,1.754782150695814e-21,6.87370504526539e-12,1.7513969519360853e-15,-2.095819436654854e-15,0.15652949639070093,2.3396705626457922e-24,1.5511133366978427e-20,2.774649237729458e-20,1.2375142115625342e-12,0.25462131331564286,5.2024689230505685e-25,-8.064175995953732e-16,2.5209145840168033e-14,-6.454575688382091e-13,2.085771297277314e-20,-7.637373142188905e-15,-5.008086478332836e-17,9.975207014320054e-15,3.9063180013665754e-18,1.0010252831040497e-20,2.8567634136227045e-16,-2.8236487785759797e-16,2.345883414550904e-16,9.331375488749572e-16,1.273317123913735e-17,-6.356253153574644e-16,5.482938014415811e-20,-3.093265037159735e-15,-2.9424398568814152e-18,-2.452466862918472e-18,-3.1266428239765006e-18,-2.3257535213490023e-18,-2.5465548433127663
551.2216390754969,0.1517856834148908,0.01625,1.065404124903279e-17,0.5888487580475571,8.085675828687719e-22,6.486800533634341e-07,5.758256670697336e-18,5.3824867714916485e-20,1.4839927500633475e-21,9.56533779786523e-11,5.204591485109542e-15,2.5034871687544305e-14,0.15652941522034802,2.6433167187338337e-24,1.7542924232818163e-20,6.648312924841486e-21,1.3195933870099932e-12,0.2546211779556113,5.908771151131404e-25,8.651720816336007e-16,1.6894592198517848e-14,-6.802036780287771e-13,2.3233618896912802e-20,6.575995740894397e-14,1.8185841086260265e-15,1.3427751514679862e-14,4.423221134575431e-17,1.1321066447775053e-20,5.735690231266842e-16,9.720699083330172e-15,2.8894647620767656e-16,1.4359119689342587e-15,2.2956710028082036e-17,-6.236537989903648e-16,6.254382151922221e-20,-3.072839003529595e-15,1.0767247785110703e-17,9.388363079967406e-18,1.120264963589285e-17,8.986575718848724e-18,-2.060411636833969
551.221643505111,0.15178605926123515,0.0165625,-8.697332752971658e-17,0.5888471963060812,3.447861057136216e-21,3.3342340544046804e-06,-2.382201533427745e-16,-2.7979798476942736e-19,-7.004276948950053e-21,1.3540852526176355e-09,4.337057660808755e-14,4.65628967883263e-13,0.1565289940246967,-1.439755970023264e-23,-9.549386922061984e-20,7.320787606493322e-21,1.4500730692667636e-12,0.2546204740782364,-3.156592319084315e-24,2.852868746282787e-14,4.716434065221337e-15,-7.168580823176395e-13,-1.2257843866096331e-19,1.2677294100456293e-12,4.0038706697301706e-14,7.690057471240147e-14,1.2220385082051315e-15,-6.163006892805257e-20,6.220454037288217e-15,1.7283547985073664e-13,8.860749207459973e-16,9.383845050697455e-15,-5.060381440891374e-17,-6.852648930182386e-16,-3.389884002739997e-19,-3.1966295763462003e-15,-8.859833588896571e-17,-7.116292899667816e-17,-9.535954741773839e-17,-6.680787555599428e-17,-1.574268430355172
551.2216687309893,0.15178684207684723,0.01671875,-4.8046928774417215e-17,0.5888439627212799,1.2873514975848329e-20,8.897442408266049e-06,-1.172663388694522e-16,2.1417874162072253e-19,7.25235896333637e-21,8.200638891298592e-09,2.4641190469830474e-13,3.20619317245766e-12,0.15652812216426246,1.070785148585884e-23,7.083836881623252e-20,7.340294872583399e-20,1.6942072594310284e-12,0.25461900945578547,2.8334282447288734e-24,2.0592583042028517e-13,1.2209933599108592e-15,-7.30078566820829e-13,9.125730083879448e-20,8.803831524079898e-12,3.410994077748546e-13,5.31316500880623e-13,1.8045774822549866e-14,4.573638386257676e-20,5.1790294556172324e-14,1.1936527028390374e-12,5.312914249140768e-15,6.006564567697983e-14,-6.031629983501317e-18,-5.378712881435364e-16,2.474917723588429e-19,-3.083662830873271e-15,-4.8875114033676326e-17,-3.981724567747724e-17,-5.2285555017792857e-17,-3.749629388713705e-17,-1.3311968271157715
551.2218686677587,0.15178929751981982,0.016875,-3.228210584392864e-17,0.5888339647043456,6.328369503619597e-20,2.6117577325765957e-05,-4.8116802424155975e-17,-1.3579310981178613e-19,3.4691229070095844e-21,6.014769910725525e-08,1.836032242339597e-12,2.6845318715681973e-11,0.1565254275252269,-7.23536054000206e-24,-4.7382856036408746e-20,-5.1203162119241385e-20,2.94180111631969e-12,0.2546144299184279,5.025194315751626e-24,1.77001574738237e-12,2.6401303324349704e-16,-6.916467571953311e-13,-5.673105530251274e-20,7.428660370499357e-11,3.5961286034790206e-12,5.000126617418372e-12,2.5006830558761174e-13,-3.07033977266358e-20,5.495655329630437e-13,1.0046223019865173e-11,4.350668509951983e-14,5.019362298336547e-13,1.5011304240742718e-16,8.167780302327749e-16,-1.6110167272005326e-19,-2.230180289748621e-15,-3.240381435474967e-17,-3.056918301672573e-17,-3.2828303783696316e-17,-2.989859284638768e-17,-1.0881252238763746
551.222487887253,0.15179255118542187,0.016953125,1.046337580062753e-16,0.5888211395137181,2.3645333797752612e-19,4.825848873886422e-05,1.282859969885098e-16,2.438851304673973e-18,1.7278790810972525e-19,2.1444277463923412e-07,6.576077647127021e-12,1.0626519756040505e-10,0.15652197227677841,1.2215812673146443e-22,8.068015012168396e-19,1.3241472089776904e-18,5.801824010474615e-12,0.25460841477148394,8.024504718188975e-23,7.137774087655807e-12,2.133491016796084e-16,-4.621153823457809e-13,1.0658393977970417e-18,2.956779994808879e-10,1.7201695876715773e-11,2.2042278543563495e-11,1.4834560540367623e-12,5.213101545774259e-19,2.6521785727339186e-12,3.994245080593089e-11,1.7297357379321153e-13,2.00298824310943e-12,9.077648524142065e-16,6.864895163630353e-15,2.808809899676917e-18,2.2823881187534435e-15,1.0594972171362614e-16,9.068206811503285e-17,1.1117040772992452e-16,8.64616262535222e-17,-0.9665894222566779
551.2252511347859,0.15179961408735934,0.01703125,-1.5656291146729217e-16,0.5887949890332053,1.203322180086992e-18,9.359558387341885e-05,-4.27066681222237e-16,-3.525583220052674e-18,1.3440046129100593e-18,8.769217784956085e-07,2.718854474432214e-11,4.884986510554687e-10,0.15651492467114,-1.8984607691666455e-22,-1.25257348334768e-18,2.7784473924987425e-18,1.5594029536208556e-11,0.25459561142551973,6.300190687241309e-22,3.348792485420158e-11,2.5007392725446603e-16,9.63408044371482e-13,-1.2243596657997332e-18,1.367715323838933e-09,9.755985032639401e-11,1.1436996063126282e-10,9.211247407734253e-12,-8.094592539104648e-19,1.5193394655780023e-11,1.8452148305688822e-10,7.992270181472761e-13,9.300760500987015e-12,4.5617186003036426e-15,4.345854651583996e-14,-4.319316774641712e-18,3.261095058387642e-14,-1.5919501860869022e-16,-1.308362421476477e-16,-1.701919621411965e-16,-1.2369716207322685e-16,-0.8450536206369742
551.2375803247709,0.1518158707494614,0.017109375000000003,1.2137337623742557e-17,0.588741891086238,7.70737187958303e-18,0.00018642886838790259,-1.648134310932513e-16,3.357640814712144e-18,2.556603587825657e-17,3.7212190177477415e-06,1.1336920896634651e-10,2.328038630136601e-09,0.1565005686278951,1.6256314157954173e-22,1.0703638962495896e-18,1.767132844365138e-18,4.956934127649524e-11,0.25456737871174423,1.0472553411529811e-20,1.628425863491416e-10,4.622416006791192e-16,9.615692031384587e-12,7.187841032612759e-18,6.5562556223485736e-09,5.721599091120009e-10,6.144881836028468e-10,5.752558897884728e-11,6.921789265361663e-19,8.999866401648902e-11,8.836825435408028e-10,3.834387853580713e-12,4.4785385839176146e-11,2.812641736377738e-14,2.7194587551615364e-13,3.6462365722784735e-18,2.5089423720831895e-13,1.1251763122305858e-17,1.9590477669238707e-17,6.885194570836615e-18,2.10362351445802e-17,-0.7235178190172741
551.2925741094306,0.1518571949176012,0.0171875,-4.0245516095809215e-16,0.5886349676228737,5.3890055397681695e-17,0.00037650807323628776,-8.459014186239484e-16,-4.2836400630367115e-18,4.656287510568115e-16,1.5931667257704494e-05,4.491817532809163e-10,1.1179838752050925e-08,0.15647128485417675,-2.948726322316806e-22,-1.9520935852612744e-18,1.558716057280877e-17,1.6978601102063668e-10,0.25450125137637336,1.7474185431639009e-19,7.977768393261398e-10,1.2014955127312768e-15,6.19260237750831e-11,9.330821897318982e-17,3.165199082641605e-08,3.3747896284187958e-09,3.3216517522941798e-09,3.592504388811943e-10,-1.2608838488948546e-18,5.360879345248826e-10,4.26432341924869e-09,1.8538931024689488e-11,2.1729874289173216e-10,1.6942381281611792e-13,1.6881345362705745e-12,-6.660606964859245e-18,1.784218392629247e-12,-4.083400137624563e-16,-3.400317008340668e-16,-4.338601199680456e-16,-3.221805396769765e-16,-0.6019820173975774
551.391395714782,0.15190758107938548,0.0172265625,-3.708735374323985e-16,0.5885421826698365,1.6302184901163139e-16,0.0005462161744913365,-6.314866738585638e-16,-4.786282616903666e-18,2.3922742097835884e-15,3.711299578631937e-05,9.224958458927891e-10,2.8256119729364788e-08,0.15644493791266773,-4.015359980171101e-22,-2.604053454170496e-18,1.2095066437547632e-17,3.4861901836584743e-10,0.2544294050114736,9.113178150332222e-19,2.0459021695305784e-09,3.118687782995416e-15,1.8692124849849909e-10,4.986608001281439e-16,8.028171083117105e-08,9.930516726616948e-09,9.144128685765906e-09,1.1019278585488474e-09,-1.6968805269476363e-18,1.5888954928228497e-09,1.0816444171844241e-08,4.712313797615797e-11,5.533483730239917e-10,5.083788111031764e-13,5.1601480438611135e-12,-8.137939308850346e-18,5.9186812792010325e-12,-3.7423242154075567e-16,-3.301724310815099e-16,-3.906931793551287e-16,-3.184486354121344e-16,-0.5412141165877272
551.6609390859003,0.15201676853847435,0.017265625,4.900680546606055e-16,0.5884065351045052,5.388166516183746e-16,0.0008048057508304338,4.728392667799851e-16,5.161828939050223e-17,1.3945164118482504e-14,9.314829621356696e-05,1.964058583887574e-09,7.78562195302517e-08,0.15640341493870547,2.289080166006004e-21,1.4917911760937703e-17,3.729683056833383e-17,7.572828796358582e-10,0.25429168597011176,5.4778449969839704e-18,5.73248707909216e-09,1.1746911505349209e-14,6.268713183694101e-10,3.039564908390056e-15,2.222063674998578e-07,3.255486674463293e-08,2.7768694380379488e-08,3.5835789477736717e-09,9.710516516537196e-18,5.2508073275909195e-09,2.9928203002906524e-08,1.3071690681137805e-10,1.5379162741204411e-09,1.6977559780789215e-12,1.7660986391154144e-11,5.0939672457684317e-17,2.2171673532951653e-11,4.929570615803838e-16,4.713937576362427e-16,4.961879056691611e-16,4.62688625779829e-16,-0.4804462157778806
552.3952558929051,0.1522716497326229,0.0173046875,-1.3563303145708494e-15,0.5882139321779244,1.890523915314132e-15,0.0011987943668933917,-2.1816778517559188e-15,-3.54517355896193e-17,8.184135631108115e-14,0.00024128107878484639,4.046016316065015e-09,2.2180347473001878e-07,0.15633418182497694,-3.103280274319213e-21,-2.0035623039323944e-17,6.739585659971648e-18,1.67463559409443e-09,0.2540106098818022,3.4521959379792696e-17,1.6616280253661742e-08,5.1246183024095114e-14,2.1742421676370875e-09,1.901440033988489e-14,6.362353529392671e-07,1.1056683532321804e-07,8.717405123190342e-08,1.1817904116615623e-08,-1.3130668474390837e-17,1.7964834051667083e-08,8.564646219654476e-08,3.7548704215463464e-10,4.42052942788449e-09,5.858579015987721e-12,6.26236547803841e-11,-3.241639221498678e-17,8.48852661707516e-11,-1.370033833283258e-15,-1.1659748725889589e-15,-1.4418876181540987e-15,-1.1092774740276597e-15,-0.41967831496803054
554.3904694655042,0.15290070107510775,0.017343749999999998,-8.401005869380216e-16,0.5879547908911816,6.934399970086706e-15,0.0017989592071860285,-3.868968010389554e-16,9.874229491622166e-17,4.516603122179453e-13,0.0006321347713333893,7.716906977207428e-09,6.386859577802075e-07,0.15620630159996832,1.0166176328345512e-21,5.802027204036519e-18,7.252920357026254e-17,3.625067470638901e-09,0.2534042465323481,2.1462124633757677e-16,4.8705241502732834e-08,2.2201726983156643e-13,7.608574564382659e-09,1.172437809348118e-13,1.8428414572622557e-06,3.7898198577648667e-07,2.7562714552802595e-07,3.892237819407514e-08,3.989122522531394e-18,6.189555807048047e-08,2.478833872939635e-07,1.0942486540487912e-09,1.2845223432017695e-08,2.0400692834151035e-11,2.2399096966060066e-10,1.6974232463512185e-16,3.196646619651064e-10,-8.295795646917223e-16,-8.125996676157735e-16,-8.263413849004406e-16,-8.089797812864993e-16,-0.3589104141581839
556.6655592614975,0.15358299903028558,0.017363281249999998,-9.468947219354257e-16,0.5878052635125369,1.398807564950615e-14,0.0022169723307651056,1.4267981293777557e-16,7.388272799911294e-17,1.0938783387914978e-12,0.0010666377849247015,1.0436666540420891e-08,1.142121570051229e-06,0.1560880033172718,-1.0595035324776411e-20,-6.148083457358566e-17,2.1456909802629508e-15,5.317526077672451e-09,0.25281660059024785,5.627481093374504e-16,8.813143155517427e-08,4.936767611890723e-13,1.5436394453220513e-08,3.0513205659780073e-13,3.311002056377648e-06,7.577701934957564e-07,5.217969288078074e-07,7.534888553959289e-08,-4.258039598129842e-17,1.2371706469564994e-07,4.451275534929088e-07,1.981607179211088e-09,2.3107736476219515e-08,4.1211167117782894e-11,4.6048855590997685e-10,2.610919392106708e-16,6.650342119726892e-10,-9.24399212116764e-16,-1.0666620825062262e-15,-8.625225810456499e-16,-1.1116438254250674e-15,-0.3285264637532606
560.864149360978,0.15481152847629637,0.017382812499999997,3.90573611173725e-15,0.5876584920007547,3.026227839343534e-14,0.0027445773719707864,5.902985055544346e-15,6.737396781193607e-16,2.7554041190256966e-12,0.0018525772624667402,1.4255784882317424e-08,2.117156742368475e-06,0.15588562195444824,1.860778927940104e-20,1.0480778830297647e-16,3.171269678830337e-16,7.877042165017693e-09,0.2518463057648917,1.547036907499417e-15,1.6560133121465653e-07,1.1535564205408468e-12,3.302752853417097e-08,8.19437837242919e-13,6.173951660060636e-06,1.593419893574812e-06,1.031592076773832e-06,1.503032087513556e-07,7.478804938431969e-17,2.594952876573568e-07,8.295438802180676e-07,3.734428026700475e-09,4.312673290980117e-08,8.761470866607305e-11,9.989413178692356e-10,1.0547538455559607e-15,1.4685275130993616e-09,3.9638139445060675e-15,3.4457881844432526e-15,4.140695453941883e-15,3.2563697618063887e-15,-0.29814251334833386
568.5575445577704,0.15702732253919716,0.017402343749999997,4.5563450406775164e-15,0.5875429209930092,7.269137007278333e-14,0.0034105481901821897,4.3655438505096495e-15,1.4994502487533703e-15,7.221275648203771e-12,0.0032652879095477413,2.0193931162800242e-08,3.9938962279363475e-06,0.1555199294906894,4.4654139066406625e-20,2.0658498039466808e-16,9.186311407001629e-16,1.201699503159497e-08,0.2502371381688727,4.465527144944352e-15,3.1700407548388203e-07,2.8461215093273157e-12,7.23573343829114e-08,2.244282255237047e-12,1.1728548743497104e-05,3.4240513446969917e-06,2.080827912884878e-06,3.021845174130136e-07,1.596971006263989e-16,5.533108530741646e-07,1.5759786813726302e-06,7.20192220684599e-09,8.194479090829953e-08,1.9038883742588957e-10,2.2141402222681893e-09,2.272957294036629e-15,3.313418792230474e-09,4.541613927367858e-15,4.466007016219555e-15,4.579880284511157e-15,4.343267830546096e-15,-0.2677585629434105
574.7650805789762,0.15880046580815882,0.017412109375,-2.9006314273365532e-15,0.5875164991455815,1.2286557522956476e-13,0.0038095203353453715,-4.561006323850895e-15,7.999047931795746e-16,1.2306238864428769e-11,0.004387293728966957,2.511389215489904e-08,5.573387709017414e-06,0.15521707266023074,-1.190701697112567e-19,-4.945946863939204e-16,1.688937532886758e-14,1.5522896715618425e-08,0.24903523754268095,8.071451497294723e-15,4.462314917820928e-07,4.785308259109131e-12,1.1007823663056109e-07,3.90059315007465e-12,1.644141871467653e-05,5.144866245493061e-06,3.017088660439961e-06,4.3427320707279885e-07,-3.968069435652043e-16,8.230371349922403e-07,2.211719111807738e-06,1.0223912222542718e-08,1.1483168308826396e-07,2.8806052648625077e-10,3.3826678631853628e-09,2.6337764413561677e-15,5.102446362496525e-09,-2.9709971467761184e-15,-2.607280041633951e-15,-3.0757595810716547e-15,-2.588344484829537e-15,-0.2525665877409454
583.4549464167377,0.16127295214066725,0.017421874999999996,3.07339240161732e-16,0.5875281728947059,2.2450948226246278e-13,0.004261363367515139,-5.155991676736814e-16,3.658154168258104e-15,2.1947907050139795e-11,0.005940195140305204,3.2670703713999286e-08,7.859295225629542e-06,0.15477748291836146,6.612259397703044e-20,1.997149432708511e-16,3.566468039443601e-15,2.092623491742443e-08,0.2474432665948378,1.5404284685603185e-14,6.353416666195424e-07,8.460339187098675e-12,1.7051513102640664e-07,7.027438034067742e-12,2.330670230091786e-05,7.857196729745063e-06,4.436189139269696e-06,6.28396845202623e-07,1.7393035156269032e-16,1.2392164429482606e-06,3.141487447807932e-06,1.4725225930145129e-08,1.6266944412776352e-07,4.433884531595498e-10,5.255226916377667e-09,5.3662356606619255e-15,8.015431772799365e-09,2.5977539442494593e-16,3.4970033650884916e-16,1.929608901022427e-16,3.278189816919101e-16,-0.2373746125384872
589.0794940176855,0.16286992662404445,0.017426757812499995,-4.766488824174217e-16,0.5875547280052097,3.1710658774692073e-13,0.0045099463319847105,-1.200933711830015e-15,4.5727401556251496e-15,3.011424731795889e-11,0.006936329752495833,3.8259322418627196e-08,9.379414056435236e-06,0.15448264013824675,-7.339854697319458e-20,-2.1509496062345039e-16,2.1506772808113304e-14,2.4981015510219658e-08,0.24645654634124312,2.200160261968718e-14,7.623213987822948e-07,1.1653391494030782e-11,2.1423168867043303e-07,9.689086487339765e-12,2.7899546819186077e-05,9.790347353994098e-06,5.416940022319853e-06,7.582732997716204e-07,-1.7980470386322688e-16,1.5284811159422503e-06,3.7668550196653663e-06,1.781035005905973e-08,1.9461908600613943e-07,5.550640425407898e-10,6.604694280298008e-09,6.6824868206755584e-15,1.013868800287884e-08,-5.372159089706537e-16,-4.564353855911531e-16,-5.807206896494406e-16,-4.949170013784123e-16,-0.22977862493725812
