T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_OHV,X_H2O2,X_HO2,X_CO,X_CO2,X_HOCO,X_CH4,X_CH3,X_OCHO,X_C2H6,X_N,X_NO,X_NOV,X_NO2,X_N2O,X_NH3,X_HNO,X_HON,X_HONO,X_H2NO,X_NNH,X_NH2,X_NH,X_HNOH,X_NO3,X_HONO2,X_HNO3,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NH2OH,X_HNO2,X_N2O4,X_N2O3,tau [ms]
551.483360349913,0.17507491992942975,0.0,-2.4270355595498758e-20,0.5888491353607623,-1.2959220766731225e-19,4.2747718944513696e-18,-1.4689021637080328e-19,0.156529516994634,-3.894615239054949e-20,-6.591161964151569e-18,-3.820605333317154e-20,-3.8205781894378283e-20,-2.382507413263372e-18,-6.226763482546639e-17,-2.4847584258928805e-20,-1.953631003791186e-20,-1.8330981651701275e-20,-2.6976745104104874e-20,-2.7120338862686586e-20,-1.833098165311934e-20,-1.8068384957568723e-20,-3.46522680913374e-20,-4.0548912743764675e-18,-2.46707929321418e-20,-1.3845811004701335e-20,-5.073439926621233e-20,0.25462134764460387,-2.4764448414765122e-20,-2.4940091068702346e-20,-1.9212638707331245e-20,-1.0269406317875101e-19,-2.4493229320163844e-20,3.567863582429116e-17,-4.101316216316334e-20,-2.4830688157007195e-20,-1.9353460064659783e-20,-1.9304141609389574e-20,-2.568192310464582e-18,-1.8925124848916834e-20,-2.1351732810346895e-20,-1.2733974573431946e-17,-2.429956051571406e-20,-3.3883034122583966e-20,-1.913229775801149e-20,-1.2635543538429385e-20,-1.2924620939106327e-20,-469.9302073594274
551.4833603467486,0.17507491992843632,0.1,4.0482640475965587e-19,0.5888491353607291,-7.764127259862747e-17,6.815385479499691e-15,-7.892646812655242e-22,0.15652951699500944,-9.272843109514481e-20,-3.188491782436201e-14,-9.95538602605136e-22,-3.6787954669091236e-30,-1.2968162800601623e-14,-3.481026860882592e-13,-8.275198810561632e-21,-2.2342644113425818e-20,-7.630402519070508e-28,-1.1045628419821765e-20,-1.3029048830845376e-20,-1.1710302672968346e-26,-1.1299764274659316e-20,-4.44857370141432e-20,-2.2891469257599845e-14,-9.408226266212532e-21,4.989012504017356e-17,-2.2704465614854843e-16,0.25462134764465927,9.87027621361525e-19,-1.9093918672642675e-26,-5.890599133732786e-19,-4.4144072472269365e-16,-1.1108658865385815e-28,1.2523702078924472e-13,-7.539968841251478e-23,-3.9017834434444827e-19,-7.657437697494311e-21,2.0163554712185873e-20,-1.850040685506226e-14,3.097816751065517e-17,-3.6634744986193855e-18,-9.478425731407548e-14,-9.755380104531042e-26,-5.2920609876415627e-17,-5.912908405046658e-22,-3.5767765084752425e-30,-4.9202429468413545e-21,-335.6875512637955
551.4833603484341,0.17507491992898885,0.2,4.3252902690211665e-19,0.5888491353606721,-7.754553638003306e-17,6.8155636195455175e-15,-2.274536601264569e-28,0.15652951699499107,4.310707009399294e-22,8.331676091274537e-14,3.8953454126730204e-21,2.8022152871717254e-23,-2.5075771887280328e-14,-3.335439598744091e-13,2.0005420452090313e-20,4.1573225399472857e-20,2.17680628014929e-27,1.9665264908047975e-20,1.784544995319113e-20,3.340721215697987e-26,9.24589076506626e-21,-1.0250117359726698e-26,-2.2651456513636492e-14,1.8669465513432224e-20,1.158433950103412e-15,-2.2691858278409574e-16,0.25462134764453015,1.4924611299220299e-18,5.445361103625005e-26,1.7236434642928155e-15,-7.542711165257621e-16,-1.1746329276782602e-28,1.9202375308857333e-13,1.5381433537911004e-23,-1.3228695176249887e-15,1.4350708360326583e-20,2.0498961618235138e-16,-1.8500096128486173e-14,3.1045277600570805e-17,-1.1073001441123544e-15,-7.522452453129898e-14,4.204594404586988e-21,-6.085288058623247e-17,1.3594976830801253e-19,-5.689836346034753e-26,9.76726956496351e-21,-201.4448951681636
551.483360348243,0.17507491992893573,0.25,6.249166873877814e-19,0.5888491353606473,-7.688767493142773e-17,6.816816370592151e-15,1.0280006291508075e-22,0.15652951699495973,5.868446453647164e-22,8.308517995618458e-14,-1.5424193634786285e-23,1.464469754402924e-28,-3.055269463421187e-14,-3.0306801475275294e-13,2.1638927119975392e-19,4.858366294756955e-19,3.037259282180173e-26,2.328436182120308e-19,2.321539467746563e-19,4.66124563437011e-25,1.520913957517138e-19,1.0616589823315618e-24,-2.2500873262045566e-14,2.136503700591351e-19,1.1716268090193369e-15,-2.2669249371051587e-16,0.2546213476445244,2.062473752666021e-18,7.597809332785215e-25,1.7238471211836565e-15,-1.5460556866499358e-15,-8.406336241373195e-29,2.7137447324785894e-13,-6.414920575226985e-23,-9.298278839447358e-16,1.6788312862006858e-19,2.0505554267748575e-16,-1.8499847178572117e-14,3.106491268897966e-17,-1.1073390133822048e-15,-1.1721515838551232e-13,-7.324089194808069e-24,-6.347629434486607e-17,1.544308632144505e-19,-5.672994216240552e-26,1.1197813888468956e-19,-134.32356712034772
551.483360347996,0.17507491992886273,0.275,4.307100509231245e-19,0.5888491353606293,-7.755388520236508e-17,6.815979653420092e-15,-1.5108257278215615e-26,0.15652951699495432,6.997605935095895e-22,8.293811821922556e-14,-1.9543051225409528e-23,-2.9533563847943966e-28,-3.325935048946433e-14,-2.996128836240442e-13,1.8143209642598708e-20,3.749119035272752e-20,-6.125723138497962e-26,1.7618883320662498e-20,1.5786534667473763e-20,-9.401015774984568e-25,7.944558049924174e-21,-2.1411833589318595e-24,-2.2410357228805447e-14,1.6822453296012323e-20,1.1749964330401966e-15,-2.268025392344172e-16,0.25462134764451905,2.497163583267681e-18,-1.532359266865279e-24,1.723446618483326e-15,-1.9488468823114333e-15,-3.864042422464822e-28,3.2993932946293997e-13,-9.587398525444594e-23,-7.675227595472278e-16,1.311090136480409e-20,2.0485818790215628e-16,-1.8499966399280972e-14,3.074855068570752e-17,-1.1086024138621209e-15,-1.4761965353682736e-13,-1.3860944861650097e-23,-6.484213443693523e-17,1.1837582766417844e-19,-5.713532590034006e-26,8.865016407691291e-21,-100.7629030964397
551.4833603475117,0.17507491992871907,0.3,2.5629794607121017e-19,0.5888491353605945,-7.814518786974601e-17,6.815117538808531e-15,-1.5152148305364723e-26,0.15652951699494436,9.48911114197343e-22,8.273078058957206e-14,-2.757917185343642e-23,-2.6620360074526395e-28,-3.593578667986072e-14,-2.9604069953747035e-13,-1.598788808381441e-19,-3.655390004999223e-19,-5.521482686226537e-26,-1.7556878051981537e-19,-1.7842132508096662e-19,-8.47378221423625e-25,-1.2166991570415567e-19,-1.929923752412932e-24,-2.2293014926220432e-14,-1.5993232390355232e-19,1.1763107810191152e-15,-2.2688157091241296e-16,0.25462134764450634,3.404160045316795e-18,-1.3812236329729138e-24,1.7227900580371874e-15,-2.405834967436052e-15,-4.426255193887023e-28,4.463078267980255e-13,-1.8495942344633713e-22,-6.333099086037401e-16,-1.2544189900546266e-19,2.0467643556956424e-16,-1.8500082236658796e-14,3.034318408767771e-17,-1.1125633890822099e-15,-2.0686259174996053e-13,-1.7451439260640698e-23,-6.599140022228958e-17,1.1470297651768203e-19,-5.713957278023204e-26,-8.3946226449845e-20,-67.20223907253175
551.4833603470563,0.17507491992858418,0.3125,6.257043193518016e-19,0.5888491353605617,-7.686447757392136e-17,6.816303287431345e-15,4.2683453933793534e-26,0.15652951699493528,1.2177913063305088e-21,8.259630244590295e-14,-3.594677436290073e-23,1.1177160923297032e-27,-3.726592396891899e-14,-2.941878697744325e-13,2.1724626320605395e-19,4.86510471610084e-19,2.31831721681518e-25,2.3401601374763476e-19,2.3334892423710875e-19,3.557851075418198e-24,1.521969973735187e-19,8.103381218233857e-24,-2.2226592375668818e-14,2.1448281733952473e-19,1.1781084510165222e-15,-2.2655098727218355e-16,0.2546213476444934,4.2867745045007245e-18,5.799266209874512e-24,1.722861681252467e-15,-2.6667867942883073e-15,3.0782165392901e-28,5.564500529311322e-13,-3.3741324367048323e-22,-5.72144974763831e-16,1.680144065646142e-19,2.0494750067140828e-16,-1.8499780991312996e-14,3.0500400130552965e-17,-1.1159040065349826e-15,-2.624284413885076e-13,-6.87794524503005e-24,-6.606012655721798e-17,2.1485379860425432e-19,-5.578709780550481e-26,1.1177189469413642e-19,-50.42190706057775
551.483360346746,0.17507491992849233,0.31875,1.257597773078851e-18,0.5888491353605394,-7.473546900663721e-17,6.818469564136173e-15,1.6022038999009012e-25,0.15652951699492912,1.4470841481150808e-21,8.252072901737989e-14,-4.061962537598653e-23,3.8709373122392474e-27,-3.792859295456253e-14,-2.9323487338516673e-13,8.621830499431266e-19,1.947445087362991e-18,8.028925254180644e-25,9.337320700194654e-19,9.367491111012158e-19,1.2321717593675358e-23,6.22112379029765e-19,2.8064030422607115e-23,-2.2189902164442237e-14,8.548407700479694e-19,1.1805328586455788e-15,-2.260266548894208e-16,0.2546213476444844,4.9160128571579095e-18,2.0084279733304826e-23,1.7233983546534659e-15,-2.80876192881054e-15,1.8924635329965034e-27,6.316594830265177e-13,-4.45297225839078e-22,-5.426520980290126e-16,6.712958326570589e-19,2.054386190906303e-16,-1.8499275424104126e-14,3.098840326249674e-17,-1.1179043860297527e-15,-3.002519941753606e-13,1.902787690281809e-23,-6.563201235049916e-17,3.925131104669526e-19,-5.311815069800646e-26,4.484490087669347e-19,-42.03174105460078
551.4833603463189,0.1750749199283659,0.32499999999999996,1.6826093309435223e-19,0.5888491353605086,-7.842586103878578e-17,6.814275570385329e-15,-2.972191609220738e-25,0.1565295169949207,1.3989015222910372e-21,8.241051588584814e-14,-5.817395490516081e-23,-6.65818888382061e-27,-3.859107260886958e-14,-2.9226961057116077e-13,-2.4969024213882187e-19,-5.69986827544104e-19,-1.3810097914992696e-24,-2.728129147746525e-19,-2.7616425991012174e-19,-2.1193442940383958e-23,-1.875292310020546e-19,-4.8270042597903175e-23,-2.216085714765322e-14,-2.491209591086535e-19,1.1763394853859386e-15,-2.2686990991898063e-16,0.2546213476444717,5.585485668196034e-18,-3.4544952599963374e-23,1.7217552172131087e-15,-2.9697746563400452e-15,-4.417439096491951e-27,7.352869815753629e-13,-6.832406150402454e-22,-5.162833538087238e-16,-1.956461134785843e-19,2.0456282708508921e-16,-1.8500137441020824e-14,2.970572076014271e-17,-1.1225045030590211e-15,-3.5226570597759143e-13,-9.346131772038322e-23,-6.693338302418292e-17,-1.2676780015568605e-19,-6.337282213196902e-26,-1.3136245820572447e-19,-33.641575048623864
551.4833603456963,0.17507491992818125,0.33124999999999993,1.1890121858150454e-18,0.5888491353604638,-7.505441083027873e-17,6.817639867472628e-15,2.597613989604729e-25,0.15652951699490858,2.047974724210708e-21,8.22934551429833e-14,-6.297477995908407e-23,6.303902215198813e-27,-3.9249598974885836e-14,-2.9123583716489497e-13,7.919531421960235e-19,1.7937931602567913e-18,1.307524234975249e-24,8.564928624102692e-19,8.590326202434055e-19,2.0065469063531008e-23,5.731761512252777e-19,4.570053342143263e-23,-2.2120809290417515e-14,7.8518893864967885e-19,1.1798737065336366e-15,-2.2602640736407054e-16,0.254621347644453,6.943174502640446e-18,3.270628397369596e-23,1.7222583490836894e-15,-3.1544666160162725e-15,3.1719380426606338e-27,8.865798010884675e-13,-9.014783973865693e-22,-4.891719184705739e-16,6.185508841299734e-19,2.0536424005382667e-16,-1.849932274130293e-14,3.0442036946320266e-17,-1.1272572373149184e-15,-4.2808724491927136e-13,3.531572813304107e-23,-6.609331498666814e-17,3.776111268641775e-19,-5.075149081433892e-26,4.1460371397211183e-19,-25.251409042646888
