T [K],vel [m/s],dist [m],X_NH3,X_NO2,X_NO,X_N2O,X_H2,X_O2,X_O3,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_CO,X_CO2,X_HOCO,X_CH2O,X_HCO,X_NH2,X_NH,X_N,X_NNH,X_N2H4,X_N2H3,X_tHNNH,X_cHNNH,X_H2NN,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_HONO,X_HNO2,X_NO3,X_HONO2,X_H2NCO,X_HNCO,X_NCO,X_AR,X_HE,X_N2,tau [ms]
550.8789639726715,0.09690455773972019,0.0,0.25462134764458394,7.853345288847865e-16,-2.2412714201812826e-15,-2.6770702665696698e-14,-1.0846172069871482e-13,0.15652951699462023,-5.100431419836287e-19,9.88229268257925e-14,1.732065547529965e-13,-8.680810370028597e-19,7.786813102923788e-16,2.6111481310428097e-13,-1.5337755324088334e-13,1.9681457083559166e-17,-5.438590358214124e-19,-4.1820600731504827e-19,-2.0598239986209412e-17,-4.577738603735066e-19,3.113440316426358e-14,-4.1737853352918197e-13,8.223966634797493e-14,-5.580233456823454e-19,6.767287062877106e-14,9.528202818440814e-17,-1.5898718047166658e-15,1.096988633519193e-15,1.6075842221852806e-13,-1.080476633074689e-13,3.7949576281519396e-15,-1.1601715652552264e-14,-1.5334336213167957e-18,-5.760023290098558e-19,1.4036141038024874e-15,-8.21435587786295e-18,-3.5004273365883214e-19,-9.715926713763988e-16,-3.9038318824914995e-19,-1.3083460053515864e-18,8.565885075192565e-19,-5.615847190485634e-19,-1.9180490995261755e-18,0.5888491353607435,-42.79180034878977
550.8789639591181,0.09690455773760287,0.005000000000000001,0.2546213476437042,1.618857160133691e-13,-3.3914775425324375e-13,-2.6793462374506685e-14,1.623311723708546e-12,0.15652951699421014,-5.316481147561908e-19,2.962414551966127e-21,8.015455397977928e-18,-6.186728757110229e-20,1.238547912778364e-13,9.743246394796346e-14,-1.595685790115085e-13,1.885017557471628e-17,-1.0042699668562191e-18,-5.579799570452911e-26,-2.0620123944323585e-17,-3.4610751847276545e-26,3.05844082972503e-12,-4.755370643522899e-18,2.184070692970743e-18,5.611313367272879e-27,-1.326081229354763e-12,6.378918858941332e-17,-1.5900623167262902e-15,1.0969673830650504e-15,6.732471274610912e-18,-1.0805600251310459e-13,3.634020532456467e-15,-1.1231903260477148e-14,-1.5722194815513657e-16,-5.971235574090378e-19,1.4162197649611963e-15,-8.201942008697004e-18,-3.6808336057935265e-19,-9.715489854694185e-16,-6.97140253849961e-20,-1.3301590240023551e-18,8.347336999835881e-19,-5.829275743112095e-19,-1.756284619599112e-18,0.5888491353589883,-30.641847885969657
550.8789639637189,0.09690455774511678,0.010000000000000002,0.2546213476240005,1.618248506749922e-13,-3.3862172571273213e-13,-2.6778804638744037e-14,7.751988084595534e-11,0.15652951698237877,2.98119010918052e-18,8.624092284466125e-25,4.599508473150301e-21,2.868059642693692e-22,1.2489432132477387e-13,9.836954179089114e-14,-1.5556549543234654e-13,3.0091523997224554e-17,6.250753596171662e-18,4.454762574959877e-25,-1.680488327946117e-17,2.7632270608297683e-25,1.9592397901452827e-12,3.831535462950644e-21,2.35271664852621e-22,-1.4909707145578676e-26,-7.639352091368104e-13,5.918667001364831e-17,-1.5853346193338973e-15,1.1016122702014662e-15,-1.2711038235165848e-22,-1.0805889820654761e-13,3.4474465170581553e-15,-1.0832300484591488e-14,2.0472478255877356e-17,4.168955925985815e-18,1.4320390717911957e-15,-4.876073147634837e-18,2.563258069010196e-18,-9.685609204933423e-16,5.439304430517675e-19,2.3955935815230417e-18,4.5769645271004035e-18,4.0699851220901576e-18,1.3675320044280346e-17,0.5888491353151569,-18.491895423149547
550.8789639613811,0.09690455785665417,0.0125,0.25462134729540425,1.61763877215537e-13,-3.3857536267615616e-13,-2.6769356470267054e-14,1.3345160083856099e-09,0.1565295167850772,2.3327870566041767e-18,7.565969567061634e-25,4.735348859785585e-21,6.853617855326553e-23,1.2545554893625657e-13,1.1022494165813168e-13,-1.535569004607169e-13,2.8294053544295826e-17,4.8915492271712744e-18,-1.2610513899164965e-25,-1.752296189268343e-17,-7.822131793906218e-26,2.5322433187385364e-12,-3.7493895333038646e-21,-5.009265165636792e-23,-6.176961982836028e-26,-1.0453592638129972e-12,5.149013176343007e-17,-1.5861074322311557e-15,1.1007066306366564e-15,-1.084932906786692e-21,-1.0806335823363027e-13,3.387262054969873e-15,-1.0633902909467207e-14,5.726424333566365e-17,3.2185508083732134e-18,1.4376795865192177e-15,-5.46945803874734e-18,2.0432043087405577e-18,-9.69047752247963e-16,4.817208006018437e-21,1.6983892096232152e-18,3.875856128258846e-18,3.148266785696203e-18,8.94920536639244e-18,0.5888491345837524,-12.416919191739494
550.8789639603617,0.09690455881149625,0.01375,0.25462134449210533,1.617141184772259e-13,-3.3851862128252206e-13,-2.676821857841117e-14,1.205911208797979e-08,0.15652951510212904,-4.1534280483236215e-18,4.5241597992044546e-24,2.0906195107948946e-21,-6.043804801843057e-23,1.2578083047397743e-13,4.1436040466810583e-13,-1.5255300366746706e-13,9.610240679112154e-18,-8.454296490374321e-18,-3.599910099419958e-24,-2.4532993310874123e-17,-2.2329749301896e-24,3.006244819204758e-12,-6.930846241527479e-21,-1.4301526753629252e-21,-2.3210404055988165e-25,-1.2797136181940432e-12,3.9175724754002073e-17,-1.5903735319802065e-15,1.092725944420603e-15,-2.8661690320436705e-21,-1.0807055711783711e-13,3.378152874188964e-15,-1.0542128273967355e-14,6.921032283381806e-17,-5.4069749844923856e-18,1.434678290751774e-15,-1.1591223655901644e-17,-3.4207775076449413e-18,-9.744837582080154e-16,-2.849588014986786e-18,-5.1573203982816274e-18,-3.007995635986618e-18,-5.287426284639182e-18,-1.5124745243292455e-17,0.5888491283448584,-9.379431076034471
550.8789639922529,0.0969045700011172,0.015,0.25462131165400875,1.617325561698609e-13,-3.3456299921177655e-13,-2.6649582744580424e-14,1.376470971113709e-07,0.1565294953961542,1.4486991984275566e-17,1.8063633289111852e-22,1.7843454567281082e-20,2.7011884362676157e-22,1.2788486557183723e-13,1.0962031777788806e-11,-1.5132359829880196e-13,6.13289632242112e-17,2.982891921197571e-17,1.0704967258033851e-23,-4.436022437842338e-18,6.640144183441088e-24,3.6242144341496787e-12,-6.0138295836279785e-21,4.2525103299122625e-21,4.0719154969169725e-25,-1.587117038791761e-12,5.451457466538945e-17,-1.3961796261101717e-15,1.1348425658396476e-15,3.335622858823464e-21,-1.0792309351067395e-13,4.061585718229173e-15,-1.0410686621162354e-14,1.0156834757460586e-16,1.9135446592526454e-17,1.45587839302781e-15,6.072917500926413e-18,1.2356271837729499e-17,-9.587241934278582e-16,6.92955570225859e-18,1.451811044544608e-17,1.673196859201698e-17,1.8736280605671624e-17,5.0032000308608044e-17,0.5888490552900775,-6.341942960329444
550.878964465591,0.09690462059942755,0.015625,0.2546211631908067,1.6198290207589728e-13,-2.7813710010417195e-13,-2.4908622348575196e-14,7.048874802169618e-07,0.15652940640778404,-1.5038849119937287e-17,8.307035351148899e-22,-2.658355570837638e-20,-8.057702061137134e-22,1.3237935834438574e-13,1.4943163803042003e-10,-1.4813286793418594e-13,-1.6140165937143086e-17,-3.081405007402008e-17,-3.3561452942324326e-23,-3.627148971686753e-17,-2.0817712877525398e-23,3.9652998862791234e-12,-1.5884625005928646e-20,-1.3329555628296086e-20,-1.6067015486268501e-24,-1.759111477466042e-12,5.277803818260966e-17,1.2021743586188102e-15,1.3776301492616385e-15,-1.675754562087381e-20,-1.0604990649006499e-13,1.406680436935043e-14,-1.03007275639165e-14,1.3007032077140926e-16,-1.9750730685252828e-17,1.4391653208958872e-15,-2.1355896600296396e-17,-1.2630879621552646e-17,-9.83643252738851e-16,-1.322392251357463e-17,-1.6666168956006087e-17,-1.4520122590855097e-17,-1.93271238108004e-17,-4.5257300481473495e-17,0.5888487253625473,-4.8231989024769275
550.8789678547627,0.09690474790044254,0.0159375,0.2546207898488325,1.6560804045358973e-13,1.5074653978639758e-13,-7.37510343409827e-15,2.1277936611749415e-06,0.1565291832834129,-4.36693079005719e-19,2.886331689114626e-21,4.0007938571582683e-20,7.83760147334842e-22,1.4231206341328099e-13,1.0930436028186768e-09,-1.267903836441514e-13,1.859637653078057e-17,-8.362858947362374e-19,3.151877389563926e-23,-2.053629322909565e-17,1.955075534137856e-23,4.1395251562756265e-12,-3.229545579980261e-21,1.250942347792355e-20,1.4740080995480052e-24,-1.8483383426488298e-12,3.9948723054732364e-16,2.2298519763281774e-14,3.641349321556293e-15,1.2619870137493217e-20,-9.091393459926705e-14,9.298672028880063e-14,-9.48411567663166e-15,7.1130678749251815e-16,-5.517556094337077e-19,1.5606841799479722e-15,-1.9555311151450416e-18,-2.5551482890306035e-19,-9.712309924375479e-16,3.00516519529661e-19,-1.1215484881474517e-18,8.003880116619263e-19,-5.332425290038051e-19,1.8288160076990164e-17,0.588847897978414,-4.063826873550669
550.8790012569046,0.09690521968241782,0.01625,0.2546194084616311,2.1753818807377248e-13,4.625379095333883e-12,2.2985922792559045e-13,7.361371722643e-06,0.1565283634100851,-8.908976394493123e-18,1.013523929624915e-20,-1.9369254850417243e-20,-1.0249083319210044e-21,1.8774511432830676e-13,9.981776618133946e-09,9.93724738045517e-14,-6.07008030682648e-19,-1.7809346662278487e-17,-2.7308102849656675e-23,-2.9380271978103414e-17,-1.6939018312007374e-23,4.312374560190252e-12,-1.534693191107348e-20,-1.0827429101929358e-20,3.100067069096062e-26,-1.9315914440139705e-12,4.605985177495924e-15,2.5400431073186665e-13,2.831143252133439e-14,-1.2688831989081839e-20,7.345803463964507e-14,9.45826346988867e-13,-1.1054894891819818e-15,8.51932397086283e-15,-1.0404613515622472e-17,3.165856082585543e-15,7.396669298988251e-17,-7.942944556876015e-18,-9.779482196675162e-16,-6.3235053623179344e-18,-1.0172113521770067e-17,-7.64093356700361e-18,-1.0281354754128447e-17,4.702489212928132e-17,0.5888448567657281,-3.30445484462441
550.8791288578624,0.09690594255436165,0.01640625,0.25461730226829543,5.051194214012218e-13,2.2693148965367625e-11,1.4645221652251125e-12,1.5234353760883179e-05,0.1565271324250083,1.908201542900067e-17,2.1939411985257866e-20,1.715725312336384e-19,4.079288200187889e-21,2.8439900681900283e-13,4.2493316333045345e-08,1.0404439809320048e-12,5.914345403448236e-17,3.819365095199383e-17,1.6041085719146492e-22,-2.1894279105589066e-19,9.950399743278693e-23,4.418056778913461e-12,2.24212859119607e-20,6.361753130288563e-20,1.377899049494102e-23,-1.9278039822003615e-12,2.5207651182614204e-14,1.2382744538166336e-12,1.3317353601964046e-13,7.711618179337417e-20,7.643516250385079e-13,4.509598085373196e-12,3.395018819646145e-14,5.074298183300969e-14,2.1878397100349063e-17,1.2516154008223171e-14,5.875338751327116e-16,1.738924630464083e-17,-9.465176429916178e-16,1.882426864260564e-17,1.9402733022073527e-17,2.050305050159794e-17,2.165411006259322e-17,1.527090131200894e-16,0.5888402884243735,-2.9247688301612813
