T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,tau [ms]
550.8789639726715,0.12892076253859475,0.0,-3.8215466117550398e-19,0.5888491353607457,-1.4230150075511794e-18,3.200558434649018e-15,1.2258925615907228e-15,0.15652951699463596,-9.037338681633272e-16,7.272320596372291e-15,-6.655065385937779e-19,1.6706431709041956e-15,7.429293862050081e-18,1.8936692215155473e-17,1.0648157326431133e-16,-3.3288762951807373e-18,-2.269271914505853e-16,-1.7695443154505199e-16,-7.954020408382758e-17,8.29208870546923e-18,-1.3910628835803456e-15,-1.0873018434971409e-15,9.053637378746714e-16,-4.348935810352576e-16,0.25462134764460137,2.2826382448191346e-15,-6.036974920774671e-19,-3.3776094891576274e-19,6.2571849205837195e-15,-4.2739071948952107e-19,4.903953169623245e-17,4.858721732109306e-16,-2.2687630261006815e-15,-96.27587887754022
550.8789639726938,0.12892076253860024,0.015,3.362281528440537e-19,0.5888491353607461,9.650490194459277e-19,3.817874224865794e-15,4.953151561201243e-23,0.15652951699462614,-1.856301481894428e-19,1.2648592657526619e-14,1.9447066087877117e-21,4.1087873503165296e-15,2.2982684238755636e-15,6.094204989905061e-15,1.0708726463650382e-16,-1.0888675081379587e-15,-6.78959769405396e-19,-1.763001836992738e-16,-7.9046879831476e-17,8.8618552797455e-18,-1.3903514076338109e-15,-4.35551321591456e-20,9.057582010732158e-16,-4.052658037673349e-16,0.254621347644591,2.2057324781342122e-15,7.751077565593672e-24,4.224665020952859e-20,8.312892519446856e-19,9.287116114018433e-28,9.855171650277594e-15,4.3806481446570114e-16,-2.2668797998293066e-15,-68.85360566851377
550.8789639724284,0.1289207625385485,0.03,-2.0825099610930817e-18,0.5888491353606974,-6.648825609145721e-18,5.700937442575915e-14,-5.669312440907542e-25,0.15652951699461085,-9.55097483283141e-22,1.2625229477119106e-14,-6.95464110137232e-24,7.735089579988058e-15,9.908078955316297e-16,6.086060863836473e-15,1.0515139569109534e-16,-1.1700741797880947e-15,2.3378335297941076e-19,-1.7844628553038168e-16,-8.132623624082166e-17,6.927974799116799e-18,-1.392764985310475e-15,-2.9976500426802415e-21,9.03006666992436e-16,-3.7938051250551016e-16,0.2546213476445636,-2.6251480580943926e-14,-6.584990573519058e-23,-3.3813258201484285e-19,-3.3244762277999756e-21,-7.696658861850234e-27,7.390223815943742e-14,3.9561565559752383e-16,-2.2682139942763813e-15,-41.43133245948733
550.878963971644,0.12892076253858226,0.0375,7.048122583721216e-18,0.5888491353596335,2.318412704929557e-17,1.7918085810215277e-12,4.226212022374652e-24,0.1565295169943231,2.2156125698709324e-20,1.2648738529003465e-14,8.387952874092431e-24,9.589818557662527e-15,3.7083628356890984e-16,6.0919974624493075e-15,1.1244016377259542e-16,-1.401957254678522e-15,7.092870177669057e-19,-1.7039125576636635e-16,-7.335883554151401e-17,1.4199058658180515e-17,-1.3836518872677954e-15,-1.8657747707715065e-20,9.120853670054409e-16,-3.5675156915208866e-16,0.2546213476440836,-1.188417383752331e-13,4.973470391911074e-22,2.1157541415831352e-18,-1.526483182088792e-20,5.836037147895929e-26,2.6258315209672946e-13,3.9197067033461124e-16,-2.2601826424933076e-15,-27.720195854974108
550.8789639712239,0.12892076254188917,0.041249999999999995,5.348618593364833e-19,0.5888491353429179,1.5746160336985518e-18,3.047561628544873e-11,-6.019589507521171e-24,0.1565295169898137,-1.8261158733362978e-20,1.2615204391592519e-14,-8.366630640442092e-23,1.0476811211201337e-14,1.8639863324520903e-17,6.035462412852091e-15,1.072404588706264e-16,-1.5475133250548516e-15,3.9846953017841073e-19,-1.7613056032602402e-16,-7.914752529352127e-17,9.017063757804005e-18,-1.390156080081119e-15,-2.1696181040282405e-20,9.054332985535182e-16,-3.567012420757676e-16,0.25462134763657324,-1.6836918602278066e-13,-7.020292028823085e-22,-1.426159783701892e-18,-2.6343012339218994e-20,-8.216968833415303e-26,3.6329469312778145e-13,3.806744575572547e-16,-2.2656593879313428e-15,-20.864627552717508
550.8789639707755,0.1289207626178501,0.045,1.4736446337406256e-18,0.5888491349694873,3.6141570553679265e-18,6.723470899602724e-10,1.0914214586446773e-24,0.15652951688907857,1.2054243796551824e-20,1.496391644775131e-14,-1.670729002548703e-23,1.1338608969676796e-14,-1.9610405095608988e-16,6.0187452606296154e-15,1.0802716418187946e-16,-1.6904274530562854e-15,8.428979742565067e-19,-1.7528032233791435e-16,-7.834362289313754e-17,9.795621603872905e-18,-1.389169701900281e-15,-2.2350108452229263e-20,9.063270979379714e-16,-3.492130055744292e-16,0.25462134746880905,-2.2214169432884389e-13,9.279449215820914e-23,-3.316540833079848e-19,-2.1655703320483378e-20,1.1019347425155706e-26,4.726245998863914e-13,3.7903566342438596e-16,-2.264748502498844e-15,-14.009059250460892
550.8789639707159,0.12892076326563826,0.046875,-4.398727652579469e-18,0.5888491317893311,-1.0594771603759857e-17,6.139032473331657e-09,-8.174952620322844e-24,0.15652951603121945,-3.7619987630326136e-20,7.555958376795757e-14,-1.31563916515704e-22,1.1741315134405476e-14,-3.0063987925252605e-16,5.9876207838706856e-15,1.0364078506061893e-16,-1.7783728912699272e-15,4.151034906261388e-19,-1.805276900770144e-16,-8.334974170174747e-17,4.9924527294816914e-18,-1.3934611357936802e-15,-2.5988144641942078e-20,9.009163405284815e-16,-3.518611133965986e-16,0.2546213460400486,-2.5093403412982903e-13,-1.3463191711915253e-21,-3.2643674269311206e-18,-3.4931577444189904e-20,-1.5764472383600604e-25,5.310173218093566e-13,3.7555977360310974e-16,-2.269845889900386e-15,-10.58127509933257
550.8789639731236,0.12892076618685824,0.0478125,6.094436339151974e-18,0.5888491174518549,1.991732491862648e-17,3.0785661620620064e-08,5.802026938370491e-23,0.15652951216368302,1.7596211064059128e-19,8.702934999229431e-13,3.5105411877599466e-22,1.1979056143702409e-14,-1.9408928654379793e-16,6.2096717077692294e-15,1.2044364212496897e-16,-1.784533810379851e-15,2.4931626075957038e-18,-1.7100985849307694e-16,-6.913153888616964e-17,1.3446679912347e-17,-1.3586489866476234e-15,-1.8133319855862622e-20,9.198843447416491e-16,-3.3938133464866947e-16,0.2546213395976215,-2.6576597342990006e-13,4.6967196966672186e-21,4.065972719052509e-18,1.3392662230370171e-20,5.507785108516505e-25,5.612767568992666e-13,4.3687591067324896e-16,-2.2607460440877094e-15,-8.867383023768424
550.8789640202674,0.12892078472888555,0.04875,3.8692605024325773e-19,0.5888490264872128,3.673989928341612e-18,1.8716399234623471e-07,9.211588214616185e-23,0.15652948762677218,-8.168366923658695e-20,1.5018807803988814e-11,-2.353734661012051e-22,1.2619514385530672e-14,1.188962882223473e-16,9.779778835840904e-15,3.3264570693422696e-16,-1.5103156277694517e-15,7.820960715080425e-19,-1.713388937886147e-16,4.192085975533818e-17,8.86575757247159e-18,-8.546683047734e-16,-2.975947589444498e-20,1.087851747017539e-15,-3.3887562488242674e-16,0.2546212987066723,-2.812966631390488e-13,-2.65738880070071e-21,-4.771858565000847e-19,-4.73976532962656e-20,-3.113898352298278e-25,5.928294807977923e-13,1.481262504130837e-15,-2.265197075205041e-15,-7.153490948204263
550.8789649026396,0.128920902508431,0.0496875,7.318149539222227e-18,0.5888484493914679,1.7153567582060674e-17,1.179372229666068e-06,7.987225119683528e-22,0.1565293319729585,1.349429113845207e-19,2.669316944088345e-10,2.5704036970350875e-22,2.1947429733028315e-14,4.113361167791437e-15,8.413655078408877e-14,5.983576864645353e-15,6.155988637569315e-15,1.1871592816998753e-17,-5.270406488346398e-17,2.7925578531111843e-15,1.583418798553874e-17,9.826812321134098e-15,-2.1577497847871643e-20,4.69231763462622e-15,-2.333989313399115e-16,0.25462103899592037,-2.9694546704776804e-13,3.516945781234708e-21,4.1394436373917115e-18,1.9817744463066325e-21,4.151345148156271e-25,6.287209645862563e-13,2.3151353579673393e-14,-2.247043304504483e-15,-5.439598872640117
