T [K],vel [m/s],dist [m],X_NH3,X_NO2,X_NO,X_N2O,X_H2,X_O2,X_O3,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_CO,X_CO2,X_HOCO,X_CH2O,X_HCO,X_NH2,X_NH,X_N,X_NNH,X_N2H4,X_N2H3,X_tHNNH,X_cHNNH,X_H2NN,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_HONO,X_HNO2,X_NO3,X_HONO2,X_H2NCO,X_HNCO,X_NCO,X_AR,X_HE,X_N2,tau [ms]
550.8789639726715,0.13441862831146398,0.0,0.25462134764461675,-9.510955218004175e-17,-8.81197277546792e-14,6.119103497723051e-16,3.679175074918126e-15,0.15652951699464115,-1.2579754534549438e-19,-2.3748602137102806e-14,1.3526587959187431e-14,-5.113770962156956e-19,-9.57596814031782e-17,-1.8322230179891813e-14,-5.6510684942291875e-15,5.375480518025845e-16,-4.49475668946564e-19,-2.460369835383888e-19,6.222531328923609e-16,-2.6935028019813015e-19,1.865657510047425e-14,-7.128098066504789e-14,-1.5843352465406282e-14,-3.2844411313803175e-19,4.006951061502194e-14,4.52676596873687e-15,-7.76827030110516e-15,4.70316453291042e-15,-2.8177085070664198e-14,-6.535774237420869e-15,-2.9105133030880434e-14,8.233056825876737e-14,-3.138658031783904e-19,-3.3278368386504647e-19,3.4299225234877144e-16,-9.603782169733414e-16,-2.0433036001313936e-19,-8.787233267325652e-16,-2.292792089429897e-19,-4.373657798501269e-15,-1.4070187184181984e-15,-3.2920058930278586e-19,-1.0469403797707227e-18,0.5888491353608749,-30.791543781379485
550.878963960858,0.13441862830877563,0.005000000000000001,0.25462134764433547,-2.8090502059200024e-14,-1.7624388016950533e-13,6.11282160105666e-16,6.004509005141006e-14,0.1565295169945627,3.894090772078829e-19,-4.2146932632624596e-21,-6.274207139036897e-20,-3.725192669581215e-20,-2.0672764513941308e-14,-9.241092426429681e-14,-5.882439079829651e-15,5.387437234186899e-16,3.6960495544709605e-19,4.458224988179197e-26,6.228133795652802e-16,2.7654810951688043e-26,2.5359845408375943e-12,-1.1353076998838342e-18,-5.158906181173693e-19,3.0048208764679466e-26,-1.2767293234668671e-12,4.51227506835383e-15,-7.768469814276648e-15,4.70384766529095e-15,-1.713010610483509e-18,-6.4918353885527355e-15,-2.7109167689619994e-14,8.018458044084871e-14,2.623486311810838e-18,3.698905270791039e-19,3.4225138377201586e-16,-9.6001179182136e-16,2.2447810911323007e-19,-8.782561225043966e-16,5.296949161206016e-20,-4.373053631217818e-15,-1.406526599218438e-15,3.564627893025144e-19,1.3399885733565941e-18,0.5888491353600636,-22.031843591871887
550.878963967413,0.13441862831069268,0.010000000000000002,0.2546213476436428,-2.8044591201313545e-14,-1.7560079004668315e-13,6.121324000700347e-16,3.4655186712569193e-12,0.15652951699414644,1.733262410914598e-18,1.9778043831600555e-24,2.1686958758019573e-21,3.703015229038701e-22,-1.6496510614149207e-14,-9.165726202252992e-14,-6.269491936590713e-15,5.430238317958317e-16,3.1434289882766124e-18,2.455822668729224e-25,6.242717892754e-16,1.5233220204633994e-25,9.605585515486575e-13,9.23339242426446e-21,8.148688363548265e-23,1.2146515183573132e-26,-4.843818218530935e-13,4.510527353694648e-15,-7.7666966588372e-15,4.70561794617745e-15,2.428360383667228e-21,-6.447801900485421e-15,-2.522194312827855e-14,7.825688921215106e-14,2.1791575280390124e-17,2.187466598058852e-18,3.420479938464862e-16,-9.58707200084454e-16,1.3472530036533223e-18,-8.770964495863686e-16,2.9587994521546277e-19,-4.371644023595375e-15,-1.4050808986721558e-15,2.131376735663782e-18,7.090223394389879e-18,0.5888491353585447,-13.272143402364291
550.8789639681305,0.13441862832043838,0.0125,0.2546213476233867,-2.803203469575928e-14,-1.7550927727565064e-13,6.097340531737096e-16,8.10521411087838e-11,0.15652951698198228,-2.341570663781009e-19,-5.442752439213933e-24,8.475879354138485e-22,1.0469128757176537e-22,-1.446904777270296e-14,-9.143690123103051e-14,-6.442508652779887e-15,5.372312351416217e-16,-9.191823778511484e-19,-6.8257689189473695e-25,6.221354666973288e-16,-4.233920937964037e-25,7.885712568975923e-13,1.9187839153911606e-21,-2.711767504652487e-22,-3.9568016009642706e-26,-3.960543497161443e-13,4.5068004050250965e-15,-7.769240609952062e-15,4.703017498210034e-15,1.652447318290692e-21,-6.429561233118963e-15,-2.4297423837428826e-14,7.730642702513135e-14,2.1094552055669995e-17,-4.796879554103894e-19,3.39436975038468e-16,-9.605133377707196e-16,-2.9504024722337064e-19,-8.787152732305503e-16,-5.476675024792416e-19,-4.373779786331701e-15,-1.4071270072744897e-15,-4.726142895738357e-19,-1.5425110708458922e-18,0.5888491353134601,-8.892293307610496
550.8789639678969,0.13441862843196928,0.01375,0.2546213473873064,-2.802185076832624e-14,-1.7550566906921053e-13,6.098062909720933e-16,9.843477864113705e-10,0.15652951684022634,1.5829610635138464e-21,2.1307975611641736e-24,1.78369157808792e-21,2.0257330114322505e-23,-1.3443187056766561e-14,-8.738245894246762e-14,-6.521191831533253e-15,5.3763607075352705e-16,-4.40362768185002e-19,1.5292971474280216e-25,6.223859524833838e-16,9.486128461839021e-26,8.478542202205514e-13,-1.2688268029147458e-21,6.071084348640915e-23,-5.056077108770193e-27,-4.245382152389478e-13,4.50625354884272e-15,-7.768848707450916e-15,4.703312888440448e-15,2.294417583077277e-21,-6.418875687774497e-15,-2.383576799053521e-14,7.683466640846263e-14,2.2567619439475114e-17,-1.8721374781056154e-19,3.39280311337268e-16,-9.602590657783283e-16,-8.977587098293334e-20,-8.785005355549274e-16,-1.7122134191869485e-19,-4.373766731476714e-15,-1.4066466442366328e-15,-1.8481111563411443e-19,-9.920555479612341e-19,0.5888491347879647,-6.702368260233599
550.8789639678589,0.1344186302015336,0.015,0.25462134364353267,-2.802152278166082e-14,-1.754972417606288e-13,6.056489295375667e-16,1.5308456373497117e-08,0.15652951459242398,-4.9357348823962955e-18,-1.4169508428853556e-23,-2.204550289033497e-21,-1.3962601014606112e-22,-1.2455655676629657e-14,1.05300524292935e-13,-6.596680803904126e-15,5.249778405532102e-16,-1.0527577727417665e-17,-4.0290464646212196e-24,6.170993333007991e-16,-2.4991612193337016e-24,9.98071854171694e-13,-4.2358032790132394e-21,-1.600433872930161e-21,-1.9925966431536055e-25,-4.988743211294468e-13,4.499899538881009e-15,-7.770979817311223e-15,4.697593425672697e-15,8.755926270432338e-22,-6.413563049524585e-15,-2.3371296388067576e-14,7.635735484010373e-14,2.1753926728937412e-17,-6.502533494100008e-18,3.342056924852574e-16,-9.64917509924196e-16,-4.32365157310442e-18,-8.827161290454977e-16,-2.5988237404426192e-18,-4.382016014129439e-15,-1.408782930672561e-15,-6.383063119978067e-18,-1.328885436785724e-17,0.5888491264551627,-4.512443212856699
550.8789639785974,0.1344186409492796,0.015625,0.2546213209078437,-2.79581668042008e-14,-1.7407834573152908e-13,6.625937018442237e-16,1.0228356274368011e-07,0.15652950094446977,1.7912877652921026e-17,4.1243853710537908e-22,3.7482819510841154e-20,7.814042792276974e-22,-1.152929522464323e-14,3.578295222735818e-12,-6.517276339924736e-15,5.850637703933814e-16,3.6427699908860344e-17,3.477076954376863e-23,6.417532589814439e-16,2.1567836550371916e-23,1.0907213867438755e-12,2.760906619303335e-21,1.3809075542081842e-20,1.5700357949887505e-24,-5.446448044488757e-13,4.526658182025746e-15,-7.655881522345604e-15,4.737118876460964e-15,1.8638876621946538e-20,-6.352342810104886e-15,-2.2879440670138897e-14,7.615327488197609e-14,4.775973149051566e-17,2.367494109234792e-17,3.556965310065114e-16,-9.43287349824228e-16,1.498260605921012e-17,-8.6344675493479e-16,1.3024881486729624e-17,-4.367814365867736e-15,-1.37463314590018e-15,2.3149063586756542e-17,6.590467642438805e-17,0.5888490758601762,-3.4174806891682508
550.8789640863731,0.13441867628570522,0.0159375,0.25462124616203646,-2.7934212513745948e-14,-1.606796995445341e-13,1.0929471272344188e-15,3.880933346916559e-07,0.156529456099971,1.4785759105269335e-18,1.4410366478237187e-22,-4.7487553422878947e-20,-1.2519356889210235e-21,-1.1119320189501262e-14,3.573412072773224e-11,-5.6713829417478575e-15,5.451317573664754e-16,2.5797098413325473e-18,-4.8823021752418153e-23,6.239679065666524e-16,-3.028425572138887e-23,1.1407544057925674e-12,-1.4393506265675463e-20,-1.9375606001761493e-20,-2.24506976476038e-24,-5.695443577533033e-13,4.52837492111441e-15,-6.744726082858727e-15,4.825042201381285e-15,-1.888809516516336e-20,-6.088454004331241e-15,-2.0300064888854352e-14,7.602898071090498e-14,6.642461536549756e-17,1.7006281860727095e-18,3.41239195744692e-16,-9.587197360102689e-16,1.1712468544642907e-18,-8.77223058023932e-16,-2.020393931078953e-18,-4.4050057601720105e-15,-1.3722603764929499e-15,1.6690364961305576e-18,3.350224227531262e-18,0.5888489096085106,-2.869999427324025
550.878965520321,0.13441884311587401,0.01625,0.2546208933291294,-2.6777497820512807e-14,2.9438708317180237e-14,9.332856115622907e-15,1.735674810112897e-06,0.15652924470705526,2.922894763262587e-18,2.623517007846145e-21,1.4376480038475534e-20,2.1504830898352265e-22,-8.326854408183999e-15,4.4346397001834267e-10,7.152190754552776e-15,5.467188214748226e-16,5.30054889676641e-18,1.1944245083563973e-23,6.25353250761546e-16,7.408756531362616e-24,1.196195678261232e-12,-2.4860406264341873e-21,4.725082652113264e-21,5.427714248552639e-25,-5.955760063171182e-13,4.8823480936672555e-15,7.116725064711008e-15,6.4517125265752065e-15,8.616577760419704e-21,-1.9255155786832478e-15,1.6133516469767822e-14,7.613503221030339e-14,7.63258297071975e-16,2.8310400599760453e-18,3.6624248373326546e-16,-9.55829532463689e-16,2.6723769370918205e-18,-8.75689580719662e-16,-2.0826436076623124e-19,-4.487244196404751e-15,-1.2871060267982256e-15,2.835554659859757e-18,6.055610616653031e-18,0.5888481258448264,-2.3225181654797993
550.8789845672503,0.13441963262384923,0.0165625,0.2546192246261359,-4.338290810610179e-15,2.7065954844429885e-12,1.6087204427572727e-13,8.089611310982842e-06,0.15652824850997143,-4.991448754459191e-17,1.11108783857235e-20,-2.0125326434201804e-19,-4.907511629743343e-21,1.3412419118994371e-14,5.613542616269716e-09,1.934443617448062e-13,4.2371743418529426e-16,-1.0154688347770421e-16,-2.0049637027001486e-22,5.695185494427023e-16,-1.2436325124981945e-22,1.2796747546317811e-12,-4.538559545929429e-20,-7.954758851168083e-20,-8.925357847289585e-24,-6.152185667562238e-13,1.0891705361646675e-14,2.1304948369815728e-13,3.054757223707081e-14,-8.666550942681815e-20,5.914044338713359e-14,5.466519032059198e-13,7.920913959675641e-14,1.3309605276388619e-14,-6.115293742533139e-17,8.007196364704981e-16,-9.776316811299998e-16,-4.384320776350134e-17,-9.21471693924642e-16,-4.2450944712519464e-17,-4.8842508251942525e-15,-9.998192465582717e-16,-6.026388091774226e-17,-6.536371341672701e-17,0.588844431634358,-1.7750369036355733
