T [K],vel [m/s],dist [m],X_NH3,X_NO2,X_NO,X_N2O,X_H2,X_O2,X_O3,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_CO,X_CO2,X_HOCO,X_CH2O,X_HCO,X_NH2,X_NH,X_N,X_NNH,X_N2H4,X_N2H3,X_tHNNH,X_cHNNH,X_H2NN,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_HONO,X_HNO2,X_NO3,X_HONO2,X_H2NCO,X_HNCO,X_NCO,X_AR,X_HE,X_N2,tau [ms]
550.8789639726715,0.3278179899807032,0.0,0.2546213476446082,1.011668736825636e-18,-3.8262047376032414e-15,2.681652200350448e-16,-3.7806254633142414e-15,0.15652951699463608,2.1368440966492122e-19,-2.3274281978307468e-14,-8.4861400645642e-15,4.449101951212493e-19,8.215797635045092e-18,-1.9702481736997202e-16,7.900806402765133e-16,1.7151078944106747e-15,-8.170339569970707e-17,2.1361084585431667e-19,-5.690021803356553e-16,2.339060272307727e-19,1.6251225009409983e-15,-5.632269324791329e-16,3.5548297718036865e-15,2.8539201262980647e-19,9.94003492369443e-16,-8.229603632813778e-16,-2.5929108306636143e-16,5.8625278618704e-16,9.637802569146814e-16,5.232187886276714e-16,1.831088498627355e-15,1.7587324506588997e-15,5.052436701032981e-16,2.904314310099522e-19,-2.8010001833556976e-16,-3.138567828164629e-17,3.1852262943401273e-16,2.722901492332447e-16,1.9916220113115592e-19,3.080269255429334e-16,1.5351237531812465e-16,2.833370457596367e-19,9.690353983904687e-19,0.5888491353607814,-404.46725636559427
550.8789639688765,0.32781798997858774,0.16000000000000003,0.25462134764450217,9.67603792532541e-16,-1.552015451964666e-15,2.678288257469781e-16,-3.855862757359814e-15,0.15652951699457063,-9.950493177771714e-20,-1.1451123804006679e-19,-3.909282282132549e-19,-6.2977355963966854e-21,4.134329786610904e-15,-7.748536832013776e-15,-1.1005860037143223e-14,1.7145071954390656e-15,-8.213694623713999e-17,-2.7091341941093585e-26,-5.693425583503767e-16,-1.6804100004681465e-26,8.539706395957623e-13,-3.0696302034382513e-20,2.007523765320271e-19,2.2928715332994265e-26,-4.292903171362441e-13,-8.244562014875065e-16,-2.5985626800523674e-16,5.85837225548585e-16,9.313806211378229e-20,5.234911314371324e-16,1.9582138758582475e-15,1.6706187972954047e-15,2.404865478000935e-16,-1.3567059275185877e-19,-2.8055763366978394e-16,-3.167434801829394e-17,3.1829749674782637e-16,2.7199977782920765e-16,-2.578307466867763e-20,3.0769351041852274e-16,1.5317965792555966e-16,-1.3254118949509431e-19,-4.50278234076114e-19,0.5888491353605154,-289.0098807942322
550.8789639692949,0.3278179899788108,0.32000000000000006,0.254621347644515,9.700681604723947e-16,-1.2387295557425329e-15,2.681374881360464e-16,-3.854326975535585e-15,0.15652951699456727,2.0173644681986524e-19,1.1155194048498018e-23,1.5271635634456422e-21,-5.173912579831019e-22,2.5759436911524323e-14,-8.377129251139458e-15,-1.991316367222969e-14,1.71542769414455e-15,-8.151471815524699e-17,8.242093644426982e-26,-5.690153285142417e-16,5.1123221719913274e-26,7.401264228789086e-13,3.243617206974007e-21,4.4180493187856824e-23,5.27964062726153e-28,-3.716140455134017e-13,-8.243945982561964e-16,-2.5946353090836696e-16,5.86235620957631e-16,1.9163722713302597e-22,5.245177393174104e-16,2.068518288788515e-15,1.5892483988466972e-15,1.1495653233481384e-16,2.733450542507149e-19,-2.803618711318086e-16,-3.1385266778650827e-17,3.1860304138118248e-16,2.7222045174512503e-16,7.10625361422153e-20,3.0801046589779995e-16,1.5350319274645545e-16,2.6673394700301414e-19,8.881799241259308e-19,0.58884913536055,-173.55250522287014
550.8789639700195,0.32781798997921036,0.4,0.2546213476445369,9.685934578412762e-16,-9.71391131913697e-16,2.672778000988029e-16,-3.8553423145567545e-15,0.15652951699457587,-6.112755420215148e-19,-6.616705838598912e-23,7.159732665085537e-22,-2.1544383743070284e-22,3.494436758039131e-14,-8.501057298167573e-15,-2.3566230530139435e-14,1.7130538066621713e-15,-8.319402493253084e-17,-4.496600731842341e-25,-5.698984683777771e-16,-2.789133418655384e-25,5.602716916822224e-13,1.023742999953539e-20,-1.786349754223915e-22,-3.969005531748938e-27,-2.8126640403384093e-13,-8.25288660822492e-16,-2.605268017286973e-16,5.851596950338399e-16,-1.037757170851801e-22,5.237239618809388e-16,2.1161421340815522e-15,1.5487258504134055e-15,7.345662039492114e-17,-8.305135977340764e-19,-2.811482315273146e-16,-3.214817265014519e-17,3.1795621924833525e-16,2.7152890252087133e-16,-3.011561133802111e-19,3.071465745266721e-16,1.5263848835779303e-16,-8.108386264742993e-19,-2.724074887242009e-18,0.5888491353606031,-115.82381743718916
550.8789639704304,0.32781798997943773,0.44,0.25462134764454925,9.70825560058197e-16,-8.2229608170960445e-16,2.68247043823229e-16,-3.725878313565015e-15,0.1565295169945812,3.0604313434344737e-19,1.504319392468678e-22,2.037515525666052e-21,-9.078828361203564e-23,3.9126677163503475e-14,-8.521545679557904e-15,-2.5179780715366993e-14,1.7155079545131272e-15,-8.12996713859679e-17,1.0262287592162094e-24,-5.68902293433247e-16,6.3654292103786265e-25,4.590046239927408e-13,1.1872644295844185e-20,4.076179484557468e-22,8.761015748455305e-27,-2.303786415587862e-13,-8.242092225750236e-16,-2.593070576711531e-16,5.863722026764122e-16,5.39251678555998e-22,5.250944515886228e-16,2.140239532898708e-15,1.5305725547284592e-15,5.821129032728101e-17,4.135267880389692e-19,-2.8028986884366194e-16,-3.128338310550459e-17,3.1873851580317493e-16,2.722851970971174e-16,3.4050178539745497e-19,3.0811864984016816e-16,1.536163835270189e-16,4.0370440836161654e-19,1.3069459205959385e-18,0.5888491353606331,-86.95947354434863
550.8789639708301,0.32781798997966133,0.48,0.25462134764455924,9.663256769070186e-16,-6.694288107279448e-16,2.6617858731111004e-16,3.640772266970979e-15,0.1565295169945854,-1.6538043741224184e-18,-3.2336900224098536e-22,6.322112047275603e-21,-4.0907124220246664e-23,4.282581305342933e-14,-8.529007162655471e-15,-2.6578294897766204e-14,1.7101486133319298e-15,-8.534636270334372e-17,-2.20327161831882e-24,-5.710301939551507e-16,-1.3666331659570445e-24,3.6067525232244434e-13,1.0912496302702641e-20,5.572181201602684e-21,-1.9008203216093076e-26,-1.8093262134583073e-13,-8.263776701368249e-16,-2.618897625542307e-16,5.837833855122452e-16,-9.37279805342336e-22,5.226144221147684e-16,2.1590737044055037e-15,1.508894096457609e-15,4.357248709456204e-17,-2.2422137951667147e-18,-2.821365021420124e-16,-3.3127903613698995e-17,3.171198410309916e-16,2.706452893017027e-16,-9.113594819277395e-19,3.060397673700034e-16,1.5152974217716485e-16,-2.1892600462753078e-18,-7.22335524647049e-18,0.5888491353606581,-58.095129651508145
550.8789639710211,0.32781798997981704,0.5,0.25462134764452204,9.704545713796716e-16,-5.953991259926225e-16,2.6806671675566145e-16,1.677304072711797e-13,0.15652951699456222,1.3164914799761626e-19,5.834183285654826e-22,4.7616809147548544e-21,2.962209949609928e-23,4.459600330483225e-14,-8.51819354848968e-15,-2.7217255668735087e-14,1.714719198720124e-15,-8.165508866251737e-17,3.974570207467794e-24,-5.69088384524097e-16,2.4653219889919032e-24,3.1375442546491577e-13,1.165059334838058e-20,1.5809497352896163e-21,3.4256563735919006e-26,-1.573132277478843e-13,-8.243192370174833e-16,-2.595141026294979e-16,5.861564628106916e-16,1.83835226767633e-21,5.250852012551791e-16,2.1719271813501547e-15,1.5018540578584093e-15,4.004125334247729e-17,1.9391138624646802e-19,-2.80456744071581e-16,-3.1448063087963734e-17,3.1861476719185125e-16,2.7212389831887623e-16,5.715917439602313e-19,3.0793490859714574e-16,1.5343408799583486e-16,1.8780882455937382e-19,1.0584189806560783e-18,0.5888491353605765,-43.66295770508788
550.8789639711136,0.3278179899804306,0.51,0.254621347644037,9.739223203996504e-16,-5.560646863271808e-16,2.6964988726705566e-16,2.033803907336453e-12,0.15652951699427056,1.631791957277321e-18,9.65095532239844e-22,7.364976380650712e-21,9.48563000376014e-23,4.545995051573013e-14,-8.506772778916692e-15,-2.7521769491607996e-14,1.7186347596968796e-15,-7.856058187809194e-17,6.5783774753049175e-24,-5.674616522338883e-16,4.080418930557698e-24,2.910677273183275e-13,1.183673342235283e-20,2.6127554447095472e-21,5.651178391693307e-26,-1.458807512139156e-13,-8.226069611315729e-16,-2.5754074906288714e-16,5.88128668081019e-16,3.0092788227744574e-21,5.271145571393734e-16,2.179083547013118e-15,1.4991458639777963e-15,3.9009467869569805e-17,2.2161663865354204e-18,-2.790424932582406e-16,-3.0034000371047524e-17,3.1987489449911283e-16,2.7337466879810034e-16,1.699255201443189e-18,3.0952403768029264e-16,1.5503045341582925e-16,2.1631794426580607e-18,7.301017941684806e-18,0.5888491353594977,-36.44687173187777
550.8789639712022,0.3278179899891941,0.52,0.2546213476364819,9.704705231925241e-16,-5.345806064313382e-16,2.6807902516984495e-16,3.095270305507957e-11,0.15652951698973366,1.4124303689009013e-19,-9.699895130504948e-22,-6.121096718386385e-21,-2.246882599266904e-22,4.625637400313255e-14,-8.521125545705989e-15,-2.781588563364435e-14,1.7150821022753086e-15,-8.163202130466456e-17,-6.6168422325593386e-24,-5.690756923079524e-16,-4.104294197953902e-24,2.6922357093226985e-13,8.779999615051685e-21,-2.6240482725223086e-21,-5.677235213777214e-26,-1.3489298551250489e-13,-8.242746856323595e-16,-2.5948925387905655e-16,5.861791511943231e-16,-2.9379582507026922e-21,5.251768383821198e-16,2.1821706165130968e-15,1.4924690360028337e-15,3.4552243690599296e-17,2.182885001441391e-19,-2.804480506417139e-16,-3.1439936856948956e-17,3.1862866175314604e-16,2.7212472460064534e-16,2.609035082758971e-19,3.0794620774042286e-16,1.5344639332348176e-16,2.106294999973676e-19,1.3757567116299182e-18,0.588849135342681,-29.23078575866761
550.8789639712875,0.3278179901242914,0.53,0.254621347519359,9.781683935646887e-16,-4.879526302143972e-16,2.7159019272563646e-16,4.791186413034274e-10,0.15652951691940611,3.474232330672315e-18,2.2185329820757855e-21,1.5941186949530353e-20,3.0032727223593885e-22,4.7084872809387135e-14,-8.337915564219202e-15,-2.808941176045418e-14,1.7235473595628035e-15,-7.477113024701195e-17,1.5105026179952638e-23,-5.654714124665035e-16,9.369324393235043e-24,2.4847547597118494e-13,1.2679340014456049e-20,5.992471380523062e-21,1.29785621459732e-25,-1.2441118466419502e-13,-8.205039858330025e-16,-2.5515001117537126e-16,5.90516109077982e-16,6.834469448408587e-21,5.295950185892579e-16,2.1916036965403504e-15,1.4921935315204971e-15,3.594207645380377e-17,4.6594830580576554e-18,-2.7730015135471094e-16,-2.8292622027091325e-17,3.214375737206669e-16,2.7492075354607744e-16,2.913660646481985e-18,3.1146885539954224e-16,1.5698695562312125e-16,4.5534751058961475e-18,1.3661133231247873e-17,0.5888491350819751,-22.014699785457502
