T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_OHV,X_H2O2,X_HO2,X_CO,X_CO2,X_HOCO,X_CH4,X_CH3,X_OCHO,X_C2H6,X_N,X_NO,X_NOV,X_NO2,X_N2O,X_NH3,X_HNO,X_HON,X_HONO,X_H2NO,X_NNH,X_NH2,X_NH,X_HNOH,X_NO3,X_HONO2,X_HNO3,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NH2OH,X_HNO2,X_N2O4,X_N2O3,tau [ms]
551.483360349913,0.20909146121471123,0.0,8.906266677986186e-19,0.5888491353607475,2.04413956285234e-18,1.3156469582677616e-15,3.0821983841845194e-14,0.15652951699462944,3.875607139708199e-14,1.2645957527858637e-15,9.571694995254338e-19,1.4007617641226254e-14,-8.147627706031673e-17,1.1037187297018028e-16,6.225354305442698e-19,4.899460946688487e-19,4.5988882772188875e-19,6.755976634192361e-19,6.774883897731029e-19,4.598888146746705e-19,4.528287550563232e-19,-2.765918120395876e-14,1.0305583497842894e-14,6.180320319674641e-19,-3.0178556221923417e-17,-6.105671344807721e-16,0.2546213476445974,6.251292061625089e-19,6.253985547877692e-19,-4.443549964914254e-14,-1.384408193107754e-13,6.142129679553711e-19,2.0064322264543847e-15,1.0272351814570264e-18,7.881874125245829e-14,4.850080464932752e-19,4.398481673788597e-14,-1.348674062820653e-16,1.5915739023393246e-15,6.68204692364295e-14,-3.465429812297561e-14,-1.8019032151826043e-14,3.672544645328892e-17,4.950705902900381e-19,3.171324045946239e-19,3.243056692554095e-19,-59.13418426366161
551.4833603475768,0.20909146121388347,0.015,-1.0164690978362673e-19,0.5888491353605865,-1.3168512480955482e-18,1.3131726142588259e-15,1.8459192332881935e-21,0.15652951699458922,5.72687511573797e-19,2.6378190344143304e-14,1.3615486545801422e-20,5.422811926667982e-23,-1.2023071694465946e-14,5.518660819243728e-14,-3.9025208121641943e-19,-8.835225716004645e-19,-4.825790268621428e-25,-4.234407710547638e-19,-4.2735098317445323e-19,-3.703139800463137e-24,-2.8466852785150043e-19,-8.567421015987081e-19,-1.7573236795575657e-14,-3.875633901022507e-19,-1.797368642952403e-14,-6.118491271337705e-16,0.25462134764449085,-1.729232284800582e-19,-1.2071993629652145e-23,-4.4436784576627316e-14,-1.3430773236258911e-13,-2.228264445042592e-27,6.315677006548691e-13,-4.275223698973533e-21,7.479171410301313e-14,-3.045467898354814e-19,4.3980467518370835e-14,-1.3565677563120534e-16,1.5914568847747124e-15,6.67294690610132e-14,-3.4089270557959886e-13,-1.1276661085074052e-18,6.350024991627399e-17,-2.644330055603267e-18,-2.174902716015936e-27,-2.038374925342652e-19,-42.26958305257296
551.4833603492322,0.2090914612144675,0.03,1.6333530114502099e-18,0.5888491353607066,4.583031794030975e-18,1.445043512664937e-15,8.297240659107619e-25,0.15652951699461448,7.835937148416475e-22,2.6579598725767547e-14,1.0766487748597848e-22,1.0505497636115055e-26,-1.828654168922145e-14,6.788622483119677e-14,1.3807209774356215e-18,3.124724370741433e-18,2.1793187613387576e-24,1.4985800939795729e-18,1.5048333388617777e-18,1.672327541707329e-23,1.0043057521148304e-18,4.961726661430434e-23,-1.7464353522616624e-14,1.3707688986159304e-18,-1.795115237587867e-14,-6.105905494842973e-16,0.25462134764454253,-2.593398229824557e-18,5.4516557481369e-23,-4.443200088166641e-14,-1.304563140555423e-13,5.3492306799635386e-27,2.2233431093227137e-13,2.916256273303022e-21,7.098691057117761e-14,1.0758261838807311e-18,4.3978283569977486e-14,-1.3428093277242802e-16,1.5949090019524226e-15,6.669415894231991e-14,-1.3571520878813624e-13,8.449303420354277e-22,9.161113062084528e-17,-2.935943114645181e-18,9.821827460144597e-27,7.189126484386685e-19,-25.404981841484307
551.483360349292,0.2090914612144899,0.0375,1.265697973743663e-18,0.5888491353607069,3.311125948138358e-18,7.976057488486562e-15,-3.287226640168913e-25,0.15652951699461398,3.371248922165015e-22,2.6605513622787913e-14,2.8607587139012354e-23,-4.454269517035321e-27,-1.8777264791669957e-14,6.893845472699922e-14,1.0053960070277602e-18,2.2763752548263683e-18,-9.240283520779297e-25,1.0910265782160965e-18,1.0951099583568596e-18,-7.090212890314734e-24,7.315818757382052e-19,-3.2295231978009453e-23,-1.747846146995853e-14,9.981392764559327e-19,-1.7947533059747146e-14,-6.109353701307145e-16,0.2546213476445425,-3.117898098649632e-18,-2.3111258465500728e-23,-4.443215465095637e-14,-1.285828677596816e-13,-2.4193364449900573e-27,2.0771332333582894e-13,1.868129490458358e-22,6.913257822651004e-14,7.836300422737285e-19,4.397621160437515e-14,-1.3457284022144994e-16,1.5948535862550554e-15,6.667914204620177e-14,-1.2814768332374206e-13,2.9622519663548767e-22,1.0407246209345637e-16,-3.4529800935591065e-18,-4.164480111357312e-27,5.239106967074672e-19,-16.972681235939987
551.4833603491727,0.20909146121448108,0.041249999999999995,1.0236018551909215e-18,0.5888491353605975,2.3443564669392255e-18,1.8082270609014114e-13,-4.0544842660036285e-25,0.15652951699458498,3.6203378628083147e-22,2.6607889013891883e-14,6.4908671795590695e-24,-5.245556974217726e-27,-1.8254477914659825e-14,6.792646678449757e-14,7.579194336301405e-19,1.724826962353003e-18,-1.0881914411635944e-24,8.207915056378102e-19,8.233341437745575e-19,-8.35047062356362e-24,5.549734214033711e-19,-3.803834396009608e-23,-1.749746961050055e-14,7.525545994938115e-19,-1.7946006745540033e-14,-6.11155401988719e-16,0.2546213476444934,-3.0396270374301737e-18,-2.7222450278389825e-23,-4.443257102374458e-14,-1.276575182606503e-13,-2.8306985203921958e-27,2.3761425556917464e-13,-8.51504302132674e-22,6.821726435447399e-14,5.941658688488249e-19,4.3975131998223774e-14,-1.3476236146892292e-16,1.5946588055508144e-15,6.66719841592037e-14,-1.4296991442072565e-13,2.5800794133165016e-22,1.1015843425213136e-16,-3.639825386281259e-18,-4.90429129449793e-27,3.9937863865277106e-19,-12.756530933167824
551.4833603489622,0.2090914612155905,0.045,-1.3057688826904164e-18,0.588849135357001,-5.875582354309063e-18,6.336547738001617e-12,-4.1921925801485555e-24,0.15652951699361625,-8.251687003322626e-22,2.6586363422868164e-14,-4.167977369579419e-23,-5.596138198704695e-26,-1.689763738728639e-14,6.521850085422282e-14,-1.6205731486779065e-18,-3.6386706539070495e-18,-1.1609124732790459e-23,-1.7643284383465728e-18,-1.775709769736605e-18,-8.908170356015548e-23,-1.1680885776644972e-18,-4.0576141971652156e-22,-1.7533541748736788e-14,-1.6086741157347353e-18,-1.7952030145046317e-14,-6.130401710629417e-16,0.25462134764287786,-3.291511503428195e-18,-2.9038711616677077e-22,-4.443545890620672e-14,-1.2674488304450638e-13,-2.951210218722428e-26,2.905995585159654e-13,-1.7975660284093925e-21,6.731138707691951e-14,-1.2528184200379955e-18,4.3972399249239497e-14,-1.3660498826879727e-16,1.5922999476384477e-15,6.666328710218144e-14,-1.693830518409528e-13,-2.1620923498962047e-22,1.1405099333664492e-16,-4.7932885888815244e-18,-5.232060056064923e-26,-8.297104073464025e-19,-8.54038063039566
551.4833603488386,0.20909146123149697,0.046875,-3.943276913867258e-18,0.58884913530872,-1.462720837694182e-17,8.931649751726855e-11,-9.447561839027826e-24,0.15652951698059306,-2.5580642801316536e-21,2.6598726372732045e-14,-9.850967530925057e-23,-1.2658851626011742e-25,-1.6006429307152288e-14,6.342001293182938e-14,-4.312813445748217e-18,-9.729257430732032e-18,-2.626061399783791e-23,-4.68624636839591e-18,-4.7130730097536666e-18,-2.015071476935819e-22,-3.1262940325925262e-18,-9.178404639656643e-22,-1.7560144588803024e-14,-4.2816831483273936e-18,-1.796047650146838e-14,-6.151591202637634e-16,0.2546213476211873,-3.83544653030201e-18,-6.568615192446546e-22,-4.443851722356479e-14,-1.262926615544e-13,-6.666019930939441e-26,3.217648989285008e-13,-2.4773365507587675e-21,6.685982315347004e-14,-3.350372223919076e-18,4.396986154152546e-14,-1.3869761916888467e-16,1.5896345628964966e-15,6.665772796145567e-14,-1.8493912871731407e-13,-9.09660459317512e-22,1.1448845376870406e-16,-6.136265567436958e-18,-1.1835283705207209e-25,-2.2299306403840436e-18,-6.432305479009575
551.4833603487751,0.209091461342965,0.0478125,-5.5179956299725264e-18,0.5888491349712925,-1.7188939820831882e-17,6.693509866170586e-10,-1.4674127312670083e-23,0.15652951688957056,-4.324577115081167e-21,2.739113136721281e-14,-1.5371345578377354e-22,-1.9751301996766164e-25,-1.5505584693883676e-14,6.24072980327798e-14,-5.911417689937627e-18,-1.3559193535254094e-17,-4.0973494823883676e-23,-6.3815011277890415e-18,-6.414628200028301e-18,-3.1438831541686867e-22,-4.377197774490634e-18,-1.4317593451260543e-21,-1.7574594939731305e-14,-5.871920270081063e-18,-1.796581148903139e-14,-6.1648938226752e-16,0.2546213474695942,-4.2056381155101646e-18,-1.0247057500201045e-21,-4.444042204746342e-14,-1.260673291520044e-13,-1.0396043079876214e-25,3.3838652741229464e-13,-3.0110077563184375e-21,6.66345096316215e-14,-4.671948179181529e-18,4.396831986674975e-14,-1.4001673318096204e-16,1.5881015082962946e-15,6.665468995410517e-14,-1.932322915144643e-13,-1.6224318772943143e-21,1.1445060971644896e-16,-6.990650232508261e-18,-1.8466308150444594e-25,-3.1747967122641617e-18,-5.378267903316539
551.4833603487784,0.20909146241922963,0.04875,7.646817653030098e-18,0.588849131714018,2.171289026531496e-17,6.26866085039092e-09,1.0101049981525425e-22,0.15652951601090342,3.497414976013293e-20,5.02876970012731e-14,1.0327026258306485e-21,1.3487657252252326e-24,-1.4934246039787978e-14,6.143712602975956e-14,7.51115267975933e-18,1.717785824561334e-17,2.7979258000375355e-22,8.116325497309745e-18,8.155150364725e-18,2.146588571119643e-21,5.5398664223702354e-18,9.7744864141258e-21,-1.7510045466275083e-14,7.460127598593376e-18,-1.791518391701262e-14,-6.057975335128215e-16,0.2546213460061944,4.915016581598394e-18,6.995354461531847e-21,-4.4428812260565584e-14,-1.2582363652014067e-13,7.091396930831506e-25,3.56248759709225e-13,6.0351068349227936e-21,6.642486456477913e-14,5.919313936364945e-18,4.397866424960309e-14,-1.294495408061409e-16,1.6032642402049989e-15,6.666441515264462e-14,-2.0203626091960013e-13,1.4379189485397832e-20,1.2938519213043846e-16,2.60294053391822e-18,1.2610166541584923e-24,4.003848866249763e-18,-4.324230327623496
551.4833603508239,0.2090914728095688,0.0496875,-3.417047829605408e-18,0.5888491002704815,-2.2731595767947298e-17,6.03210920051103e-08,-6.239149397171225e-23,0.15652950752888622,-2.2656220002697795e-20,6.922649736446829e-13,-7.109334358757151e-22,-9.23194935348526e-25,-1.4288643867541406e-14,6.013113735499241e-14,-3.811038932820276e-18,-7.724726551369442e-18,-1.9150534979663635e-22,-4.300591826896109e-18,-4.335975972130956e-18,-1.468976587183546e-21,-2.401782575890376e-18,-6.687930611015227e-21,-1.7216812844175773e-14,-3.771224972828875e-18,-1.7946465257984537e-14,-6.099116574077688e-16,0.2546213318786659,-1.622650672749275e-18,-4.7860021725834415e-21,-4.443715995401614e-14,-1.254752643941072e-13,-4.855633830033569e-25,3.745610320077221e-13,-7.50257065676623e-21,6.619236798836145e-14,-2.649683199475669e-18,4.3969894728679484e-14,-1.3799093948987072e-16,1.6602506365038913e-15,6.665373994504586e-14,-2.1121214000871969e-13,-9.067022387505454e-21,1.2303071139202814e-16,-5.515548916648386e-18,-8.631318748295303e-25,-1.500739011327274e-18,-3.2701927519304537
