T [K],vel [m/s],dist [m],X_NO,X_NH3,X_H2,X_O2,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_NH2,X_NH,X_N,X_NNH,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_NO2,X_HONO,X_HNO2,X_NO3,X_HONO2,X_N2O,X_N2H4,X_N2H3,X_N2H2,X_H2NN,X_AR,X_HE,X_N2,tau [ms]
552.9783505010298,0.22364999218854995,0.0,1.1370285216179282e-15,0.25462134764460526,2.163646768349374e-15,0.15652951699463427,-5.698771512492516e-15,8.614715077539279e-16,-2.801005976917127e-19,1.6851741971008396e-17,-2.241410353758189e-15,-3.4220766207634615e-19,-8.239699479022781e-16,-3.0068180884947893e-19,6.255176462271246e-16,-1.7972213921472629e-19,2.318869767307715e-16,-8.434000434388411e-16,3.8557517587462614e-16,-1.8035016816300276e-19,-1.9489523324400114e-19,3.423513974151059e-19,-1.7292452771970428e-16,-1.227494879265844e-19,-2.0999787528672423e-17,-6.540984551756901e-16,-2.315199022807973e-16,6.364744763314971e-16,-2.7315419603088747e-16,-1.6140916147358092e-15,3.356510683276841e-16,-1.7866810127863063e-19,-6.0550249843210795e-19,0.5888491353607667,-596.0615430987024
552.978350498509,0.2236499921875952,0.16000000000000003,1.1307182795890546e-15,0.2546213476445284,2.150003678271276e-15,0.15652951699459583,-1.7303712519745834e-20,6.846790613190995e-20,4.672226559608124e-22,9.705129605876137e-15,-1.367982843212099e-15,-1.6862726590852102e-14,5.716182183715898e-13,-1.7804251995980464e-20,2.206066817587182e-20,-5.625412579769682e-29,2.3240710666291903e-16,-7.786300624663451e-16,3.439319933640854e-16,1.521487179869564e-18,2.1602970933203083e-19,3.3227939859807905e-16,-1.7241482783492655e-16,7.984680213697275e-21,-2.074540524453833e-17,-6.537066671930569e-16,-2.3121531314514306e-16,-2.656026748652818e-13,-1.8644778413944544e-14,-1.6138478225602027e-15,2.064429139692025e-20,2.2242810778699155e-19,7.766424801074425e-19,0.5888491353605962,-426.010309016111
552.978350498309,0.2236499921875181,0.32000000000000006,1.1523376891220072e-15,0.254621347644524,2.171162512086205e-15,0.15652951699459106,1.906480750573043e-23,1.3458321104239845e-21,3.550697027005017e-23,3.227207576119989e-14,-1.2992606531909966e-15,-3.720106721045356e-14,6.040496146853677e-13,-9.959797163041646e-22,4.6852048880751494e-23,1.1151368320598438e-27,2.3342138043632183e-16,-6.965946258243747e-16,3.0728882957406113e-16,2.438776216770234e-18,1.1395535302353826e-18,3.2363201092646574e-16,-1.7107477274127606e-16,4.947757303458929e-20,-2.0167667760306704e-17,-6.529924996434221e-16,-2.304940913357603e-16,-2.637287953307916e-13,-3.6873234543333896e-14,-1.613129554080156e-15,-5.79085251196351e-22,1.1240562532118405e-18,3.7222966782084455e-18,0.5888491353605868,-255.95907493351962
552.9783504986985,0.2236499921876648,0.4,1.2783859174727587e-15,0.25462134764453637,3.2270859274492124e-15,0.1565295169945946,-1.4991642102295732e-22,2.970924235140473e-22,1.5498935917414742e-22,4.734925707192196e-14,-1.1579730403994839e-15,-4.829690033739161e-14,5.04163107410528e-13,5.905713192427645e-21,-3.616549379493845e-22,-8.684949489651852e-27,2.298571708137899e-16,-6.5896546867448e-16,2.861721021200415e-16,2.034751493449579e-18,-2.523439725806219e-18,3.1159445372717726e-16,-1.7589616894219916e-16,-3.8558641429986007e-19,-2.245421093495538e-17,-6.552046126377733e-16,-2.3334196930027417e-16,-2.0675586549942165e-13,-4.4018537861454306e-14,-1.6167795922819094e-15,-1.0993468761139555e-21,-2.451944673231692e-18,-8.259714768453054e-18,0.5888491353606158,-170.9334578922239
552.9783504989674,0.2236499921877725,0.44,1.3802257071885667e-15,0.25462134764453653,3.5281795933427436e-14,0.1565295169945919,1.6931486225674808e-22,2.4117864944475744e-21,2.488550042378198e-22,5.6018086040944735e-14,-1.0392512368917177e-15,-5.4068692234519763e-14,4.3654671011555557e-13,8.800439783460502e-21,4.083739041497239e-22,9.809880908100328e-27,2.3193936078377196e-16,-6.366621309695862e-16,2.7970609301219233e-16,2.447752456836308e-18,-4.35895289392131e-19,3.1295284465497464e-16,-1.7353935931924348e-16,2.7091647953838773e-19,-2.1155970675630562e-17,-6.538749524422979e-16,-2.317163453795183e-16,-1.7003322200310266e-13,-4.695141315263249e-14,-1.6147821263812418e-15,-1.0273952813263882e-22,-4.145483029539667e-19,-1.3013510482522724e-18,0.5888491353606169,-128.4206493715761
552.9783504992577,0.22364999218814716,0.48,1.4863438090104272e-15,0.2546213476442081,1.3270419403028897e-12,0.15652951699439097,1.5622378357796634e-22,2.2011443246379037e-21,2.5589231186772425e-22,6.580689677456454e-14,-9.182747495432672e-16,-6.006435118717316e-14,3.6335969656503406e-13,9.476316212584512e-21,3.768557977366852e-22,9.049097267813987e-27,2.3376062931550294e-16,-6.155709423321749e-16,2.7318046002872016e-16,2.247352904217635e-18,1.3862102080182815e-18,3.1414583543979493e-16,-1.7101574431330846e-16,4.1462250122627155e-19,-1.9999325051218008e-17,-6.526865185331446e-16,-2.3028312318187125e-16,-1.3118308769225133e-13,-4.921408718465781e-14,-1.613037230504435e-15,-6.827552998692274e-23,1.3660751868753971e-18,4.090829059333584e-18,0.588849135359887,-85.90784085092828
552.978350499402,0.2236499921922486,0.5,1.5123521253631269e-15,0.25462134763906724,2.1014008264971658e-11,0.1565295169913025,-7.994876886883759e-22,-4.344296700054161e-21,9.803470183887694e-23,7.092902419014643e-14,-8.953886831417681e-16,-6.312191470000728e-14,3.2662889469938485e-13,7.483403966479287e-21,-1.9286829459759137e-21,-4.634154937427213e-26,2.291165464806698e-16,-6.1100969972274e-16,2.6445894138428336e-16,5.637107051676574e-19,-3.331876930726837e-18,3.0442816863602053e-16,-1.7624853630429616e-16,-1.2100765006302744e-18,-2.2982865315308374e-17,-6.55645970084728e-16,-2.339817435740175e-16,-1.1188936716499428e-13,-5.0183382994331224e-14,-1.6176546584803893e-15,-2.8790324404532574e-21,-3.2436620652269154e-18,-1.0173087799690473e-17,0.5888491353484459,-64.65143659060435
552.9783504994741,0.2236499922241277,0.51,1.5511799873515112e-15,0.254621347598572,1.759554881515845e-10,0.1565295169669893,1.11872754428679e-21,8.577291920749902e-21,4.062085577832531e-22,7.360685910368897e-14,-7.544735186558473e-16,-6.465807820929197e-14,3.0847535140800636e-13,1.1452266294411604e-20,2.6918649042271337e-21,6.471329085189461e-26,2.324938562070082e-16,-6.030507372737832e-16,2.658255678932277e-16,2.645439663114869e-18,8.671807961342491e-20,3.1023252592897976e-16,-1.7316991420328761e-16,6.450665924799169e-19,-2.0848546578612548e-17,-6.535080240007861e-16,-2.313186275909392e-16,-1.0234962142204404e-13,-5.062166322588934e-14,-1.6143305960693781e-15,2.8601296826396545e-21,9.38140942061375e-20,7.342843152541746e-19,0.5888491352583206,-54.02323446044244
552.9783504995531,0.2236499925690177,0.52,1.586826124283619e-15,0.2546213471601047,1.8535067720105498e-09,0.15652951670374862,1.0474012316185271e-21,7.94648436023072e-21,3.8737099755354562e-22,7.634528338214434e-14,2.1506339910863365e-15,-6.620820823992991e-14,2.906063675219736e-13,1.1120928841891768e-20,2.480763826370667e-21,5.958711406362918e-26,2.349390395273306e-16,-5.958815278389821e-16,2.6624936175050715e-16,3.2184217601144243e-18,2.549722961641442e-18,3.1447641855749505e-16,-1.7026809428711503e-16,1.5325992203973112e-18,-1.9161306794575962e-17,-6.518155278294963e-16,-2.2926454292098136e-16,-9.299817013023683e-14,-5.102027310804999e-14,-1.6119225257253936e-15,2.6242522671982486e-21,2.5124023158857128e-18,4.94589804433727e-18,0.5888491342824816,-43.395032330280415
552.9783504999081,0.22364999630295437,0.53,1.5259063630159374e-15,0.25462134241268963,2.001635434648861e-08,0.1565295138536568,-7.900745322563927e-21,-5.3794264092254666e-20,-1.0992100794712359e-21,7.89426648144408e-14,9.323934883691245e-14,-6.779083262942138e-14,2.7290274204287627e-13,-8.283818146661118e-21,-1.9512502380604732e-20,-4.6901246765387265e-25,2.1244011119998569e-16,-6.053632893066681e-16,2.41673179516252e-16,-7.774407671726078e-18,-2.0322637873429252e-17,2.7209659878740457e-16,-1.9374060013545475e-16,-8.628920216136502e-18,-3.3851860020334734e-17,-6.664646495724931e-16,-2.4606007394504254e-16,-8.38960972605386e-14,-5.1401337973911656e-14,-1.6342671199532891e-15,-2.4565669785520953e-20,-1.986437967481717e-17,-5.922256581206664e-17,0.5888491237170582,-32.76683020011839
