T [K],vel [m/s],dist [m],X_AR,X_N2,X_H,X_H2,X_HE,X_O,X_OH,X_H2O,X_HO2,X_H2O2,X_O2,X_OH*,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NO,X_N2O,X_NO2,X_HNO,X_HON,X_HONO,X_H2NO,X_HNOH,X_NH2OH,X_HNO2,X_HONO2,X_NO3,X_HNO3,X_CO,X_CO2,X_CH4,X_C2H6,tau [ms]
551.2216387611246,0.1512214749010758,0.0,-2.6408986241863755e-20,0.5888491353607548,-1.5922422305165318e-19,-2.211673388233847e-16,-9.175395321251195e-20,-4.21957154323849e-20,-4.142105529440005e-20,-9.667370609613088e-18,-9.448423250715525e-17,2.619312184753117e-16,0.15652951699463616,-4.142105167957259e-20,-3.755678220640592e-20,-4.446455684473892e-20,3.1899164678667785e-17,0.25462134764460914,-2.6554943298312446e-20,-1.2670208219456064e-19,8.967724890275499e-18,-1.2510414710849692e-17,-2.6344948317255518e-20,-3.823187603242747e-20,-1.3543462586411865e-19,-1.5483155977238488e-20,-2.7044228338263264e-20,-2.7039102357305506e-20,-2.0795088473181657e-20,-1.43434010284803e-19,-2.6894507755284454e-20,-7.636240805922919e-19,-2.0742534619844184e-20,-1.9774250950014083e-20,-1.6808301760769952e-20,-1.678057138956756e-20,-2.6957974785074292e-20,-2.1190513153800726e-20,-2.92706939362234e-20,-1.9789907695686048e-20,-546.7855629924267
551.2216387793586,0.15122147490597088,0.1,-9.815830019875181e-20,0.5888491353609321,4.850170925761118e-21,-2.906034236226674e-13,-1.7922127777079338e-18,1.7196671283034815e-22,-1.6340794995991727e-23,-4.4340052852287184e-14,-4.607230676120135e-13,1.262928597044562e-12,0.1565295169938826,-3.326487301732374e-29,-2.208616870954814e-25,-6.599235854549985e-23,9.682584268179575e-14,0.25462134764465466,4.727599585153011e-28,-5.005185734681822e-16,5.2353453254396303e-14,-8.059002167300905e-14,1.4919723890366547e-22,-5.655967734766954e-17,-6.942685859294954e-16,4.41180653696462e-17,-2.5165407174841737e-20,-1.4251072810896094e-25,-3.433740511027549e-19,-5.766186613072205e-16,-2.406787928138864e-19,-3.633887920487094e-15,-2.735011841986569e-21,1.017764781644137e-19,-7.8853898470447195e-25,-9.439980237230142e-20,-9.99863415134595e-20,-8.467078346951221e-20,-1.1627464712006557e-19,-7.963943733187063e-20,-390.5944824376847
551.2216387695449,0.15122147490326845,0.2,7.670903285981041e-20,0.5888491353609936,8.71752593901982e-28,-2.0453102074906771e-13,-1.1915898285681109e-18,-3.9743715377995895e-20,-1.2098533276645367e-20,-4.697109023120992e-13,1.6983823368185138e-13,9.510539975538999e-13,0.15652951699358172,-1.0347073670555131e-22,-3.5218639478942084e-21,-2.4449432244387034e-22,1.8224732581230535e-13,0.2546213476450111,1.5981748509570143e-28,5.618803290809943e-15,1.6202360038026262e-13,-3.8188979933751914e-13,1.0288248595109612e-20,-2.148967599659024e-15,-6.938331010654805e-16,3.001516457333844e-15,5.146094992507422e-20,2.980563980873316e-25,-1.5129986264063382e-15,2.5753376224224157e-15,9.30103357031583e-19,-3.633671185852739e-15,-1.167806565583304e-19,1.167082694162271e-15,8.067552780583275e-22,7.554344649645436e-17,7.851597078861273e-20,5.563955354446489e-20,7.752760022717317e-20,5.1397684267785616e-20,-234.40340188294272
551.2216387651471,0.15122147490211185,0.25,2.999146679767372e-19,0.5888491353607851,7.68931395169269e-27,-3.602811600148906e-14,-4.288818727677624e-19,8.96403850859734e-22,1.467244846973144e-22,-4.671511034158152e-13,5.048313027416929e-13,7.874732275569098e-13,0.15652951699335463,1.7538644628594498e-28,1.1519863004387752e-24,-5.63112679281673e-22,7.151304350958229e-13,0.2546213476447188,1.5365583495284428e-28,3.5403195204576454e-15,3.5852932077174644e-13,-7.27614763530391e-13,7.563025963014394e-21,-2.2992001107700063e-15,-6.929041371137466e-16,4.10631416919984e-15,1.9387977691231933e-19,7.5159987316876545e-25,-1.5116187177752296e-15,5.290155901809562e-15,2.0436490789560754e-18,-3.6333916501602115e-15,-1.1306627988748309e-19,1.1667290668878785e-15,4.18944019198535e-24,7.577429296538187e-17,3.0635132145926764e-19,2.348109926951329e-19,3.2484533070314294e-19,2.187464419435787e-19,-156.30786160557182
551.2216387627298,0.1512214749014771,0.275,5.997588016997247e-20,0.5888491353606683,-1.3551724374731922e-26,8.065615073329346e-14,-1.2488655220164905e-18,1.235840782107545e-21,2.6423423519929696e-22,-4.6484439067565e-13,6.465905511145681e-13,7.187468552704746e-13,0.15652951699324955,-3.793320680291323e-28,-2.518523172902593e-24,-6.30866328708063e-22,9.902837817784101e-13,0.2546213476445295,-1.8769865008977982e-29,2.1891287204454776e-15,4.931835623905044e-13,-9.202720727846317e-13,1.44011738413139e-20,-2.375440994721253e-15,-6.92436266504688e-16,5.1585026762221286e-15,2.9304423010213597e-19,-1.6250917479760682e-24,-1.5113123482738109e-15,7.67891239294008e-15,2.635883654570621e-18,-3.633595935513727e-15,-1.5300392467999545e-19,1.1662886525932606e-15,-8.971453423945295e-24,7.544164202190398e-17,6.143564200084069e-20,4.220816184373342e-20,5.898623895128647e-20,3.88526951050498e-20,-117.26009146688627
551.2216387599564,0.1512214749007487,0.3,3.198161861816196e-19,0.5888491353605303,1.6506073683871542e-26,2.33804085679723e-13,-3.9142139344389706e-19,1.6433328916690915e-21,4.1153388742446214e-22,-4.612490966117076e-13,7.627712527023762e-13,6.627414732819038e-13,0.15652951699315013,4.118357900319592e-28,2.7343400957089025e-24,-7.374223308852652e-22,1.2993745809251042e-12,0.25462134764428873,8.062773202913233e-29,4.668909572007692e-16,6.688436592959905e-13,-1.1472157837497112e-12,2.563655935185391e-20,-2.449819144777373e-15,-6.910438913536353e-16,7.033214536335228e-15,4.562715775366223e-19,1.764334953529146e-24,-1.5101042152567502e-15,1.135553135347221e-14,2.0388123306729615e-18,-3.633281627325921e-15,-1.0143205526681877e-19,1.166223849718492e-15,9.787319623550803e-24,7.574652893714436e-17,3.265863951001986e-19,2.5137966258193383e-19,3.464489498869684e-19,2.3437080255180953e-19,-78.21232132820083
551.2216387573332,0.15122147490006596,0.3125,-1.5004057695254094e-18,0.5888491353603795,-2.210347496265313e-25,3.3433724647719377e-13,-6.519248325723764e-18,2.002252469867912e-21,5.585172397220118e-22,-4.588112400603632e-13,8.150044576643822e-13,6.374091676641803e-13,0.15652951699308099,-5.80691566608783e-27,-3.8554333872233835e-23,-1.674813227854049e-21,1.7058293856756995e-12,0.25462134764410665,-1.382184109626105e-27,-5.723308861270335e-16,7.826251943584587e-13,-1.3983577860987856e-12,3.932095781007343e-20,-2.5697264531471128e-15,-6.915593583621449e-16,8.467579385322116e-15,4.971922698178888e-19,-2.4877216214429042e-23,-1.5120741390169044e-15,1.3926055731301922e-14,1.8277284894766882e-18,-3.635088037975327e-15,-4.872342835067972e-19,1.1647263048349275e-15,-1.3759698222831134e-22,7.341044741192561e-17,-1.531152637091241e-18,-1.2115277263619474e-18,-1.6690607895792724e-18,-1.1324530666083345e-18,-58.688436258858054
551.2216387555051,0.1512214748995916,0.31875,9.339442431032738e-19,0.5888491353602697,5.93211337848797e-25,3.9381517817319087e-13,1.7314543637042082e-18,2.791305899896239e-21,6.845878083039657e-22,-4.57312304503353e-13,8.397436600344435e-13,6.253375064159524e-13,0.15652951699303774,1.5527296079173578e-26,1.0308909239665662e-22,-2.300900283807687e-21,2.0155823904308107e-12,0.25462134764399086,3.322094287892985e-27,-1.1493397696658666e-15,8.493170011150037e-13,-1.5815768742829209e-12,5.0612402471039483e-20,-2.6428988135908387e-15,-6.890084398256224e-16,9.397278444199959e-15,6.730679456941071e-19,6.651849554290299e-23,-1.5089532782488424e-15,1.5494167865724252e-14,4.809993368224051e-18,-3.6326093149404495e-15,5.063831860992502e-19,1.1664888153847057e-15,3.6801010961710835e-22,7.650583784605727e-17,9.535155989765897e-19,7.438808728769249e-19,1.027274797514987e-18,6.942559273559305e-19,-48.92649372418673
551.2216387529779,0.1512214748989368,0.32499999999999996,-4.941066404757526e-19,0.5888491353601143,-3.4777859611860464e-25,4.666421097291907e-13,-3.102055320979795e-18,2.8370812487351027e-21,8.340271714243769e-22,-4.554907333162074e-13,8.631435875897733e-13,6.137386158283153e-13,0.15652951699298265,-9.122038634746579e-27,-6.056079882646538e-23,-3.4612198364217725e-21,2.4673838819850683e-12,0.2546213476438409,-2.2493260173431307e-27,-1.813226138985167e-15,9.301895543889551e-13,-1.842354400265522e-12,6.759542436592922e-20,-2.7779768277978534e-15,-6.892969404218952e-16,1.0631085585319412e-14,5.755047464896646e-19,-3.907717008162366e-23,-1.5100440701377077e-15,1.7462203536673014e-14,4.11329369470505e-18,-3.634029793327684e-15,-3.275315193958878e-19,1.1653514508247052e-15,-2.16033480350818e-22,7.467866068294023e-17,-5.040336705315138e-19,-4.0335904726450064e-19,-5.543534619979442e-19,-3.775134827332672e-19,-39.16455118951545
551.2216387494329,0.15122147489802054,0.33124999999999993,6.55449077162201e-19,0.5888491353598918,1.2552018346015686e-22,5.587985493579087e-13,6.618865114104949e-19,3.949225943495159e-21,1.099006261608832e-21,-4.530887184043592e-13,8.971428672418616e-13,5.980993577722419e-13,0.15652951699290232,7.483562962399303e-27,4.9683664447208065e-23,-4.838624172143851e-21,3.1255892547109885e-12,0.2546213476436412,1.358525573229054e-27,-2.589653672833242e-15,1.0315704468046347e-12,-2.2159358698676105e-12,9.512432540682597e-20,-2.959910648416292e-15,-6.871276611296562e-16,1.2371808908200712e-14,7.414022710032786e-19,3.205861217613426e-23,-1.5083422426484768e-15,2.0051869220324425e-14,5.966549925876394e-18,-3.6328413477714165e-15,1.634793175272681e-19,1.1661524508998585e-15,1.7739711259252319e-22,7.614397298891845e-17,6.689392529584901e-19,5.226074900134352e-19,7.169728713143424e-19,4.8815547080980765e-19,-29.40260865484412
