T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,tau [ms]
550.8789639726715,0.12901193110169054,0.0,-7.794949731724766e-20,0.5888491353607436,1.0300110917409142e-18,7.888045823319075e-15,7.348612726971243e-15,0.15652951699463405,5.82296718993608e-15,2.9222645457489527e-15,3.073555171720394e-19,2.6968747222168836e-16,-6.563183905320725e-17,-2.101835811180866e-17,-1.4117684767086374e-17,1.4116358647499546e-18,1.5034389129751808e-15,4.0491589306419554e-17,8.197409680934792e-16,2.9405693577556693e-17,-8.503744152699892e-15,7.0024669336240295e-16,2.9965816200350968e-15,-9.309394513276189e-15,0.25462134764460076,5.9101048786393895e-15,2.788136137698387e-19,1.5591748897518985e-19,-8.439623663469248e-15,1.9739569711356502e-19,5.36220909311398e-16,1.2007809930921691e-14,-6.737520560533487e-16,-96.18865648372584
550.8789639723075,0.12901193110161133,0.015,-6.465550172119511e-19,0.5888491353607195,-9.027343511586815e-19,8.35863026520223e-15,2.520417629460736e-22,0.1565295169946388,1.728803329027e-18,5.503849346393183e-16,-7.815186758930087e-22,1.8331106268920246e-14,-2.162787789341563e-14,-6.30724955852795e-15,-1.456142633344071e-17,5.705037517320287e-16,1.691685217620845e-17,3.9989155325362896e-17,8.192918658093319e-16,2.895455216053713e-17,-8.504311023892921e-15,2.7285953587612796e-20,2.9897874479455215e-15,-8.724955154120398e-15,0.25462134764458194,-4.139628295280266e-14,-1.0935396437811778e-23,-5.450906861955094e-20,-1.0403955912237248e-18,-1.1916252312607813e-27,1.0459430601560272e-13,1.1000201002414988e-14,-6.741243752705335e-16,-68.79122684238229
550.8789639717191,0.12901193110148926,0.03,-5.714660512034258e-19,0.5888491353606445,-4.1688569167603336e-19,6.130371861339456e-14,9.988694303546803e-27,0.15652951699462714,5.654167074583574e-21,5.427012499227444e-16,-2.2659293772919498e-24,3.1727798011950296e-14,-4.319577565944434e-14,-5.915880017779631e-15,-1.4510218695948423e-17,3.6860491934995334e-16,4.661976160159804e-18,4.0047179381871516e-17,8.193794804048845e-16,2.900937015660874e-17,-8.504233568035299e-15,-7.836913469645153e-21,2.983851586102768e-15,-8.17599050509757e-15,0.2546213476445447,-1.155200765301501e-13,2.4788778158668137e-24,2.4786382230899264e-21,-7.827259475575248e-21,1.8621598408088197e-28,2.579331222396101e-13,1.0071390675134163e-14,-6.741523833352427e-16,-41.39379720103872
550.8789639711604,0.12901193110157225,0.0375,2.977618601741289e-18,0.588849135359597,1.09553498200813e-17,1.7929282744936495e-12,1.629359718732853e-24,0.15652951699434695,1.445631893437189e-20,5.538654389331178e-16,4.919829793380318e-24,3.628956404458964e-14,-4.979745981748331e-14,-5.72825406271263e-15,-1.1675381216171873e-17,1.9118916579393578e-16,4.64566294583532e-18,4.3177293108259404e-17,8.225136608273794e-16,3.184114312572587e-17,-8.500688523329514e-15,-1.4037031725823424e-20,2.984496097992446e-15,-7.906535570479948e-15,0.2546213476440726,-1.832154116633884e-13,1.9287108728126797e-22,8.608712787895174e-19,-1.2538644213464229e-20,2.2438238891208384e-26,3.9595757305906494e-13,9.630548736546278e-15,-6.71348359721362e-16,-27.69508238036694
550.8789639707903,0.12901193110488812,0.041249999999999995,-1.4218124321628e-18,0.5888491353429051,-3.2483597184997945e-18,3.044232032689886e-11,-4.135686530422365e-24,0.15652951698984277,-7.814012856415859e-21,5.464296617533472e-16,-5.322183382562962e-23,3.5862559969288166e-14,-4.7733259242729114e-14,-5.674574339343632e-15,-1.519522345826069e-17,6.56836971360953e-17,4.4184983377129715e-18,3.929318417829612e-17,8.18627686220826e-16,2.833459400116284e-17,-8.505079219033261e-15,-1.889249629185373e-20,2.978603506692555e-15,-7.780088109220166e-15,0.2546213476365734,-2.2632882053278963e-13,-4.824419750767417e-22,-1.2473226921337768e-18,-2.1877372366416787e-20,-5.674038964465343e-26,4.835671531744988e-13,9.409172100776075e-15,-6.753141579506702e-16,-20.845724970031064
550.8789639703391,0.12901193118085902,0.045,2.197596344254613e-18,0.5888491349696799,1.0834168090086964e-17,6.719606375070229e-10,3.2485325015045324e-24,0.156529516889162,2.320282739382732e-20,3.0289663169995643e-15,8.013030034371851e-24,3.546281737134306e-14,-4.5611292430460054e-14,-5.583888126724121e-15,-1.2369646765570576e-17,-7.365896263044022e-17,4.78911658549262e-18,4.243722067428624e-17,8.217757291057493e-16,3.114404113586299e-17,-8.50141049721054e-15,-2.2246386583737826e-20,2.980865610875e-15,-7.647567217087912e-15,0.25462134746890147,-2.8008497694894566e-13,3.353917382742976e-22,6.682708929536956e-19,-1.9686338481142155e-20,3.906311912685949e-26,5.925611101170597e-13,9.201629939927301e-15,-6.725547068731684e-16,-13.99636755969516
550.878963970281,0.12901193182915585,0.046875,1.7312820837629857e-17,0.5888491317892216,4.5520305613890785e-17,6.139166551820429e-09,3.7414202574472136e-23,0.1565295160312209,1.5005391143113495e-19,6.664320745050851e-14,2.9038615278438293e-22,3.528534002423284e-14,-4.442365941673125e-14,-5.4570865056302544e-15,5.666159512280238e-19,-1.2445583767072852e-16,6.116943169913676e-18,5.603218904121244e-17,8.357168340840411e-16,4.357566658205855e-17,-8.484649819264096e-15,-1.956225441700577e-20,2.996240929124045e-15,-7.568433228946848e-15,0.2546213460399996,-3.097660631118477e-13,3.893178662190134e-21,8.56723204217233e-18,6.876351743179144e-21,4.5604694057399365e-25,6.528480456845014e-13,9.116245023864886e-15,-6.594743936966832e-16,-10.571688854527222
550.8789639728076,0.12901193475449743,0.0478125,-1.873268081758151e-17,0.5888491174416031,-5.460757189198644e-17,3.080325985256316e-08,-1.2412173124510487e-22,0.15652951216095176,-5.87838883998997e-19,8.991437874399148e-13,-1.3837991173807294e-21,3.5204935895258424e-14,-4.42313237391213e-14,-5.438925161342464e-15,-1.9443987425518633e-17,-2.206681125197139e-16,-7.748691845967101e-19,2.42096074128031e-17,8.100066087304127e-16,1.444197054387273e-17,-8.494881027939128e-15,-5.086959185687424e-20,2.9723023891992318e-15,-7.572877159792511e-15,0.2546213395929462,-3.255467285441937e-13,-1.706399295822775e-20,-1.6255537957314013e-17,-1.6473043329386217e-19,-2.0007471398615757e-24,6.842915274046726e-13,9.080985081573773e-15,-6.907712211775903e-16,-8.859349501943239
550.8789640224135,0.12901195333394144,0.04875,1.4483779359045606e-17,0.5888490263596395,4.968265021239741e-17,1.8738374040559438e-07,2.674182366335624e-22,0.15652948759243723,5.376787632868144e-19,1.5736116029675705e-11,1.1663910263615417e-21,3.6235597200392155e-14,-4.4214508914669235e-14,-1.4563407976305825e-15,2.4691859135491957e-16,1.5386342458823216e-16,9.508409522277064e-18,5.932732014285574e-17,9.897071332365263e-16,4.102045437478512e-17,-7.921858289146963e-15,-6.323975854039722e-21,3.270713503537488e-15,-7.502447362337878e-15,0.2546212986480815,-3.4180584854455184e-13,1.4943667392895906e-20,8.042402885387907e-18,9.388957301838287e-20,1.7522416020763913e-24,7.176786403827451e-13,1.0160467061912647e-14,-6.618053925674951e-16,-7.147010149359271
550.8789649513891,0.12901207142724375,0.0496875,2.082097369336237e-17,0.5888484481838298,7.087192315694922e-17,1.1814566176092618e-06,9.453442465441704e-22,0.15652933164788993,9.482361681885118e-20,2.800751760373455e-10,1.564806963894921e-22,4.638695609639916e-14,-4.0403879627132245e-14,7.71088480564712e-14,6.4972253200199985e-15,8.50791620734727e-15,1.6466985699432622e-17,2.009477887453017e-16,4.549834129829509e-15,4.654129854608515e-17,3.3986218327828296e-15,-2.544124363032711e-20,8.771858841634662e-15,-7.361009132401292e-15,0.2546210384310507,-3.584057392967358e-13,2.180435560261245e-21,9.98540812125103e-18,-1.0167826220558948e-20,2.5776700425891903e-25,7.551812328025028e-13,3.275907194425257e-14,-6.440138647648003e-16,-5.434670796775301
550.8789715759272,0.12901236830995347,0.05015625,3.4903584781948997e-17,0.5888469998545406,8.900630158789346e-17,3.6723817738822213e-06,3.1852434418975774e-21,0.15652894107808896,5.894106034981599e-19,2.07924903298155e-09,1.2948993031743318e-21,1.2189546499314193e-13,-1.8834343469278797e-14,6.94753195931612e-13,6.830260504846533e-14,8.366233199785387e-14,9.883359993331129e-17,1.4380258185285227e-15,3.652420825344863e-14,6.517744883670613e-17,9.374648621465783e-14,-3.628786698365624e-21,5.216875340129094e-14,-6.516433699206926e-15,0.25462038460457737,-3.6418955331037275e-13,1.6424087924487712e-20,1.9590428513104363e-17,1.06271766702918e-19,1.953768884797494e-24,7.965027457451288e-13,2.10827911385503e-13,-5.14843114574287e-16,-4.578501120483317
550.8790367616267,0.12901346838939282,0.050625,-1.470338968652182e-17,0.588841681992907,-3.951017219485976e-17,1.282504325997831e-05,1.3100837278380059e-20,0.15652750748669872,-1.6096370547217562e-18,1.900679276063114e-08,-3.5773487351693674e-21,9.295018994733698e-13,1.825233725653759e-13,7.379554933802097e-12,9.040455883623263e-13,1.0062684416196563e-12,1.0090610992329368e-15,1.6476556459406995e-14,4.303103335419787e-13,1.1329119660256414e-16,1.0854558581296903e-12,-8.620528895515674e-20,5.232505480329473e-13,2.2579504264808933e-15,0.2546179664550818,-3.421169206569416e-13,-4.6708950028188965e-20,-1.8501944478636432e-17,-3.978130557574428e-19,-5.110354712678358e-24,1.0050527417201895e-12,2.135295071220023e-12,9.160513945543243e-16,-3.722331444191318
550.8796781576037,0.12901760157413128,0.05109375,-1.086736493569004e-17,0.5888221765875601,1.9053735678706157e-18,4.645555852966686e-05,1.2158229952766557e-19,0.1565222517830236,-1.6348387026343793e-18,1.7826899214533597e-07,3.12391116889792e-21,9.593503937815325e-12,2.1721319421428253e-12,7.974125478959422e-11,1.220818667327328e-11,1.2335846176098522e-11,1.4121153414026522e-14,2.0232395846129915e-13,5.283070737605164e-12,1.3135616046728707e-15,1.1973615144634753e-11,-4.0809533739721374e-20,5.639622327402488e-12,9.752523867450444e-14,0.25460893763715925,4.222506053158752e-14,-5.132305306223957e-20,-2.1308639949806127e-17,-3.885754235395801e-19,3.780212211422582e-24,2.4776350971923833e-12,2.2933122720343468e-11,1.9572119957062723e-14,-2.866161767899347
550.8821247699696,0.12902415073514795,0.051328125,2.575943567877221e-16,0.5887929762627861,2.9410996572953316e-16,9.699879483606389e-05,7.092605670585108e-19,0.1565143850712749,1.8065351651997572e-17,7.600791401444382e-07,1.743888502293786e-19,4.5538659607142776e-11,9.75087798507856e-12,3.824789788202337e-10,7.095439654193006e-11,6.591711296650337e-11,1.1652372778688578e-13,1.0845473658570371e-12,2.831296529892874e-11,7.827802383314672e-15,5.8160603283912816e-11,1.0231183017743501e-18,2.7115128890509526e-11,4.959177974275077e-13,0.2545948789832141,2.0633144810083647e-12,5.318445000043624e-19,1.991956491711856e-16,4.390270057181235e-18,1.920673910555723e-22,6.826165077434461e-12,1.0981456027318006e-10,1.1069577584056727e-13,-2.438076929753341
