T [K],vel [m/s],dist [m],X_NO,X_NH3,X_H2,X_O2,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_NH2,X_NH,X_N,X_NNH,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_NO2,X_HONO,X_HNO2,X_NO3,X_HONO2,X_N2O,X_N2H4,X_N2H3,X_N2H2,X_H2NN,X_AR,X_HE,X_N2,tau [ms]
552.9783505010298,0.134964031660546,0.0,-6.653907687798594e-15,0.25462134764460603,1.38269847510167e-15,0.15652951699463424,-5.780857339099126e-16,1.2071507152726773e-14,-9.77332634476828e-19,-1.0573222755880962e-17,1.0266498996153692e-15,-5.3011859723678966e-15,-1.1821004758591192e-14,-1.0485805762323944e-18,-2.3575498992174763e-14,-6.28052878428537e-19,-6.155274299650942e-16,-1.951980956924905e-15,6.583396990129312e-15,-6.386568322615193e-19,-6.177492156067702e-19,2.1154607580570017e-17,1.8232421110874674e-17,8.564073524379744e-15,-3.974779893064588e-19,-7.213813213776676e-15,-4.273775092009125e-16,1.2997498299321918e-15,-6.746805232821682e-17,2.067278946952549e-15,5.366691160472934e-15,-6.253110059257442e-19,-2.0285554992672348e-18,0.5888491353607797,-30.84849766406832
552.9783505007031,0.13496403166047735,0.005000000000000001,-3.028026151989135e-14,0.2546213476446056,6.196286087394571e-14,0.15652951699464063,-3.662141266700488e-23,-5.133307621687257e-19,-6.015409970191044e-21,-2.432581654980609e-15,-1.0485912508097222e-14,-5.305672046444949e-15,2.794531442286958e-14,-3.8164160851639574e-22,-8.068164801196047e-19,2.7982386683352933e-27,-6.12757027679341e-16,-1.2973354658299686e-15,5.929901027207903e-15,1.832452587621825e-19,4.869868245236008e-19,5.390672384694325e-15,5.24518397374764e-15,3.337772694111904e-15,2.9045510510236414e-19,-7.212395253031541e-15,-4.2651421096141637e-16,-2.4807368798392706e-14,-1.9133124792871343e-15,2.0683394935489808e-15,3.1920316888959127e-19,4.530011187669129e-19,1.620839200819025e-18,0.5888491353607266,-22.07503242090599
552.978350498907,0.13496403166052084,0.010000000000000002,-3.035763739867204e-14,0.25462134764359645,3.714387791723912e-12,0.15652951699404988,7.513812859374498e-26,7.946632435997771e-22,-3.3102733295017643e-23,-1.8325793909155197e-14,-1.0549847882496029e-14,-5.350681657934553e-15,4.558682322965791e-13,-3.124506602496745e-21,-1.3907784588967235e-23,1.0162119791883655e-27,-6.110927540394513e-16,-6.939386319758757e-16,5.339587567460612e-15,1.83571084735977e-18,6.654978936386982e-19,5.385754913798185e-15,7.282927258074267e-15,1.3003574392367887e-15,4.395120613805255e-19,-7.21151485108674e-15,-4.262749586274377e-16,-2.2223850484568091e-13,-1.7893064908081353e-14,2.0684361366695094e-15,-2.0099962193061772e-22,6.310206494870509e-19,1.0796867591230822e-18,0.5888491353584756,-13.30156717774366
552.9783504976104,0.13496403167052617,0.0125,-3.0473170946034296e-14,0.2546213476218527,8.675672224730599e-11,0.15652951698100775,-6.811106378746882e-24,-2.100789474817164e-21,-1.2891378627573057e-22,-3.1414263166346176e-14,-1.052393096467185e-14,-5.402599813957484e-15,7.649637875522685e-13,-5.625610484657546e-21,-1.2486650671662112e-21,-1.6094801743959481e-25,-6.232626813872477e-16,-4.2011584881035606e-16,5.047401665653529e-15,1.974015296909575e-18,-1.2369689467580955e-17,5.355215253001274e-15,7.840245862594954e-15,7.241946910847461e-16,-7.77053206949831e-18,-7.219339977361319e-15,-4.364199528913159e-16,-3.6345821809395993e-13,-3.09541597012507e-14,2.055619470101573e-15,-2.2129463821465912e-21,-1.2101508093075103e-17,-3.9224816377407367e-17,0.5888491353100778,-8.914834556162498
552.9783504968527,0.13496403179004074,0.01375,-3.04446238369251e-14,0.25462134736964853,1.0515787272078288e-09,0.15652951682960098,1.2304674838578997e-23,7.782736512886791e-21,9.032712012709352e-23,-3.9308438515986025e-14,-4.61369071631316e-15,-5.415051118016168e-15,9.503829964320925e-13,-3.5402972227905436e-21,2.153872049862425e-21,2.739003032584485e-25,-6.115268636676802e-16,-2.6887963138721694e-16,4.9225783295371626e-15,5.284911659493808e-18,-8.586984569479762e-19,5.371640981666274e-15,8.055010009604719e-15,5.260459728627471e-16,-5.915746945569502e-19,-7.211994897951693e-15,-4.2735659946040615e-16,-4.4771929460104827e-13,-3.89897487943451e-14,2.0668117632485432e-15,1.6227197651592737e-21,-8.667927229196525e-19,-1.7464172421302545e-18,0.5888491347487753,-6.7214682453719155
552.9783504967734,0.1349640336841014,0.015,-3.026544638606028e-14,0.2546213433785703,1.631982334896326e-08,0.15652951443373847,1.7954778840420322e-23,6.413342958450547e-21,3.237799235538333e-23,-4.897810936951848e-14,2.739035513765557e-13,-5.4129036995768505e-15,1.1748305864869262e-12,-5.258530389973917e-21,1.5159163550174127e-21,1.9190454916041872e-25,-6.0136293259452855e-16,-1.138028419940741e-16,4.796699321835054e-15,5.959483440646567e-18,6.183320900212109e-18,5.385474827955153e-15,8.210427758485489e-15,3.8152841010594358e-16,3.964135652352904e-18,-7.207265905768288e-15,-4.168699466746637e-16,-5.498005514976452e-13,-4.8847699871730345e-14,2.0768570028718984e-15,2.572857643049964e-22,5.901447593942806e-18,1.4567211530536338e-17,0.5888491258670899,-4.528101934581335
552.9783505124884,0.1349640451650227,0.015625,-2.660917394722309e-14,0.2546213191894393,1.0883724923177799e-07,0.1565294999168269,2.4962875422120628e-23,-2.120952160688368e-20,-6.454764001109697e-22,-5.424452832192767e-14,5.2773710746516136e-12,-4.9183869654830704e-15,1.297954397141648e-12,-1.4598808657699078e-20,-8.424100021401564e-21,-1.0795199236723984e-24,-5.57848042147651e-16,2.1051110981341205e-16,4.713139555846543e-15,-1.5698281771506257e-20,-1.1322203884359916e-17,5.538565219310921e-15,8.267732685602762e-15,3.0726610717220983e-16,-9.12491693589021e-18,-7.22023224237342e-15,-3.033077716289829e-16,-6.059377830544901e-13,-5.4296969379083564e-14,2.1295402387381443e-15,-1.2418172764322036e-20,-1.3916612345479374e-17,-4.158979807082417e-17,0.5888490720506423,-3.431418779186044
552.978350669481,0.13496408284488512,0.0159375,1.3846465798299492e-14,0.25462123980607054,4.122743359550129e-07,0.15652945231030918,3.4948481162479594e-22,3.6319123798011864e-20,7.286985955674321e-22,-5.584056076831576e-14,5.147712412650149e-11,7.291149166785399e-16,1.3637034694566678e-12,2.968946785934291e-21,1.2071145672650232e-20,1.546634610343721e-24,1.3623578838783094e-16,3.2332948400729827e-15,4.713050935048437e-15,1.2616561018375925e-17,3.1057579222752894e-17,7.946717458786515e-15,8.48353464721531e-15,2.8854686545826537e-16,-3.1018261300223573e-19,-7.211358933568534e-15,1.4592795375948824e-15,-6.35284335051959e-13,-5.710363855512154e-14,2.931131780565067e-15,1.2730713373208155e-20,-9.851486819435734e-19,-1.1303145993358967e-17,0.5888488955571551,-2.8830772014883967
552.9783527530534,0.13496426049735794,0.01625,6.044659218270496e-13,0.2546208656118989,1.8403792067646702e-06,0.15652922831854774,1.2153243554731872e-21,-6.04860867872543e-20,-1.5950318141417836e-21,-4.8447653575462934e-14,6.356463585763256e-10,8.244748386001883e-14,1.4432871713367426e-12,-2.7668567026004636e-20,-2.2555062801042165e-20,-2.836035458584132e-24,1.0095693773434847e-14,4.662147086352361e-14,4.9380772800407996e-15,1.0572528340331129e-16,4.277560799428293e-16,4.756368090539484e-14,1.1773782674957101e-14,2.4619490971334547e-16,-1.740882914540665e-17,-7.227715892895819e-15,3.359159451384454e-14,-6.654258223298736e-13,-5.95399060614928e-14,1.4601806266855695e-14,-3.0317693969652754e-20,-2.6209336150719668e-17,-7.47070079093457e-17,0.5888480650531808,-2.334735623790749
552.9783803656194,0.13496510078700505,0.0165625,9.239666513286852e-12,0.2546190972991466,8.56169781523416e-06,0.15652817483706186,7.286646568972034e-21,9.277962499312365e-20,2.2584176065187035e-21,7.2266405722201e-14,8.022199130000805e-09,1.2668618010358207e-12,1.64319441363439e-12,1.9897547756130188e-20,3.2009842128281584e-20,4.983528901481696e-24,1.5654068009831758e-13,6.788391409666526e-13,9.094379483577129e-15,3.765189426222718e-15,6.5820955169600995e-15,7.071962857735097e-13,7.2826679362081e-14,2.517772959975745e-16,9.024237595849755e-18,-7.186481574399073e-15,6.237382772236171e-13,-6.831187333327822e-13,-5.2819344261364146e-14,1.8807801095596503e-13,3.7417038894741747e-20,1.3490533615169154e-17,1.7144225758741472e-17,0.5888441581298515,-1.7863940460931051
