T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_OHV,X_H2O2,X_HO2,X_CO,X_CO2,X_HOCO,X_CH4,X_CH3,X_OCHO,X_C2H6,X_N,X_NO,X_NOV,X_NO2,X_N2O,X_NH3,X_HNO,X_HON,X_HONO,X_H2NO,X_NNH,X_NH2,X_NH,X_HNOH,X_NO3,X_HONO2,X_HNO3,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NH2OH,X_HNO2,X_N2O4,X_N2O3,tau [ms]
551.483360349913,0.1907835092833049,0.0,-1.7017334989846274e-20,0.5888491353607607,-2.641378962721687e-19,4.632072654599713e-17,5.600102852086443e-16,0.15652951699463247,5.322347095304071e-16,2.8744955793241514e-15,-1.2561663754900734e-19,-4.1244957696252205e-16,-1.0876408964795914e-15,3.368241352283247e-18,-8.082705514999327e-20,-6.254259604384993e-20,-6.042963048035435e-20,-8.76671778235895e-20,-8.794624248941584e-20,-6.042961230706083e-20,-5.901988276551145e-20,6.343580087622328e-15,2.0131405502739665e-17,-8.01536765728129e-20,-7.286963704231914e-18,3.0993605220557234e-16,0.2546213476446019,-8.196042776124295e-20,-8.215007186926828e-20,-4.0573164082159794e-19,2.0942650532795105e-16,-8.068264522580128e-20,5.718528018701798e-17,-1.3482580242507001e-19,-1.004485083009232e-15,-6.316023048541373e-20,1.1879519517696288e-16,3.1893667483794384e-18,-1.923977119927513e-15,2.7415442905541267e-15,-1.2570993482928636e-15,-2.5633536867832274e-15,-1.1312451551243638e-16,-2.6683986236369676e-16,-4.1683436193099626e-20,-4.229965823770554e-20,-21.62287493733209
551.4833603499341,0.19078350928331228,0.005000000000000001,3.7619586608728007e-19,0.5888491353607602,1.1213438922656036e-18,1.1223085302521238e-15,1.1939014141005702e-22,0.15652951699462772,4.790641945542862e-19,9.34685870840647e-15,4.7780605643270336e-21,-2.183220906635928e-24,-1.2921835284289772e-15,1.0540647635914945e-15,3.2066278006064136e-19,7.222118925495912e-19,5.290447591739591e-25,3.486680876010042e-19,3.5073647228751336e-19,8.118947519810734e-24,2.319225946246913e-19,2.6885683345969887e-19,6.373711118738431e-15,3.1843166290712436e-19,-2.5699755984557117e-15,3.102511343432031e-16,0.25462134764458827,5.829796906316685e-20,1.3233766266669293e-23,-1.2888275995179607e-16,1.7336139019921574e-16,1.5165588057055636e-27,1.10064767434194e-14,1.51185598543032e-23,-9.664283293717051e-16,2.48682538360546e-19,1.1910161254096689e-16,3.500480829919175e-18,-1.923584561756137e-15,2.7409838728868573e-15,-1.2795393921337027e-15,-2.2059647639985474e-19,-1.1299212776195852e-16,-1.3780793888687547e-16,-2.7042992944448177e-26,1.6527766610190993e-19,-15.46359987607737
551.4833603498503,0.19078350928330134,0.010000000000000002,2.2938079221197984e-18,0.5888491353607008,7.351932781970023e-18,9.268179792850971e-14,3.0764677635488277e-24,0.15652951699461143,5.283331843684999e-22,9.362344020907225e-15,1.0102279866225947e-23,1.6236829186700042e-26,-1.464475720076776e-15,1.4930987650210827e-15,2.277256325909287e-18,5.168663542152498e-18,3.3677703682730315e-24,2.4687037851008216e-18,2.4817488795896242e-18,5.168342887068469e-23,1.6634192715685923e-18,1.2912581442599505e-22,6.378252844525096e-15,2.2613430506489013e-18,-2.5628759677467544e-15,3.1178154879660154e-16,0.2546213476445616,3.9400287682428704e-19,8.424324012485631e-23,-1.933277341855566e-16,1.4088571764491194e-16,9.634436403900679e-27,3.13215623063347e-14,-1.1291956678211148e-22,-9.282688291340063e-16,1.7800623124984345e-18,1.2062488289559497e-16,5.028506942262731e-18,-1.921714733794548e-15,2.7416023802977912e-15,-1.1276992761754538e-14,1.5146004339285252e-22,-1.113096265878659e-16,-7.04656562187932e-17,-1.385060360851126e-26,1.1940914412179114e-18,-9.30432481482265
551.4833603496918,0.19078350928376522,0.0125,-1.824455652713411e-18,0.5888491353589811,-6.57116340914945e-18,3.0296460101781164e-12,-1.3065436230518599e-23,0.15652951699414752,-1.6078409281364123e-21,9.312075608261239e-15,-6.768930634593131e-23,-6.856666564594708e-26,-1.5455160196830032e-15,1.6392943759576449e-15,-1.9261911744302783e-18,-4.3486179882477596e-18,-1.4221727188945043e-23,-2.092567347144193e-18,-2.1035911987660378e-18,-2.1824187159593405e-22,-1.397530450418996e-18,-4.970600225983255e-22,6.345497220743205e-15,-1.9122002701517746e-18,-2.5782270515256576e-15,3.085000724429503e-16,0.2546213476437892,-3.7714862476941236e-19,-3.557271197294276e-22,-2.2037539343501266e-16,1.2035759646239598e-16,-4.0644508080015547e-26,6.967162090548052e-14,-1.2142583389117402e-21,-9.146116971159188e-16,-1.4977680892463657e-18,1.1735241930697754e-16,1.758356625853031e-18,-1.9259119998253247e-15,2.737463112276169e-15,-3.0433321046563775e-14,-7.033287234116776e-22,-1.1559578360600665e-16,-5.024683062504041e-17,-9.610840288016289e-26,-9.979446600068315e-19,-6.224687284195292
551.4833603495987,0.19078350929212512,0.01375,-2.6042117720203785e-18,0.5888491353311432,-8.705438620392178e-18,5.087247685184503e-11,-5.337276520749136e-24,0.15652951698663808,-5.283869851813033e-22,9.319076218010085e-15,-3.8381772454186496e-23,-2.788303843265467e-26,-1.5848558713481623e-15,1.7261111272908603e-15,-2.7208102547792054e-18,-6.1778891600893676e-18,-5.783456207667838e-24,-2.949027305782292e-18,-2.9641771197103766e-18,-8.877474923759539e-23,-1.988429310964665e-18,-2.0218377881089943e-22,6.3342861312379055e-15,-2.7016064935480906e-18,-2.581126763660167e-15,3.078681282801403e-16,0.25462134763128236,4.2150799007078096e-20,-1.447078925412793e-22,-2.307760063566736e-16,1.1165688519694568e-16,-1.6515249602021876e-26,9.230729078943412e-14,-1.1170496417489133e-21,-9.065580071674745e-16,-2.128102431593469e-18,1.16722361659295e-16,1.129449757460856e-18,-1.926740040551649e-15,2.7364598759684675e-15,-4.1721781177806565e-14,-2.8100108160497363e-22,-1.1644504539923708e-16,-4.1253821540188475e-17,-5.682972809425756e-26,-1.4276363872838163e-18,-4.684868518881613
551.4833603494939,0.19078350947711561,0.015,1.4418922279880455e-18,0.5888491347173713,6.354923269944752e-18,1.1059542436597868e-09,2.3491212846995473e-23,0.15652951682106936,3.3697238815458553e-21,1.0718068886800213e-14,7.558059019661337e-23,1.2336257776276664e-25,-1.6189164816415301e-15,1.8637988471476086e-15,1.4148194282871335e-18,3.0409189745642418e-18,2.5587094763761065e-23,1.5647175607380948e-18,1.5751144872437256e-18,3.9262763966116035e-22,9.630052192536527e-19,8.94263856086599e-22,6.346786063896793e-15,1.4025789956203003e-18,-2.566019979965371e-15,3.110447733466821e-16,0.2546213473555263,1.9308822679128996e-18,6.399680420931602e-22,-2.348935949904223e-16,1.0837569831138896e-16,7.317663419260276e-26,1.1893091246571002e-13,-3.869707154605849e-22,-8.937138900889545e-16,1.0450760709475428e-18,1.1988664300856438e-16,4.294920428467907e-18,-1.922671400855401e-15,2.7395312503213397e-15,-5.4970175358135945e-14,1.2851597441203873e-21,-1.124105384476105e-16,-3.092656402270422e-17,8.997825398431147e-26,6.498680065635993e-19,-3.145049753567934
551.4833603495423,0.1907835110303945,0.015625,1.2926050673975324e-17,0.5888491295648891,3.344506122093642e-17,9.96326460706813e-09,1.7160613487854344e-22,0.1565295154311589,2.307226464735344e-20,4.5389541614150445e-14,6.692771344296698e-22,8.981619811910556e-25,-1.6198973465829723e-15,2.0214363701789005e-15,1.3098535541331594e-17,3.041578214944524e-17,1.862891226396104e-22,1.4071384412087473e-17,1.413627998936262e-17,2.8581117113598065e-21,9.852196573301766e-18,6.508703218999728e-21,6.411406414786362e-15,1.3016360531510617e-17,-2.5218793449257575e-15,3.20620520899346e-16,0.25462134504056605,7.688522967153228e-18,4.6582609042515705e-21,-2.2761606837891195e-16,1.21476586644366e-16,5.3262556297814585e-25,1.3342045963791302e-13,4.1171378215596205e-21,-8.777343604335628e-16,1.0484882708128928e-17,1.2930651752177743e-16,1.371569833478529e-17,-1.908564627354073e-15,2.7494041970762015e-15,-6.210614016938618e-14,9.292602353742122e-21,-1.0070746853905688e-16,-1.92759820715553e-17,8.446138524621073e-25,7.233628483641595e-18,-2.3751403709110948
551.483360350946,0.19078351793891066,0.0159375,-1.177585102591462e-17,0.5888491066496412,-3.622575651502416e-17,4.935572765948526e-08,-6.759197059643934e-22,0.1565295092496781,-9.063039585926698e-20,4.913431669242077e-13,-2.7719689394341985e-21,-3.583940154178517e-24,-1.6308022766838222e-15,1.8110656240730408e-15,-1.2071027512449807e-17,-2.7604863911631172e-17,-7.433289616566164e-22,-1.3044665802524777e-17,-1.3109688015694408e-17,-1.139964458173716e-20,-8.907547619247336e-18,-2.5957809270631493e-20,6.499006823887983e-15,-1.1989171500941037e-17,-2.6105040817361237e-15,3.031392995092901e-16,0.25462133474438287,-1.0649003359830295e-17,-1.8578033621419352e-20,-2.497540959868733e-16,1.709005557370578e-16,-2.125199700006145e-24,1.4083662920118117e-13,-2.2524592476380763e-20,-9.000221247162063e-16,-9.514999567400872e-18,1.0935052345638035e-16,-6.2348373083511006e-18,-1.892572279600571e-15,2.7280420837245055e-15,-6.59683887703783e-14,-3.6985136933896806e-20,-1.234097170740446e-16,-3.6949735702602244e-17,-3.5141377692172715e-24,-6.443844419592569e-18,-1.9901856795826733
551.48336037737,0.19078356121453674,0.01625,9.481565689313212e-18,0.5888489631278284,2.6254289471113022e-17,2.960813131419823e-07,5.851838638481796e-22,0.15652947053460242,7.395298798746221e-20,8.320007544362122e-12,2.207431843551544e-21,2.9075959870569392e-24,-1.1554290779301015e-15,2.2949736700305818e-15,9.606878792902721e-18,2.1890154745738285e-17,6.030315262283513e-22,1.0388516795767362e-17,1.0440932604747786e-17,9.243410363361193e-21,7.052758747399087e-18,2.104608899582152e-20,1.067786044152637e-14,9.541210094542642e-18,-2.419465969884136e-15,3.8503628787182556e-16,0.2546212702478439,4.2836403006722433e-17,1.506251332444141e-20,-2.2197862343264307e-16,1.7390639339669945e-15,1.724220579739457e-24,1.4967555598821264e-13,1.588243439790963e-20,-8.639352022281867e-16,7.543267687699983e-18,1.2638062463279265e-16,1.0929260191071526e-17,-1.03194137953255e-15,2.7491727483899116e-15,-6.989233951363811e-14,2.998797429047929e-20,-5.608106363399122e-17,-1.8977763695714088e-17,2.797637967253471e-24,5.064349184082081e-18,-1.605230988254252
551.483360864015,0.19078383236645863,0.0165625,1.7299401843678486e-17,0.5888480642557529,1.555041987739e-17,1.8413890681514575e-06,6.690847664371902e-22,0.15652922807164113,5.939599971216422e-20,1.456699305533255e-10,1.765959543866452e-21,2.3297818578990217e-24,8.1490621310614e-15,6.911929490201796e-15,1.7428088133735432e-17,4.3557760441926864e-17,4.832262610037723e-22,1.8170446369465685e-17,1.8217318666843613e-17,7.412886292059606e-21,1.4396108442162567e-17,1.687157341448977e-20,9.350775761548129e-14,1.7361640358413702e-17,1.891069570587871e-16,2.0553486137573153e-15,0.2546208661376107,1.0900938385391351e-15,1.207885705223532e-20,8.353922580970898e-17,3.313335318851732e-14,1.3820022010071336e-24,1.6618933409302862e-13,1.2434625522839112e-20,-6.03338935649596e-16,1.5053293984089637e-17,1.341645687085258e-16,2.2153077744901545e-17,1.6300067587290392e-14,2.8269699277022366e-15,-7.3785645715373e-14,2.4073075744924515e-20,8.877699127631398e-16,-1.0628745713085984e-17,2.2379033790884287e-24,1.1331261399993016e-17,-1.2202762969258338
