T [K],vel [m/s],dist [m],X_H,X_H2,X_O,X_OX,X_OH,X_OHX,X_H2O,X_O2,X_O2X,X_HO2,X_H2O2,X_O3,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_N2H2,X_N2H3,X_N2H4,X_NO,X_HNO,X_H2NO,X_HNOH,X_NH2OH,X_N2O,X_HNNO,X_NO2,X_HONO,X_NO3,X_HNO3,X_N2O3,X_N2O4,X_HE,X_AR,X_N2,tau [ms]
550.8789087927636,0.12268678039172375,0.34062499999999996,8.263061004742592e-24,-2.2525759364324882e-14,1.877030379259698e-20,3.9658480836773466e-26,8.89666734013636e-22,2.416985884319033e-26,1.5215243369515094e-14,0.15652951687500777,1.187835738195389e-10,1.7722038040917168e-13,-8.275910693312403e-14,1.684958323872725e-16,2.48129302908887e-22,2.203627011827039e-22,9.203585535614095e-12,0.2546213476434371,2.98835136610248e-26,-6.5492453111292865e-15,-3.34905377566356e-23,-4.6214316145844165e-12,2.309542795552284e-14,6.814186153022437e-17,-5.598833813750177e-15,-1.2368580836469299e-18,5.858352721084466e-16,2.1081209628303714e-17,8.088389786495541e-19,1.49399091049791e-15,-2.542124312199983e-15,8.605621288587526e-19,-9.642276167412083e-17,2.8264907897043895e-23,-2.911671344418904e-26,3.4666463080590832e-18,1.050519775447456e-18,0.5888491353580914,-18.174131779489457
550.8789087931212,0.12268678039180339,0.3421875,-3.957149163062324e-24,3.658754068788171e-14,1.770427011912406e-20,-2.3099446240676582e-26,9.179979252159562e-22,-1.4077956220657362e-26,1.5920873163124647e-14,0.15652951687498723,1.18783573101179e-10,2.161482567056234e-13,-1.0217931732075689e-13,1.617409530084618e-16,-1.3650656237257043e-22,-3.179766277445835e-23,9.095786901964626e-12,0.25462134764343475,-5.0798705564399276e-27,-6.6382272334490934e-15,-3.370553280359323e-23,-4.567286404503815e-12,2.340674880628936e-14,6.799034060226266e-17,-5.210652112392196e-15,-2.292830944660734e-18,5.847539125082963e-16,2.0328438295012023e-17,-1.30491055061459e-20,1.501402293899456e-15,-2.5654165948190223e-15,1.3135620112494843e-19,-9.709098501074056e-17,2.2526387149221516e-23,-9.158567553365635e-26,1.2959878863733004e-19,1.8470746858439494e-20,0.5888491353580882,-15.170530917288483
550.8789087934792,0.1226867803919994,0.34375,3.7945175791267915e-24,1.126111449607065e-12,1.7940424693301152e-20,1.7266696177546398e-26,9.843398326727832e-22,1.0523186974347032e-26,1.6680872718818405e-14,0.15652951687481143,1.1878357344660372e-10,2.565331592844884e-13,-1.2232356704433173e-13,1.6178947392828228e-16,9.615654471213761e-23,1.313680623036041e-22,8.987173117667632e-12,0.25462134764316835,1.736993824472359e-26,-6.72194781021556e-15,-3.23808486793757e-23,-4.512700864757923e-12,2.3729152616527306e-14,6.858755469379675e-17,-4.7800761052130036e-15,-1.5338066356366674e-18,5.855154609611155e-16,2.1335400985851233e-17,3.029386242871023e-19,1.5133188647539343e-15,-2.5873353031039594e-15,4.195247232473065e-19,-9.66002936995442e-17,2.6317931441784964e-23,-5.274116246648865e-26,2.212728943021688e-18,7.537301530802692e-19,0.5888491353574732,-12.16693005508751
550.87890879383,0.12268678039433815,0.3453125,-1.914672664047777e-23,2.1205894274749958e-11,1.5816390182750285e-20,-1.0096391189068091e-25,9.89072955473053e-22,-6.153243918505806e-26,1.7447084469689132e-14,0.15652951687178862,1.187835720224565e-10,2.9784984149174553e-13,-1.4296866062851957e-13,1.4712535782230454e-16,-6.222164320289594e-22,-3.4676868159163724e-22,8.879596772372508e-12,0.25462134763803707,-4.84915792480967e-26,-6.813037417899088e-15,-3.344207381132756e-23,-4.458652698202928e-12,2.4025438243971874e-14,6.800621812232883e-17,-4.3147203697503476e-15,-5.5529921665895464e-18,5.812520337597606e-16,1.6546141395485423e-17,-1.58193071220271e-18,1.5130453552232755e-15,-2.6132617584154473e-15,-1.5655891822206772e-18,-9.933379203442709e-17,1.5455614201613987e-23,-1.6947713212938847e-25,-8.782820336433336e-18,-3.3411311351985023e-18,0.5888491353455791,-9.163329192886426
550.8789087940048,0.12268678041032646,0.34609375,8.928413666703254e-23,1.6249173709097716e-10,2.2699601455815994e-20,4.5034916027386855e-25,1.2157421413895887e-21,2.7446524705112494e-25,1.79335948080731e-14,0.1565295168506039,1.1878357733069196e-10,3.18812618574818e-13,-1.5337474307736657e-13,1.8227268309399923e-16,2.8210124354294807e-21,1.8823069493029538e-21,8.826294634636235e-12,0.25462134760184874,2.58446068076776e-25,-6.836171569728436e-15,-2.485173723167792e-23,-4.431798905944413e-12,2.4238212244875968e-14,7.191514139679763e-17,-4.059534525327024e-15,4.17648632132262e-18,5.911015027037703e-16,2.637755284607953e-17,4.177183989819765e-18,1.5419574960534164e-15,-2.6168688650626762e-15,3.768205109708814e-18,-9.310909279167654e-17,6.636989894241141e-23,3.6328622448944823e-25,1.910431846297117e-17,6.111944429099775e-18,0.5888491352616813,-7.661528761786052
550.8789087941815,0.12268678056534205,0.346875,-8.710071203037688e-23,1.5350770602217549e-09,1.1195335509585482e-20,-5.660810475656721e-25,8.868616041251198e-22,-3.4499803771572025e-25,1.8695432650708068e-14,0.15652951664485512,1.1878356899430464e-10,3.3972587476149885e-13,-1.6387366662414293e-13,1.3274089915089361e-16,-3.603449899208697e-21,-2.229591484314927e-21,8.77364524766225e-12,0.2546213472502256,-3.07457017624512e-25,-6.899704386529479e-15,-3.9707565683516617e-23,-4.4053957228159885e-12,2.4335066117842067e-14,6.607979757372359e-17,-3.8172448401389235e-15,-8.157952346809215e-18,5.786274328052935e-16,1.4799352584061195e-17,-3.805063395754227e-18,1.5168943891257978e-15,-2.6378997613990024e-15,-3.3059962888756176e-18,-1.0095890358267382e-16,-2.7404739462165516e-23,-6.193997805153999e-25,-1.7667847100052983e-17,-5.856994517073804e-18,0.5888491344464827,-6.1597283306855655
550.878908794597,0.1226867820710462,0.34765625,3.230967842047855e-22,1.4869680172425947e-08,2.4311219191554486e-20,6.462856410013141e-25,1.3315665392527162e-21,3.9387876882214495e-25,3.2808544297422364e-14,0.15652951464607717,1.1878357603656828e-10,3.6115235043927554e-13,-1.744019664642917e-13,1.8329886904167565e-16,4.552659089684173e-21,2.673249241177008e-21,8.721722474085303e-12,0.2546213438340925,3.6760719584403013e-25,-6.915353005453544e-15,-2.124714867291034e-23,-4.379324453537977e-12,2.4598660387167882e-14,7.2607822052506e-17,-3.5355678134406306e-15,4.053931820673309e-18,5.91131943412149e-16,2.7389541089625788e-17,4.2817964748986424e-18,1.5533652251577364e-15,-2.6392785219149437e-15,3.9809353705174354e-18,-9.279802248149485e-17,8.4505589845083e-23,5.506193927486087e-25,9.965320014989507e-18,5.989546917330204e-18,0.5888491265267907,-4.657927899585079
550.8789087975199,0.12268678774497355,0.348046875,3.426991352332762e-22,6.511588954780185e-08,-1.028432459990858e-20,-2.77342287404016e-24,1.9241670163746776e-22,-1.6902624706685646e-24,1.9924263686913925e-13,0.15652950711454733,1.1878354959204434e-10,3.7192286707661255e-13,-1.797033319669448e-13,6.702245006816437e-17,-1.765034145882955e-20,-1.1161321495608115e-20,8.695523186361156e-12,0.2546213309609057,-1.5357964255144978e-24,-6.9592996242970754e-15,-7.220904042535336e-23,-4.366493086664124e-12,2.4993239890850406e-14,5.727156496389185e-17,-3.3751542905097572e-15,-2.3264164076729365e-17,5.662669680672286e-16,1.279355700032167e-17,-1.4670560174923278e-17,1.5044901977949264e-15,-2.665933937414524e-15,-1.2703152192574737e-17,-1.1089258365948398e-16,-2.3104126903652013e-22,-2.7493332098468498e-24,-5.585403262998137e-17,-2.0707053881869196e-17,0.5888490966851394,-3.907027684034947
550.8789088422241,0.12268681814883467,0.34843749999999996,5.257273847469317e-21,3.343086722620318e-07,5.635420933668892e-20,4.238449160814508e-24,2.52944361555121e-21,2.5831210795247037e-24,2.9685563265761332e-12,0.15652946676537874,1.1878355700416447e-10,3.852950612671128e-13,-1.8494440544369458e-13,2.5816591319958577e-16,2.696972154382554e-20,1.7204689836235125e-20,8.669356514298206e-12,0.25462126198135193,2.3724260853465316e-24,-6.434581354564516e-15,3.2790865927362026e-23,-4.353544049628714e-12,3.299293933392626e-14,9.820554969362302e-17,-2.2859711499618772e-15,2.6887412125453102e-17,6.61155414338392e-16,2.9000770702883426e-16,1.7522194624168378e-17,1.938700444650596e-15,-2.611599263839224e-15,1.485300807765471e-17,-8.152713163127612e-17,4.1599333374460854e-22,4.014170106110085e-24,7.378234135370675e-17,2.3893831382580677e-17,0.5888489368183039,-3.156127468484704
550.8789091104971,0.12268688306787792,0.34863281249999994,1.2391813548271769e-20,9.087801543564474e-07,3.844831901602236e-20,1.53324739534167e-24,1.738803253242195e-21,9.344385863660475e-25,2.0592835082616853e-11,0.15652938066257693,1.1878349950223603e-10,3.9490545040280306e-13,-1.8747598358089447e-13,2.777763472689335e-16,9.585464646798254e-21,6.262571327588284e-21,8.65974611866844e-12,0.2546211147101598,8.876485152100204e-25,-3.434289038243409e-15,-7.578546580529464e-24,-4.346751966295504e-12,8.258973731969472e-14,2.5458813438302425e-16,3.614919685353431e-15,5.704739631026826e-17,9.806077313632702e-16,2.2306460795882e-15,1.9983481319995155e-17,4.3162046611281486e-15,-2.4134886266319406e-15,1.7897803211569062e-17,-7.723084805885528e-17,1.6640828846916457e-22,1.4069598519086293e-24,7.968481099944065e-17,2.9276563653399367e-17,0.5888485957031236,-2.780677360709638
550.8789113504428,0.12268708971609328,0.34882812499999993,3.561198456365557e-20,2.7348724610609713e-06,-1.4628715738147234e-20,-4.617837820290897e-24,-1.3121056786846916e-22,-2.8143397827137195e-24,1.7604310767231907e-10,0.1565291069976031,1.1878336566355739e-10,4.2032935973377527e-13,-1.887994138014546e-13,1.7183631646062297e-16,-2.917203822886482e-20,-1.8612221671729088e-20,8.67817566447824e-12,0.254620646082471,-2.3680175618395126e-24,2.363203942674061e-14,-9.952255900722007e-23,-4.336464656096131e-12,5.245230550389169e-13,2.3905645845510122e-15,5.565515473538172e-14,2.5841389149651433e-16,3.777528829580719e-15,2.397175383485684e-14,1.7198843112576271e-18,2.8360346566314875e-14,-2.0276582943526325e-16,2.9816558566674205e-18,-8.899131682533587e-17,-4.011818624731993e-22,-4.526831026057405e-24,2.846657462431538e-17,7.8856779635801e-18,0.5888475117474026,-2.405227252934572
550.878930055701,0.12268774901474488,0.3490234375,1.1726081519226268e-19,8.539524775713867e-06,4.5376881681881433e-20,2.9040031537452735e-24,3.074644625804171e-21,1.7698180389129413e-24,1.54715903033365e-09,0.15652823734262808,1.1878415596231316e-10,5.629137948383722e-13,-1.7476504430026992e-13,2.3780201915813895e-16,1.8442151155689295e-20,1.1800268822166826e-20,8.88871142963637e-12,0.2546191525792995,3.3001098951852856e-24,2.6875083157539113e-13,1.2745765937112662e-23,-4.285917590702283e-12,4.46586309139873e-12,3.186329733487516e-14,5.197841907652748e-13,2.2870193261764728e-15,2.910791917439762e-14,2.6884187584151735e-13,1.2638617998139755e-17,2.742295377855705e-13,2.5183815515861356e-14,1.2452257565683674e-17,-3.8375840631827244e-17,2.9287701785938432e-22,2.720657604264379e-24,6.728910291669907e-17,2.310776180105659e-17,0.5888440688764763,-2.029777145159284
550.87908625912,0.1226898650800149,0.34921874999999997,4.29074542120322e-19,2.6990840143727304e-05,4.5317674270373505e-20,2.2355786306088677e-24,1.1766895760236304e-20,1.3623131592801138e-24,1.3640675890781574e-08,0.15652547483426346,1.1880396644251797e-10,1.6922979334378036e-12,3.031174036962222e-14,2.76979994395445e-16,1.4225888397341383e-20,9.120018279711929e-21,1.0314804483760981e-11,0.25461437488440386,1.8462439055003737e-23,2.4840989261194646e-12,4.757088137870561e-24,-3.776177086285208e-12,3.955927599412766e-11,4.345414263290291e-13,4.661555416218965e-12,2.0401838885535784e-14,2.5642914649941816e-13,3.024240880649442e-12,1.718753080844332e-17,2.7820451932424097e-12,3.1380415915399037e-13,1.833680559838147e-17,5.325038941196987e-16,2.3199212167005656e-22,2.0520582110960226e-24,6.566869749593024e-17,3.0292805197559905e-17,0.5888331456199104,-1.6543270373842178
550.8795949249744,0.12269271603305634,0.34931640624999993,1.0943128931305989e-18,5.129145904212162e-05,-1.1983211427471531e-20,-5.633793701421216e-24,5.898501462315884e-20,-3.433450659399574e-24,5.515237585039071e-08,0.15652184160781354,1.1893089388176876e-10,5.354260623969774e-12,1.0258392514803772e-12,2.3013949313001727e-16,-3.574139824372711e-20,-2.260901231916459e-20,1.3837094222355376e-11,0.25460799382143295,9.360834552808775e-23,1.0269766906002578e-11,-6.452877944018918e-23,-1.544063498864632e-12,1.6086968087652804e-10,2.549134778615074e-12,1.9041297862436442e-11,8.373814281545801e-14,1.050269667882423e-12,1.4996100786343776e-11,6.182661583420316e-18,1.2688780397291561e-11,1.580833371787548e-12,1.2605007021238365e-17,3.5485158569969784e-15,-4.782341576039863e-22,-5.0810973327120345e-24,2.427895506554545e-17,1.723135244139398e-17,0.5888188175985979,-1.4666019834966848
550.8819728843771,0.12269895235145176,0.34941406249999996,4.165588105357577e-18,0.00010206350110862291,8.171991239979671e-20,4.5145960733084265e-24,7.277982377891282e-19,2.7513637426969722e-24,2.589742346510504e-07,0.15651426835638726,1.1988202540571395e-10,2.3849221548294908e-11,7.737293606762995e-12,3.1584322845430154e-16,2.853410819102029e-20,1.8310171104250446e-20,2.6262972935831204e-11,0.2545943008274783,9.412416361323484e-22,4.934750018139103e-11,1.2545779734725903e-21,1.2416829454871216e-11,7.609324303026808e-10,1.5819380900219275e-11,9.039982188643103e-11,3.9942838416786014e-13,5.011346848045793e-12,8.834069484617506e-11,5.627398979963993e-18,6.81677981800594e-11,9.420434415405653e-12,2.759433405618065e-17,2.6133770668866173e-14,8.767727386980333e-22,2.3003895504088575e-23,-2.2639683352986346e-18,1.4815539913173727e-17,0.5887891070627774,-1.2788769296091518
550.89308779804,0.12271329631487118,0.34951171875,2.3082387336328343e-17,0.00020814036884677677,-1.187207734178722e-19,-3.4280870292557335e-23,1.3486929081928175e-17,-2.0890796469071597e-23,1.2596886041986963e-06,0.15649850807377563,1.2692120466640814e-10,1.13811138758577e-10,5.29277188129931e-11,4.494913620863177e-16,-2.181604114242619e-19,-1.3587026809033404e-19,7.0124912077832e-11,0.25456411000885387,1.357744950264722e-20,2.454782647952266e-10,3.190883628152276e-20,9.989022475980279e-11,3.725513221024429e-09,9.888916826628489e-11,4.4448890769077776e-10,1.9722502145797154e-12,2.477492663128902e-11,5.376548763332364e-10,-4.870037330539494e-17,3.787829347329409e-10,5.7923617367375634e-11,4.5737560459635785e-17,1.941274587342903e-13,8.890368613570996e-21,5.803348913683744e-22,-1.1347715275964261e-16,-5.0310610044139084e-17,0.5887279758805716,-1.0911518757215077
550.945021390652,0.12274943814574085,0.349609375,1.6141739994229588e-16,0.00042974879288619933,9.283661047879207e-19,1.54247437915923e-23,2.785358811113863e-16,9.379791760599962e-24,6.172328154045923e-06,0.1564657624660364,1.7887488231488257e-10,5.196867370537578e-10,3.568450432804683e-10,3.637137492439732e-15,9.679481930202915e-20,7.244586317809581e-20,2.26832583266441e-10,0.25449412027731944,2.371960877981035e-19,1.2297917928540478e-09,9.097438658944166e-19,6.481201520328132e-10,1.8349222284922285e-08,6.18497337860338e-10,2.201238245110358e-09,9.808738199242944e-12,1.2337351384360766e-10,3.2897823421563567e-09,2.339743841270327e-18,2.1161997941332212e-09,3.5793107592583256e-10,3.6497569641270597e-16,1.4297585313848707e-12,3.367202243796658e-19,1.9330922680737057e-20,3.985266983755831e-17,1.4623576752989837e-17,0.5886041659079653,-0.9034268218338637
551.1874594600878,0.12285391083541589,0.34970703125,1.3103762924559779e-15,0.000892614907491245,6.555725873025741e-18,1.3106616316652568e-22,5.385767319717841e-15,7.961773123775666e-23,3.027981688645348e-05,0.15639760527724367,5.620164322183426e-10,2.1174808136601933e-09,2.393443268775686e-09,2.2762642524709723e-14,8.18697733217398e-19,6.650038115344465e-19,7.978542297330714e-10,0.25431781487987276,4.315344362281233e-18,6.169100291246318e-09,2.598460332501299e-17,4.08250313589914e-09,9.03606580662194e-08,3.863698256795861e-09,1.0913522150111208e-08,4.8858661577552854e-11,6.150983107096426e-10,2.013950163287334e-08,1.3602493130421362e-16,1.179865363612083e-08,2.2116050846915583e-09,1.542267384281699e-15,1.018811249731253e-11,9.332725752624071e-18,5.983776117778026e-19,1.9908465267980635e-16,1.696108357900859e-16,0.5883615290342923,-0.7157017679463307
551.6416018402134,0.12299968659461248,0.349755859375,4.466038816327054e-15,0.0013129117481183812,1.5688662950359726e-17,-2.9152980330801057e-22,2.684121932134545e-14,-1.791545785497845e-22,7.763249482865084e-05,0.15633491280621598,1.6691009246575833e-09,4.14830644958635e-09,7.716964903721402e-09,6.484877082656611e-14,-1.8276591519056905e-18,-3.2568022872111836e-19,1.6434412284478994e-09,0.2541087623838515,2.253227655077321e-17,1.608496670868105e-08,1.95598182520827e-16,1.257205171987695e-08,2.3226312993698847e-07,1.1842596718630069e-08,2.8199781991817676e-08,1.2684097893574947e-10,1.5957539062490952e-09,6.090499050432095e-08,-6.96141395995247e-17,3.3006162497888544e-08,6.724610096691945e-09,2.6416938214163665e-15,3.222423139386482e-11,6.765415054423126e-17,4.636444600572235e-18,-2.2281108924723877e-16,-8.571397592993903e-17,0.588165362035964,-0.6218392410025642
552.1798355385886,0.12315009509768683,0.34978027343749996,9.092487430593317e-15,0.0016087427768008446,3.511032482054564e-17,-1.7020383241000126e-22,6.676788447518432e-14,-1.0791522411476918e-22,0.00013594151316300535,0.1562887950457852,3.4546158472122182e-09,5.909787887336952e-09,1.6003665515225857e-08,1.3145300769370434e-13,-1.0845384879286322e-18,1.267874182958779e-18,2.456470369738504e-09,0.25391898532798585,5.827518703429981e-17,2.8513769161222318e-08,6.518186275831689e-16,2.518263130958156e-08,4.079369354574274e-07,2.289827560633995e-08,4.966283043811665e-08,2.241319962774887e-10,2.8181454474115195e-09,1.2037212959049812e-07,-5.603672039022175e-17,6.147728172490463e-08,1.3337635807243139e-08,3.76848077496483e-15,6.544911331782889e-11,2.23097111225671e-16,1.5899867101038025e-17,-2.038020989704615e-16,-8.538537745674185e-17,0.5880467750222983,-0.5749079775307919
