T [K],vel [m/s],dist [m],X_NO,X_NH3,X_H2,X_O2,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_NH2,X_NH,X_N,X_NNH,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_NO2,X_HONO,X_HNO2,X_NO3,X_HONO2,X_N2O,X_N2H4,X_N2H3,X_N2H2,X_H2NN,X_AR,X_HE,X_N2,tau [ms]
552.9783505010298,0.16011472058719473,0.0,8.088771865026036e-14,0.25462134764459454,4.610241948147865e-15,0.1565295169946282,1.7351446991618263e-14,-6.488211008181002e-15,5.487455914225936e-19,3.899415137978825e-17,3.0737935839454565e-14,1.899937950066546e-15,8.009303830611648e-14,5.889350901683492e-19,-9.607334405149632e-15,3.522755905208284e-19,1.3338599498870385e-14,3.185025623989703e-13,-1.8875320357016777e-13,4.398443867368195e-19,1.5751790252360576e-19,1.1123458791130436e-16,1.2106191482397439e-14,2.4121252798018027e-19,2.23360600792249e-19,5.497830771560624e-16,-1.1197328434321423e-15,-6.260517704392809e-14,1.0281986314272722e-14,-4.91406991066786e-16,4.931422225331107e-14,3.505333867427733e-19,1.1975477579501768e-18,0.5888491353604263,-77.89962040769473
552.9783505011947,0.160114720587239,0.015,7.2223580427909e-14,0.2546213476446326,4.64897412612351e-15,0.15652951699457793,4.596332736771272e-21,-5.799100262284682e-19,-6.782870016849136e-21,1.483356559791646e-14,1.4542160273776102e-14,1.933585928360782e-15,8.797899904112495e-14,2.9872826456843164e-24,-2.5907720209796325e-19,1.0772619489797677e-27,1.326212086333531e-14,2.9204353724368655e-13,-1.6321608433840256e-13,3.150855849355312e-17,-1.0041363971377099e-19,4.9390235785867835e-14,1.2114346376496566e-14,3.0650854812066193e-19,6.302537833062752e-20,5.495503229497195e-16,-1.1209459581527752e-15,-5.56418028744065e-14,5.511272339135598e-15,-4.921311093336109e-16,2.342492412471162e-18,9.945152688089066e-20,3.5334602000081214e-19,0.5888491353604413,-55.697564589588225
552.9783505105514,0.1601147205897708,0.03,7.389724199074979e-14,0.2546213476449145,8.329023040690362e-15,0.15652951699465895,7.525678377546009e-25,-3.53889774899141e-21,1.4683415588956384e-22,1.044715029917514e-13,1.4899999121446448e-14,2.2461106856761796e-15,-2.134250238528489e-12,2.0117835422705508e-20,2.1006293743463548e-23,-1.6067203903772647e-26,1.319431964556741e-14,2.687576663716921e-13,-1.41176075901298e-13,2.168007608136177e-17,6.013664121434132e-19,4.9341955110243566e-14,1.2126199116476527e-14,4.791584065976698e-19,5.087772578617538e-19,5.499225901827162e-16,-1.1234811407035117e-15,9.744218644708803e-13,9.370123206066539e-14,-4.930176017592813e-16,-3.0449222407378703e-21,7.878197974017789e-19,2.45739087657342e-18,0.5888491353610877,-33.49550877148172
552.9783505044317,0.16011472058813173,0.0375,7.363039427886486e-14,0.2546213476446958,1.5567862285223414e-13,0.15652951699451373,-1.4733996457219505e-23,-3.51607591879814e-21,-6.24579299748947e-22,1.1658817991545358e-13,1.4143721045397936e-14,2.4164230061509506e-15,-7.173931872726576e-13,-2.5690466990924184e-20,-3.3815913817376244e-22,-4.0246573365176236e-26,1.3158095170540067e-14,2.5805952402874465e-13,-1.309539670615071e-13,2.438815048609324e-17,-3.914217871019275e-18,4.9333349101638385e-14,1.2125470320377689e-14,-7.233047795413871e-19,-2.3117536810462647e-18,5.470725260624588e-16,-1.1272885429840223e-15,2.538480690356265e-13,1.0520198952132978e-13,-4.977439351631918e-16,-3.265343512356382e-22,-3.620336557812513e-18,-1.2223191748547922e-17,0.5888491353605859,-22.39448086242847
552.9783505021084,0.16011472058794246,0.041249999999999995,7.360421087289334e-14,0.2546213476438458,3.1452486879156387e-12,0.1565295169940029,1.0377694318664378e-23,-5.172675749571523e-22,-3.966555924979115e-22,1.1656446328866588e-13,1.3916078620826526e-14,2.5054799063043076e-15,-1.781920850264788e-13,-1.9179073202017266e-20,2.408850985468944e-22,2.383004552719361e-26,1.314450067651683e-14,2.529318781223865e-13,-1.2603586826924706e-13,2.6913767463109788e-17,-2.2368741242522967e-18,4.9345556562094165e-14,1.212892890598207e-14,3.8042586467986876e-19,-1.2778340872402435e-18,5.480858694432069e-16,-1.1259699080603873e-15,-1.6334640559718966e-14,1.0483399753845151e-13,-4.961662347332464e-16,2.364677281066844e-21,-1.9841675561570317e-18,-6.3465656388556344e-18,0.5888491353586889,-16.843966907901844
552.9783505008819,0.16011472059965906,0.045,7.371739817544933e-14,0.25462134762241334,8.500729541739966e-11,0.15652951698113787,3.612509378377227e-23,2.1303318005567335e-21,-1.3692602126989854e-22,1.1342240094142498e-13,1.3895862534709655e-14,2.5958800177812055e-15,1.0771233071088204e-13,-9.535576110816794e-21,8.353158370488482e-22,8.720694052363745e-26,1.3135267080367123e-14,2.480053261697861e-13,-1.2128952914995174e-13,2.8674432912638036e-17,3.229221496956508e-18,4.935813754207584e-14,1.2136921249060249e-14,2.408982980766017e-18,2.1481851422741922e-18,5.514860041434028e-16,-1.1216097314170543e-15,-1.5619252487646717e-13,1.0130851463701683e-13,-4.908397992322412e-16,1.92087597581026e-21,3.353417769503594e-18,1.0875619481856093e-17,0.5888491353109847,-11.29345295337522
552.9783505004818,0.16011472072477592,0.046875,7.377805050505566e-14,0.2546213474000194,9.35847540980152e-10,0.15652951684761773,-9.666480959927525e-24,-5.379725464025438e-22,-1.2786228812452368e-22,1.1130550880345124e-13,1.560692093070042e-14,2.636371156983992e-15,2.0235612907101971e-13,-7.01524662044809e-21,-2.3922636411702027e-22,-2.4342724741974516e-26,1.3126849284259286e-14,2.455857399743526e-13,-1.1896412322837215e-13,2.8290407441381564e-17,1.9355834443793827e-18,4.935590883495433e-14,1.2137403042403094e-14,1.3045357641236362e-18,1.4568272997449686e-18,5.507876833252261e-16,-1.1224587296127807e-15,-2.0143265321785246e-13,9.902981601206044e-14,-4.920799470393161e-16,1.384200745410609e-22,2.101232140385597e-18,3.769105952642358e-18,0.588849134816012,-8.518195976111906
552.9783505004046,0.16011472140684196,0.0478125,7.378030155513209e-14,0.2546213461887022,5.570242909800264e-09,0.1565295161203854,-2.8182176486844935e-22,-1.8316854148086418e-20,-5.261921761653254e-22,1.1006673256343571e-13,4.368185897028861e-14,2.649514106493686e-15,2.4012823018872737e-13,-1.1257031152554109e-20,-6.632460420981558e-21,-6.904472255174162e-25,1.3113560927447765e-14,2.4438007999773974e-13,-1.178218236210729e-13,2.464328935428565e-17,-8.136466508107764e-18,4.933742530336413e-14,1.2129081406120629e-14,-4.661622391171169e-18,-5.018875264324989e-18,5.443216662286233e-16,-1.1300694117469168e-15,-2.1924185337258168e-13,9.77808377766664e-14,-5.018751106122243e-16,-7.907523622286247e-21,-7.75644013614655e-18,-2.4222929265512157e-17,0.5888491321201206,-7.130567487480241
552.978350502216,0.16011472658840578,0.04875,7.417604207398003e-14,0.2546213369870624,4.077242867047432e-08,0.15652951059653963,3.94331798479715e-22,2.323384511806946e-20,4.919500979704541e-22,1.089585356647197e-13,6.554566992635678e-13,2.74829087250633e-15,2.715257970662952e-13,2.6357049005230723e-21,8.160352512854424e-21,8.515757639167947e-25,1.312759052337623e-14,2.432516362065563e-13,-1.166678751742746e-13,3.196947831970749e-17,4.5924729466810795e-18,4.937256900358783e-14,1.214074093626336e-14,3.381964545995302e-18,3.0058373260643044e-18,5.523238502907701e-16,-1.1094546698373521e-15,-2.33587470152612e-13,9.647016245833475e-14,-4.885590959718316e-16,1.0312341155249204e-20,4.507168180757682e-18,1.1981817017040177e-17,0.5888491116427932,-5.74293899884859
552.9783505464096,0.16011476595564098,0.0496875,8.172235794560296e-14,0.25462126707771865,3.0816482672824665e-07,0.15652946863985864,-2.9330398286323794e-23,-2.4046241021728896e-20,-6.288716510306808e-22,1.0787527749320295e-13,1.3942711623553458e-11,4.403284461928353e-15,2.987757714279469e-13,-1.1487880811015958e-20,-8.751023012138816e-21,-9.114580059231093e-25,1.3242262065013833e-14,2.43193492874045e-13,-1.1554328487531506e-13,2.6885502463209817e-17,-3.184267151222175e-18,4.970017580544909e-14,1.2155341116611427e-14,-4.473886295441055e-18,-5.231258539939493e-18,5.44099858846303e-16,-7.789924951464883e-16,-2.4561315849998413e-13,9.507625386110255e-14,-4.733792029648332e-16,-1.0658762923003935e-20,-7.656213132206258e-18,-1.8268123203192754e-17,0.5888489561031088,-4.355310510216926
