T [K],vel [m/s],dist [m],X_NO,X_NH3,X_H2,X_O2,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_NH2,X_NH,X_N,X_NNH,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_NO2,X_HONO,X_HNO2,X_NO3,X_HONO2,X_N2O,X_N2H4,X_N2H3,X_N2H2,X_H2NN,X_AR,X_HE,X_N2,tau [ms]
552.9783505010298,0.16411964064042428,0.0,-1.0233672795768914e-14,0.25462134764460603,7.082538331185527e-15,0.156529516994635,-7.542770414880561e-15,2.897010753995168e-14,4.206101640444236e-20,-3.7693350025861255e-17,-2.477932464506114e-14,-1.2261139572932664e-14,-8.280332132388794e-15,4.5097052325243216e-20,-9.821051503013966e-15,2.698828329510704e-20,-4.707889539203153e-16,3.2738863149577233e-15,-3.468162330472122e-15,3.047985051663113e-20,-8.418432378356432e-20,-2.33988681793837e-17,1.025894814718781e-14,1.9111727182757045e-20,1.7936352935484492e-20,4.175221295092405e-15,-7.923135666680706e-16,2.2857996728086712e-14,2.4109566700047113e-15,-4.487015394779121e-15,-1.0166537566565219e-14,2.9034946390664685e-20,1.151941070792753e-19,0.588849135360772,-75.99318982766519
552.9783505000071,0.1641196406401418,0.015,-2.0098054105007362e-14,0.2546213476445379,7.108635289969022e-15,0.15652951699465148,-4.307169276646886e-22,7.027584665264715e-19,8.210525442087679e-21,-1.4717827215676347e-14,-5.6274564589995595e-15,-1.2305768763113694e-14,2.3939784500900866e-13,-1.444075202817205e-21,-2.6413493168941653e-19,4.1183004659018175e-27,-4.712861177867104e-16,2.8051721762903624e-15,-2.9913790759239094e-15,1.1803039624765312e-18,7.250877230311171e-19,-1.0188742266382534e-14,1.0258106616496341e-14,3.7662657508152574e-19,5.223111889287479e-19,4.174907299942826e-15,-7.913026347174805e-16,-7.985096050218758e-14,-4.726937440091502e-15,-4.486233838313645e-15,-4.703982366173679e-19,8.190135156536944e-19,2.7805665367837854e-18,0.5888491353607033,-54.33297581046909
552.9783504995106,0.16411964064000484,0.03,-2.0094506724078593e-14,0.25462134764452177,9.691717545592567e-15,0.15652951699465287,-4.480349626377966e-25,5.970184752578277e-22,4.1376638680929e-24,-2.606343519121163e-14,-5.621924055681899e-15,-1.2387507893072019e-14,3.609578804896408e-13,-8.540114422009112e-22,-5.557287006013836e-23,-5.4846372468934704e-27,-4.736973589553049e-16,2.398119988106297e-15,-2.5804705476713652e-15,1.614450590085754e-18,-5.828138074204045e-19,-1.0192427867815902e-14,1.0254323825963855e-14,1.5597662845043193e-19,-2.832849415353198e-19,4.173286717248836e-15,-7.924797297458421e-16,-1.289294707520575e-13,-1.620153576408644e-14,-4.487580109346322e-15,-2.939331648486614e-22,-4.566210047042065e-19,-1.833937859806624e-18,0.5888491353606657,-32.67276179327298
552.9783504989049,0.164119640639853,0.0375,-2.013601021031405e-14,0.25462134764447547,1.1594854823591902e-13,0.15652951699463338,-3.8894670286570035e-24,-2.132013523759821e-22,-3.7197696274979464e-23,-3.4583728359931836e-14,-5.673984261973489e-15,-1.2446288239745595e-14,5.063870177062662e-13,-2.317577384678985e-21,-4.2237569161514777e-22,-4.473088692000373e-26,-4.795917923701977e-16,2.204676344398073e-15,-2.3944542564959825e-15,1.803738345735354e-18,-6.030245771335917e-18,-1.0204931963857833e-14,1.0246501482091869e-14,-1.0095229174848556e-18,-3.695658153393736e-18,4.169474073152487e-15,-7.968723841662931e-16,-1.9292907712546915e-13,-2.4770299025690948e-14,-4.492970271831262e-15,-9.611682888180829e-22,-5.775650232764527e-18,-1.9259568587509674e-17,0.588849135360561,-21.84265478467493
552.9783504984731,0.16411964064006593,0.041249999999999995,-2.012460877679774e-14,0.254621347643885,2.3245449313384186e-12,0.15652951699428386,7.58841204059879e-24,3.463948124467512e-21,3.4698659320098174e-23,-3.97942149027281e-14,-5.648646615451412e-15,-1.247166796580271e-14,6.100103968754393e-13,-2.0469137012769773e-21,8.251680439992653e-22,8.50240445066403e-26,-4.745878677722035e-16,2.11953942216994e-15,-2.2972761695400602e-15,3.157619177935725e-18,-7.033302456317507e-19,-1.01972577275492e-14,1.0251127089238299e-14,1.4906847388125243e-18,-3.5713348616075812e-19,4.1726006502815475e-15,-7.928071378579338e-16,-2.392006565323499e-13,-3.007545511531511e-14,-4.4878365531728804e-15,3.92784097853687e-22,-5.740194545824711e-19,-2.1848626181237304e-18,0.5888491353592455,-16.42760128037591
552.9783504978569,0.1641196406492385,0.045,-2.017780669274344e-14,0.25462134762767896,6.42585115524506e-11,0.15652951698456044,-8.999870686260961e-24,-1.344002408515205e-21,-1.0470214188188256e-22,-4.655838214242942e-14,-5.6808650487974285e-15,-1.2513511380931289e-14,7.570063901705891e-13,-4.800503706473251e-21,-9.818021299493505e-22,-1.0351505813010833e-25,-4.80723026051063e-16,2.0257204791457445e-15,-2.2145384344568095e-15,2.3489859799903146e-18,-6.672429076459375e-18,-1.0211955131175453e-14,1.0244444893817271e-14,-1.2195092164861497e-18,-4.200923822210802e-18,4.1685614021689855e-15,-7.976641661802029e-16,-3.0580327835799926e-13,-3.6856948663928626e-14,-4.493754337528427e-15,-2.152838048102556e-21,-6.4126129721937685e-18,-1.8354425736441255e-17,0.5888491353231744,-11.01254777607688
552.9783504975022,0.16411964074856267,0.046875,-2.0105214697452922e-14,0.2546213474554158,7.233007164329127e-10,0.15652951688113953,5.399025484771855e-23,1.7848434715174792e-20,3.421838247771963e-22,-5.018203338844601e-14,-4.418819576177622e-15,-1.2514492445740153e-14,8.429507487124208e-13,4.797334047314362e-22,5.813320940980876e-21,6.042820799196415e-25,-4.627974914978684e-16,2.000882709833223e-15,-2.153238223824269e-15,7.338930924086518e-18,1.1605855875465532e-17,-1.0180444794135169e-14,1.026179267611274e-14,7.748734877106442e-18,7.370296493024951e-18,4.180004069966424e-15,-7.833753903179246e-16,-3.447520309763136e-13,-4.065990431885636e-14,-4.475973915169363e-15,6.055310062843929e-21,1.1446950590858168e-17,3.633439038627145e-17,0.5888491349397754,-8.30502102392737
552.9783504973645,0.1641196413023694,0.0478125,-2.0134421931812972e-14,0.2546213464958459,4.394542960871e-09,0.15652951630504502,-3.5343194758605624e-23,-1.0089765076620729e-20,-3.359014907840688e-22,-5.224393143719328e-14,1.4340413449310982e-14,-1.2529862295441606e-14,8.890760657867047e-13,-8.6088087231724e-21,-4.188220964422037e-21,-4.381802044650559e-25,-4.697307618659806e-16,1.9734641972612658e-15,-2.1388672223965426e-15,2.4186619196290692e-18,4.4886216685562375e-18,-1.0194386177619306e-14,1.0256707100040098e-14,2.5423610172199313e-18,2.9976509366931426e-18,4.1755908510648616e-15,-7.886917640228428e-16,-3.657719623587099e-13,-4.269250107535385e-14,-4.482835509670628e-15,-6.436506173715473e-21,4.50008883839595e-18,1.1778459569416456e-17,0.5888491328041578,-6.951257647852607
552.9783504984731,0.16411964560100348,0.04875,-1.9957583229672117e-14,0.2546213390483622,3.288640388574344e-08,0.15652951183415229,-6.241114909764123e-23,-2.5053608050019525e-20,-7.029692941645271e-22,-5.445241745859948e-14,4.327926282459683e-13,-1.2507929557903805e-14,9.386095161693864e-13,-1.367443742177219e-20,-9.557176348491683e-21,-9.973310226365941e-25,-4.798735939149563e-16,1.9672733175332508e-15,-2.1312866924507413e-15,-2.1209884596597306e-18,-9.410775057810196e-18,-1.0211522453103805e-14,1.0244688865970348e-14,-5.861686888918124e-18,-6.107579476689882e-18,4.1664545530877275e-15,-7.93071625430551e-16,-3.884180401494655e-13,-4.485609774912582e-14,-4.493904467196787e-15,-1.3214906375286928e-20,-9.245526732963288e-18,-2.4783546989819233e-17,0.5888491162302322,-5.597494271777845
552.9783505290177,0.16411967896850713,0.0496875,-1.3342665895278927e-14,0.2546212812391448,2.5400812186869634e-07,0.15652947713748497,3.5862654153093683e-22,4.7492936168297226e-20,1.0307035744998031e-21,-5.6048843769677485e-14,9.742008168825018e-12,-1.130328267025897e-14,9.921361513629794e-13,8.554847460976919e-21,1.6303241379643003e-20,1.6980479592941504e-24,-3.5595765488223574e-16,2.7262218732857607e-15,-2.079539760619775e-15,1.2905994645259739e-17,2.0494951502438895e-17,-9.855509593941082e-15,1.0284844578943777e-14,9.601134674754176e-18,1.0307919657079399e-17,4.1827826395931655e-15,-5.494193382875811e-16,-4.1255938986203586e-13,-4.711285251304811e-14,-4.397972943758805e-15,1.864144849751784e-20,1.6281569896683356e-17,5.538701585204857e-17,0.5888489876050544,-4.243730895703096
