T [K],vel [m/s],dist [m],X_AR,X_N2,X_H,X_H2,X_HE,X_O,X_OH,X_H2O,X_HO2,X_H2O2,X_O2,X_OH*,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NO,X_N2O,X_NO2,X_HNO,X_HON,X_HONO,X_H2NO,X_HNOH,X_NH2OH,X_HNO2,X_HONO2,X_NO3,X_HNO3,X_CO,X_CO2,X_CH4,X_C2H6,tau [ms]
551.2216387611246,0.26146066290535125,0.0,3.033168924103384e-19,0.5888491353608004,-6.157520537370799e-15,-7.527958679910718e-14,1.0356526426444451e-18,3.1406511252667354e-16,4.7609986274445465e-19,1.9886868668263713e-15,-8.888510415042248e-18,7.31521686267842e-15,0.15652951699464443,-1.550616229798961e-16,2.60824751240259e-15,5.110029978257028e-19,4.748428774180612e-17,0.25462134764462147,3.054392591452016e-19,-1.7008446850958173e-16,3.4329982182702948e-18,3.2439275189143778e-15,2.5982058860477696e-16,-2.0290644585107294e-17,5.669982559786121e-18,6.008745768006688e-19,3.1095104249768206e-19,3.110009815116966e-19,-1.654295398442393e-16,7.223677424393809e-18,-1.8984359942265256e-16,-3.161870301894134e-17,2.3861869606663515e-19,1.1189034410819412e-16,5.86117610177205e-17,2.4672216716357133e-19,3.096363236830919e-19,2.435380063174098e-19,3.3612089186997304e-19,2.27470356025246e-19,-508.3554505985231
551.2216387609966,0.26146066290529346,0.16000000000000003,-1.237840567615978e-19,0.5888491353607918,-2.165589908501594e-20,-7.48643612039981e-14,-4.255035869500716e-19,1.632951794273765e-19,1.6974891502958853e-21,4.729308113649528e-15,-6.162771277194027e-15,7.301485902623968e-15,0.15652951699464604,-8.465450343455613e-25,1.0487119613756898e-19,-5.217992305556821e-22,1.9863830631712913e-14,0.2546213476446079,-3.575584538975972e-28,-5.443657973443983e-16,5.770511759432305e-15,-4.261309634338734e-15,1.9130416094891568e-20,2.570967106575405e-15,5.330369296253309e-18,2.595993049676778e-16,-3.360830005703646e-20,-4.557206151589675e-24,-1.6583157863769804e-16,-1.0714859222834922e-17,-1.7194873810111149e-16,-3.2077612539156757e-17,-2.2860243565692373e-20,1.115495647334786e-16,1.869432201696376e-20,5.828931504071403e-17,-1.2632816648628473e-19,-9.926922996733172e-20,-1.371444295083087e-19,-9.270785267317296e-20,-363.3058049530936
551.2216387609051,0.2614606629052491,0.32000000000000006,-2.034624179119413e-19,0.5888491353607889,-1.9493463947000333e-24,-7.439274741863458e-14,-6.7269303827178975e-19,2.5117347620008465e-23,-1.5626356814673606e-24,4.726741643904548e-15,-6.127777258448076e-15,7.2865572882804e-15,0.15652951699464657,-7.09125123517799e-28,-5.09239058223838e-25,-8.384890209777699e-23,2.1603958168491366e-14,0.2546213476445985,-1.4659438801102832e-28,-1.343716330090115e-15,1.767126319514098e-14,-6.158371313648537e-15,6.321242619508378e-24,2.56788471800027e-15,5.266635356912604e-18,2.5957342796891176e-16,-1.6183438267896585e-20,-3.0520458759335326e-24,-1.659509077816279e-16,-2.669928343436359e-17,-1.5545692041614264e-16,-3.218284921070475e-17,-2.184652207110486e-20,1.1146881639314284e-16,-1.088940346438102e-23,5.819825540488177e-17,-2.0759635954077755e-19,-1.6369760862215493e-19,-2.2507450759314226e-19,-1.5300221327398786e-19,-218.25615930766423
551.2216387608544,0.26146066290522424,0.4,5.511719278053211e-19,0.5888491353607875,3.383325748321335e-23,-7.40697865479909e-14,1.9701181138708434e-18,2.927496416740934e-22,1.2567164117139434e-23,4.737866337407544e-15,-6.102171211559514e-15,7.279616874632983e-15,0.15652951699464704,1.2801657468024002e-26,8.538268585608775e-23,2.8660402691573057e-22,2.1535433653396096e-14,0.254621347644593,2.676677443262559e-27,-1.8353982332119435e-15,2.4923905380527805e-14,-6.719478568503666e-15,1.2558516973193516e-22,2.575193438182231e-15,5.865753917700158e-18,2.617323536432303e-16,7.564209109279834e-20,5.509324169431908e-23,-1.648827836205263e-16,-3.346537330354529e-17,-1.468612029377668e-16,-3.143200829623779e-17,9.783145400354358e-20,1.120230275783484e-16,3.0466875731567727e-22,5.91511432983243e-17,5.628696560509569e-19,4.407119281691108e-19,6.12089664199843e-19,4.111836761309837e-19,-145.73133648494957
551.2216387608279,0.26146066290521197,0.44,1.8955921399561013e-18,0.5888491353607853,1.252752126214201e-22,-7.094517080914138e-14,6.270255526446401e-18,9.762509427546785e-22,3.028963302647403e-23,4.751353461656543e-15,-6.080401413935148e-15,7.277077473172536e-15,0.15652951699464682,4.741019012889652e-26,3.1619445595637974e-22,3.0044966981108504e-22,2.1326813970434618e-14,0.25462134764458927,9.908718974876747e-27,-2.0988323289356738e-15,2.8828045033247875e-14,-6.924319336966558e-15,4.249713550124756e-22,2.582336799680726e-15,6.941493254257197e-18,2.654518237185281e-16,2.6307435553576202e-19,2.0402741098185348e-22,-1.6302692029418274e-16,-3.5742207482319864e-17,-1.4171661824345354e-16,-3.007969278646681e-17,3.704951156535107e-19,1.1303325931897607e-16,1.127975855425529e-21,6.087720170832882e-17,1.9343974839404975e-18,1.5257432492242706e-18,2.0973483888084405e-18,1.4260885886167101e-18,-109.46892507359223
551.2216387607992,0.26146066290523207,0.48,-3.58720502417365e-18,0.5888491353607022,-5.036060395043816e-22,7.093105697159714e-14,-1.1947228556145654e-17,-3.7412286849550044e-21,-9.891535626452099e-23,4.7056327693205535e-15,-6.12049082608308e-15,7.26747629776884e-15,0.15652951699462492,-1.9060009636046924e-25,-1.2710672958185752e-21,-1.4501309189546938e-22,2.1034808419555015e-14,0.2546213476445492,-3.982781048882202e-26,-2.3885499966824306e-15,3.294627691146474e-14,-7.154594975093598e-15,-1.6151136508814475e-21,2.5623499299240835e-15,2.5678296143198636e-18,2.5065860232712766e-16,-9.531555213133115e-19,-8.201759963494186e-22,-1.7000762204366394e-16,-4.5007538991404524e-17,-1.4346986692801107e-16,-3.562428271842029e-17,-1.2918530083906538e-18,1.0890249583068439e-16,-4.531688202132199e-21,5.386897462269995e-17,-3.660676471120283e-18,-2.8863259541412228e-18,-3.96958433247886e-18,-2.697617432763195e-18,-73.20651366223491
551.2216387607855,0.26146066290583264,0.5,-1.1029853602444335e-18,0.5888491353592317,4.849686023493109e-22,2.598288354015685e-12,-4.6376045217036235e-18,3.695360081547411e-21,1.1603283856088632e-22,4.7309882044753605e-15,-6.0940364143367555e-15,7.268012116413444e-15,0.15652951699422846,1.8355239294229404e-25,1.2234174289770578e-21,1.1429280429134677e-21,2.0865551000441967e-14,0.25462134764388705,3.8358009067354794e-26,-2.529664242822702e-15,3.5054479404295235e-14,-7.21900087096787e-15,1.59518059512855e-21,2.5749329194946455e-15,4.573258524804379e-18,2.5747701094291956e-16,5.276543560605664e-19,7.894878109859724e-22,-1.6767881970874283e-16,-4.4279511573658657e-17,-1.3909136875060435e-16,-3.3118921402011986e-17,3.4643492797129903e-19,1.1079679426552795e-16,4.3471487996305125e-21,5.710521042401556e-17,-1.1286054138804815e-18,-8.641570669804961e-19,-1.2376261453987048e-18,-8.01691396457519e-19,-55.075307956556244
551.2216387607776,0.26146066291139397,0.51,-6.161362159243356e-18,0.5888491353457607,-2.0160607577310448e-21,2.5754963090404625e-11,-1.870028222845268e-17,-1.4766316215057743e-20,-2.675656663459427e-22,4.70846685588755e-15,-6.135491890961171e-15,7.261837891262972e-15,0.15652951699059472,-7.63123969492748e-25,-5.085512414728805e-21,5.768415252979425e-21,2.07720066357373e-14,0.2546213476378343,-1.594669046779282e-25,-2.6175662801018182e-15,3.611393362400108e-14,-7.287536486666733e-15,-6.518123760401837e-21,2.571342217112e-15,4.717589283335976e-19,2.4366102426646986e-16,-2.113306678706316e-18,-3.2818366190882835e-21,-1.7294810908347953e-16,-5.0334606719159406e-17,-1.4327693928719903e-16,-3.822625543986869e-17,-2.496963417015882e-18,1.0691234623921412e-16,-1.8051277220604498e-20,5.046596884099452e-17,-6.282077887547596e-18,-4.999319846527154e-18,-6.7872601462322125e-18,-4.683084857722294e-18,-46.00970510371688
551.221638760773,0.26146066298123677,0.52,1.077058426191101e-17,0.5888491351766993,6.5793556012404564e-21,3.16375325822755e-10,3.052338082919706e-17,4.9754737857233773e-20,1.5602924419150595e-21,5.090502192480419e-15,-5.9852471824806564e-15,7.278172637520833e-15,0.15652951694498932,2.4901070864897705e-24,1.659397139031697e-20,1.496393816844576e-20,2.0902533347260805e-14,0.2546213475618788,5.203538578508754e-25,-2.6741215497838043e-15,3.7188379162036585e-14,-7.29361773521326e-15,2.1362953636896956e-20,2.653150053504047e-15,1.4134881296925703e-17,2.898675189589513e-16,7.544915600869057e-18,1.070853771782048e-20,-1.557762680218635e-16,-3.392306879499303e-17,-1.252328178643534e-16,-2.1132191916255204e-17,7.350928292265872e-18,1.198318267770638e-16,5.888749450417284e-20,7.249029354599556e-17,1.0976537551951661e-17,8.777461391062833e-18,1.1835601082765886e-17,8.231558099124461e-18,-36.94410225087752
551.2216387607862,0.26146066385780914,0.53,-2.5645424731159916e-17,0.588849133054957,-1.357411573126754e-20,3.9637122326204176e-09,-8.486011156145925e-17,-1.0171768321264783e-19,-2.80927974333947e-21,1.2833159594549788e-14,-6.298738452927241e-15,7.24111393863974e-15,0.15652951637263796,-5.1396212428014066e-24,-3.42462568165113e-20,-1.0687702429178256e-20,2.061777658137357e-14,0.2546213466086281,-1.0740142181613087e-24,-2.804116645736432e-15,3.8087389859638997e-14,-7.413151440319078e-15,-4.401363462319174e-20,2.5223702053171643e-15,-1.4968185350218167e-17,1.9103942364941067e-16,-1.3923099822487342e-17,-2.2100313731418557e-20,-1.9193824189657396e-16,-7.102846861622797e-17,-1.6118557513497296e-16,-5.791094139144656e-17,-1.4103350632569698e-17,9.231792746772914e-17,-1.2143411287579665e-19,2.5826134453164636e-17,-2.617252060766868e-17,-2.0620224336895522e-17,-2.838803051555133e-17,-1.9267652977014258e-17,-27.878499398038215
