T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,tau [ms]
550.8789639726715,0.10698590341817307,0.0,6.841356904200349e-19,0.5888491353607741,2.235489075661546e-18,2.0214836095229837e-14,1.2807260714223992e-14,0.1565295169946287,-8.894129910579089e-15,-2.279179004223667e-15,1.0650783999914753e-18,-7.670223592800213e-15,-9.74135007337716e-18,-4.921949091708251e-17,-7.277416273821828e-16,-4.3984194319026094e-18,4.829153748321054e-17,5.77402375785829e-17,3.424436963497189e-17,-1.7187138509858144e-15,3.072517018072658e-15,-5.645955119750439e-16,-1.5006690080790389e-15,-5.57182260751935e-15,0.254621347644596,2.2563380905876764e-15,9.665372255300726e-19,5.412042099174178e-19,-8.114911476850137e-15,6.849420216659335e-19,1.1805623421119236e-15,-1.5424176468616985e-15,3.5855984755865706e-17,-38.757948930639415
550.8789639720732,0.10698590341812741,0.005000000000000001,-3.982398119431565e-19,0.5888491353603555,-1.3183144513679225e-18,6.770925362214855e-13,2.9425836332545696e-22,0.15652951699451711,-3.868562474785874e-18,-1.8583434017446045e-14,-6.919257504713318e-21,2.113759468141173e-15,-2.670474235992147e-15,-7.489332347134925e-15,-7.285883211621061e-16,-7.713043578459591e-16,-1.706969854619392e-18,5.678292093969046e-17,3.3256412906242285e-17,-1.7194025107005355e-15,3.0714364351784355e-15,-2.519939699289116e-20,-1.5054496218731316e-15,-5.404091455805204e-15,0.2546213476444293,-7.179092244580821e-14,-1.603621601762202e-23,-1.1270128392841207e-19,-1.0319507654900954e-18,-1.6681831916991587e-27,1.2783342739235171e-13,-1.6203473193626744e-15,3.457900789246941e-17,-27.747229079071992
550.8789639719299,0.10698590342122268,0.010000000000000002,1.8072978868211108e-18,0.5888491353418798,6.434046119799336e-18,3.24168714489091e-11,3.5097783499016174e-25,0.15652951698953868,4.3525495219196755e-21,-1.849760697016754e-14,9.152821922599772e-24,1.1684901140992688e-14,-1.7692193854392137e-14,-7.557171638595112e-15,-7.268468417151126e-16,-8.191366752027367e-16,-5.311823279859371e-19,5.871632013759413e-17,3.5072044402785386e-17,-1.7174866319468965e-15,3.0736390456360485e-15,-2.336868419815947e-21,-1.5067901467339586e-15,-5.23776494131987e-15,0.2546213476361252,-9.06068691591158e-14,7.152183903848133e-23,5.641806561218827e-19,-1.958944520761077e-21,1.0182422598373067e-26,1.7047843916072e-13,-1.6857478684344616e-15,3.6303294193310097e-17,-16.736509227504573
550.8789639716563,0.10698590347809811,0.0125,5.649247776356218e-18,0.5888491350050886,1.6397002527235928e-17,6.113246609867159e-10,1.4700431220144932e-24,0.15652951689869102,1.4716214504974278e-20,-1.4965607019864e-14,1.571357352123584e-23,1.682915378513099e-14,-2.6001956504690148e-14,-7.590473558176048e-15,-7.237062372852598e-16,-9.071237371567772e-16,-3.536616707109556e-19,6.214378000618898e-17,3.843770069458283e-17,-1.7142778721914082e-15,3.077534333856994e-15,-8.746627703531088e-21,-1.5046375314078974e-15,-5.152967869757908e-15,0.2546213474848185,-1.2574506522807427e-13,2.838006754028945e-22,1.9475362338033196e-18,-6.776283281599175e-21,4.0559385475495505e-26,2.4334185537246655e-13,-1.7123527389529408e-15,3.9433308877930925e-17,-11.231149301720865
550.8789639717497,0.10698590401152219,0.01375,-8.173803050265217e-18,0.5888491318495573,-2.4758934779756955e-17,6.035705807587262e-09,-8.522432930863507e-24,0.15652951604748058,-6.387384734808265e-20,8.464591080292049e-14,-1.7091936639341664e-22,1.9493493464377297e-14,-3.0529229820334496e-14,-7.674088850324002e-15,-7.340278394181969e-16,-1.000267132570088e-15,-1.1377522716402997e-18,4.99223039301603e-17,2.68220703778152e-17,-1.7253319872363114e-15,3.0657137750890896e-15,-1.5936664296975863e-20,-1.518433262743612e-15,-5.1267046573837564e-15,0.25462134606705505,-1.5103711656160603e-13,-1.960993056804574e-21,-6.367114885999967e-18,-2.901059996474995e-20,-2.8224408328166944e-25,2.950806977534741e-13,-1.7365484502135025e-15,2.736907102685948e-17,-8.478469338829012
550.8789639835179,0.10698591085602249,0.015,1.4353960056890023e-17,0.5888490913742023,5.047657458646477e-17,7.561529678615359e-08,3.1137730955082815e-23,0.15652950512939082,1.1257892758438376e-19,3.892696025715209e-12,2.195128396642023e-22,2.2406028723358185e-14,-3.479719936910694e-14,-6.625425324412514e-15,-6.703328591277375e-16,-9.68331312916284e-16,8.707458783715195e-19,7.117477914742833e-17,8.130035936264659e-17,-1.7074437063842558e-15,3.177614134954124e-15,-1.2775494969572383e-20,-1.450349623625017e-15,-5.0631119782686e-15,0.2546213278770662,-1.8368841065976266e-13,2.99093330500396e-21,7.845913832419882e-18,7.38869372868389e-21,4.296516537054876e-25,3.6184287250084957e-13,-1.5379155800663294e-15,4.6481502387094714e-17,-5.7257893759371585
550.8789641657967,0.10698594465986201,0.015625,3.3506037755444495e-17,0.5888488916291194,8.594333250527504e-17,4.19015031842315e-07,1.3454332715244258e-22,0.1565294512518655,2.485419032658956e-19,5.88974763285717e-11,5.231507173318486e-22,2.5417800804930354e-14,-3.6104465658273473e-14,9.678386835282148e-15,3.2054549860833047e-16,5.177141946491853e-16,3.640405560153854e-18,1.1658434384893718e-16,7.681433509789703e-16,-1.6910579749885214e-15,4.721198513351751e-15,-9.322205118318429e-21,-6.531961241537329e-16,-5.01055967577723e-15,0.25462123804488823,-2.0189614058891858e-13,6.829175709545008e-21,1.9763479312642982e-17,3.654773222059504e-20,9.819732242281586e-25,3.9961126118333427e-13,1.6672453586061333e-15,6.499623185283381e-17,-4.34944939449123
550.8789655942574,0.10698603670451774,0.0159375,-7.32512495142672e-18,0.5888483488775282,-1.9204271243224678e-17,1.352285780206093e-06,2.2021333676041454e-22,0.1565293048735483,-8.958455708344097e-19,4.699281609259817e-10,-2.0732393208724983e-21,3.9477072880942874e-14,-3.3793995574784775e-14,1.4968762446279325e-13,1.0899590905583151e-14,1.5175787342260834e-14,5.353790725180937e-18,3.5693860611182326e-16,7.351684412445225e-15,-1.721146223892567e-15,1.8057743473016574e-14,-5.660609533053543e-20,6.058032294967263e-15,-4.926685995462657e-15,0.254620993492767,-2.1122161892661044e-13,-2.575326838240498e-20,-1.2434431294124851e-17,-2.286134988153898e-19,-3.7008685109243975e-24,4.2352139691849847e-13,2.925739046596389e-14,4.5605749389299704e-17,-3.6612794037682654
550.8789809858988,0.10698640274727374,0.01625,3.0453816337941194e-17,0.5888462021675047,6.320905431169696e-17,5.045280134202709e-06,1.6200259086149872e-21,0.15652872606375137,9.301123246775505e-19,4.702351152237512e-09,2.086780793926904e-21,1.9756286955309272e-13,7.035800391779003e-16,1.8132789197424008e-12,1.6852112456222036e-13,2.140789384087446e-13,1.616819809431717e-16,4.1344894832390415e-15,9.688029958881034e-14,-1.6406412935671262e-15,1.7907242874833618e-13,1.8525084836959838e-20,8.646515172375501e-14,-3.5122124784049602e-15,0.254620021782875,-2.1631782050863173e-13,2.6399566729867507e-20,1.7707669975199707e-17,1.9458921613006794e-19,3.851849816536345e-24,4.866901648661415e-13,3.568564863524031e-13,3.0570836025879646e-16,-2.973109413045301
550.8791468194645,0.1069878708521552,0.0165625,-6.151478276713111e-17,0.5888377170808519,-1.3739888234356553e-16,1.9658740045897217e-05,1.0191168642243002e-20,0.15652643936936336,-2.226233381064832e-18,4.828445536889829e-08,-4.686842464235011e-21,2.047779111249882e-12,3.596501459467285e-13,2.1546076067913783e-11,2.5085499716777036e-12,2.892597884698861e-12,1.885056077402096e-15,5.4653647920003823e-14,1.3066371295463526e-12,-9.884493932059653e-16,2.1161003954585257e-12,-1.0049553993167169e-19,1.0429227419131244e-12,1.258916094044914e-14,0.2546161364864486,-1.6516636687516709e-13,-6.431727869347541e-20,-5.306366824262111e-17,-5.2994888883480065e-19,-8.121255729900693e-24,8.6907669943131e-13,4.239268935152012e-12,3.3724765656002417e-15,-2.2849394223223367
