T [K],vel [m/s],dist [m],X_AR,X_N2,X_H,X_H2,X_HE,X_O,X_OH,X_H2O,X_HO2,X_H2O2,X_O2,X_OH*,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NO,X_N2O,X_NO2,X_HNO,X_HON,X_HONO,X_H2NO,X_HNOH,X_NH2OH,X_HNO2,X_HONO2,X_NO3,X_HNO3,X_CO,X_CO2,X_CH4,X_C2H6,tau [ms]
551.2216387611246,0.15150314360686676,0.0,-1.2698182191273279e-18,0.5888491353607572,4.786955691037935e-16,1.7559165740411261e-15,-4.384481891085609e-18,-7.026582555021353e-15,-2.00064736072544e-18,-1.5475949902552092e-15,6.2575827142715e-19,1.743086463026476e-15,0.1565295169946329,1.7910850733953648e-15,5.446292931555985e-15,-2.1467339764158514e-18,2.838183874422665e-15,0.25462134764460315,-1.2853539283721686e-18,-6.545293349304623e-16,3.726478856094989e-17,1.4065267127291016e-15,-1.2051869078987111e-15,1.6917496998914317e-16,4.2302732376830417e-16,-5.372342493555849e-18,-1.3091781644149602e-18,-1.3086975042317909e-18,-1.2625083761750218e-18,-2.1658128927046682e-15,2.3386536286432746e-16,1.1168249815482288e-15,-1.523236778678797e-16,1.4132681830444778e-15,6.841331223056796e-16,9.391922947418298e-19,-1.295941465283616e-18,-1.020989719816229e-18,-1.4057411718863871e-18,-9.539923276839314e-19,-27.38895543906493
551.2216387592566,0.1515031436063881,0.005000000000000001,1.891432188297139e-18,0.5888491353606174,2.4125333369917798e-23,2.4276271571065523e-14,6.232715531659917e-18,-8.168288533936835e-20,6.626656876733222e-23,-1.4310383744355524e-15,4.717458999196282e-16,1.7752239797066287e-15,0.15652951699459092,9.181265958041424e-24,2.0391387323068605e-19,-3.439360099243195e-21,4.339632462266262e-13,0.2546213476445332,2.8065998990929204e-27,-7.133981101060401e-16,1.1225078369362248e-14,-2.1693972465428856e-13,-8.217729744458315e-20,5.5081943581238514e-15,4.255295444177135e-16,-1.2008663056003186e-15,-1.1739193580755048e-19,6.51919468451526e-23,-7.934828558476067e-17,-2.1253907649168973e-15,2.1246097872482247e-16,1.1200537108547257e-15,-6.927487953062738e-17,1.4155766827589028e-15,2.0411150358717657e-19,6.888774297457743e-16,1.9303854652387432e-18,1.5203150904512901e-18,2.094219631994794e-18,1.4205578498778909e-18,-19.596695837869547
551.2216387488759,0.15150314360382447,0.010000000000000002,-2.2236227421369457e-18,0.5888491353594575,-1.282858367069955e-24,8.710402339073802e-13,-7.11513448124867e-18,2.031051074406718e-21,-3.758186332137478e-22,-2.0918049670187547e-15,4.3282502136859363e-16,1.7716488437274787e-15,0.1565295169942817,-3.3625565369180936e-26,-2.156025865168645e-22,-1.9637765676734678e-20,2.754016296492185e-12,0.2546213476439566,-7.727514792665007e-27,-1.082632388126039e-15,8.073649893911106e-14,-1.4061321573062418e-12,6.2592818810254266e-21,4.793078479663573e-15,4.2214322826872474e-16,-1.114717102131996e-15,-1.0459691978494664e-18,-1.440491931028591e-22,-1.2158867439544236e-16,-2.0372248690197957e-15,1.8643859160891336e-16,1.1159248800699545e-15,-3.354519209394183e-17,1.4124054562429788e-15,-7.356717183058596e-22,6.837704797959983e-16,-2.268082686078247e-18,-1.7975143849158514e-18,-2.45442025870164e-18,-1.6820265032360838e-18,-11.80443623667416
551.2216387406584,0.1515031436044932,0.0125,5.175549138359316e-18,0.5888491353472671,4.702364141872375e-24,2.0923121989284838e-11,1.6691278043755654e-17,6.96219341108303e-21,-4.829086737427659e-22,-2.4835454145055415e-15,4.964530794921547e-16,1.7795779157755848e-15,0.156529516990996,1.2112087852782363e-25,8.040994084524365e-22,-3.004531507455801e-20,4.586172377606088e-12,0.25462134763843297,2.700128085141374e-26,-1.3745258163588459e-15,1.3843075571873641e-13,-2.347064377450206e-12,1.9737432691620462e-20,4.283673816004981e-15,4.2798952712624684e-16,-9.56519938385177e-16,-5.922576233053851e-19,5.188509489212402e-22,-1.2593154309469514e-16,-1.9605211704533946e-15,1.831604431196628e-16,1.123411463513165e-15,-1.7506110199633582e-17,1.4179561848496385e-15,2.869683050955744e-21,6.932556444207983e-16,5.280715289561676e-18,4.170718616951378e-18,5.722310662305744e-18,3.899605964752752e-18,-7.9083064360764705
551.2216387356472,0.15150314363954187,0.01375,-1.976025094125067e-19,0.5888491351951273,-5.063691493483599e-24,2.8190460982830123e-10,-2.019269426681408e-18,2.3690469281673295e-21,-7.827807174085607e-22,-1.892565181735046e-15,4.533836323454498e-16,1.7744018402151276e-15,0.1565295169499572,-1.6749775585853249e-25,-1.1117890278550305e-21,-3.847220916502729e-20,5.703592972895201e-12,0.2546213475700506,-3.726166119399046e-26,-1.564964951130646e-15,1.7406719733595968e-13,-2.9207268959921092e-12,2.781281769180681e-20,3.922921003962046e-15,4.2369627691050406e-16,-8.629378200418435e-16,-2.357574738188439e-18,-7.174172993219724e-22,-1.3504126754598868e-16,-1.9245602357580593e-15,1.7258375634043482e-16,1.1179902222323168e-15,-1.6808280177782856e-17,1.413928670253944e-15,-3.961600451854156e-21,6.864651638381125e-16,-2.0595859011796016e-19,-1.2589735477173366e-19,-2.427030663030548e-19,-1.0905586518248217e-19,-5.960241535777625
551.2216387297408,0.15150314428238784,0.015,-1.3135581560307096e-17,0.5888491325030434,1.0352424881806048e-23,4.909034885395308e-09,-3.328941290375948e-17,-2.4336241759284894e-21,-1.1177682517636137e-21,4.805707681432414e-14,5.102383002401919e-16,1.7722291619550038e-15,0.15652951622375857,-4.793161247980907e-25,-3.1818942218587957e-21,-4.8238378381253497e-20,7.058113137225582e-12,0.25462134636045314,-1.0605387341817392e-25,-1.801373985052122e-15,2.1385461384324602e-13,-3.615008400124454e-12,4.036101431160145e-20,3.480685359081034e-15,4.134660312017459e-16,-7.341323565598067e-16,-4.504291277296591e-18,-2.053185555189054e-21,-1.514956598434379e-16,-1.884224258668559e-15,1.5482661078690543e-16,1.1051347118494797e-15,-2.1273626173000703e-17,1.4038450162274784e-15,-1.1349768419918251e-20,6.690905698670839e-16,-1.3372307415752416e-17,-1.0815891980790846e-17,-1.4353829368847987e-17,-1.0171563910624094e-17,-4.012176635478784
551.2216387296537,0.15150314864759695,0.015625,2.897249086285643e-17,0.5888491142685112,3.444249587302471e-22,3.6255050189186376e-08,8.904774755597228e-17,6.518360379798011e-20,9.004124125454153e-22,1.06827315385039e-12,1.6519958585318726e-15,2.0685031894989942e-15,0.15652951130498244,2.8843362127402095e-24,1.9142346264718164e-20,-3.2707076207342185e-20,7.81796505419929e-12,0.25462133816633736,6.442321974722975e-25,-1.86306237711873e-15,2.2162752767093494e-13,-3.996391320637088e-12,7.566685500900922e-20,4.146369263580706e-15,4.599849649892664e-16,-4.99118737578079e-16,1.0271118331820921e-17,1.2352380068884201e-20,-1.1430439527754474e-16,-1.720973942031538e-15,1.9509864399167077e-16,1.1521950224624299e-15,1.0815983759732403e-17,1.435973120074654e-15,6.816638428371905e-20,7.239767725237021e-16,2.954796760925495e-17,2.344688324342131e-17,3.1958285669089645e-17,2.194735701779679e-17,-3.038144185329359
551.2216387627434,0.1515031645334971,0.0159375,1.3960242668251214e-17,0.5888490479490308,9.511329407678657e-22,1.502674842400241e-07,3.87274790671298e-17,-2.938994591701466e-20,-2.115435790845338e-21,1.1638032017014195e-11,3.597801260838539e-15,5.066861844633851e-15,0.15652949341584388,-1.9022809002015178e-24,-1.2609722606129364e-20,-6.367162020821967e-20,8.240669885009323e-12,0.254621308351734,-4.209917713729067e-25,-1.7499207925198855e-15,2.028463245038192e-13,-4.196943649674524e-12,3.303212630848926e-20,1.211552080921934e-14,6.38835932355236e-16,-1.283417027864822e-16,-1.7215726318813493e-18,-8.138043024345088e-21,-9.421599852278275e-17,-6.193583732470583e-16,1.831673442481087e-16,1.1918497850229054e-15,-8.647706209113393e-19,1.4247542098267878e-15,-4.453772164076145e-20,7.050283845192749e-16,1.4223781617361424e-17,1.140337216498111e-17,1.5322079279727087e-17,1.0701247477425399e-17,-2.551127960254647
551.2216392764782,0.15150324695897427,0.01625,-2.756976153103929e-18,0.5888487042564827,5.2630000845924575e-21,7.411898076537741e-07,-7.887371831221866e-18,-3.866785431238851e-20,-2.414998033882386e-21,1.612066173403876e-10,1.640588913494606e-14,5.393643329940259e-14,0.1565294007145341,-2.392234831972672e-24,-1.587944087872315e-20,-6.952857799623594e-20,8.737733834234565e-12,0.25462115367326205,-4.956480907660388e-25,1.2672718129564588e-15,1.271597268872263e-13,-4.4085627460650484e-12,1.2326725326691027e-20,1.4536265200936543e-13,4.55362266937232e-15,6.698178359549432e-15,5.355458343395974e-17,-1.0246741525400197e-20,5.575628666369644e-16,1.7349495579711093e-14,2.416247965202319e-16,2.0752262697212973e-15,-1.3173738731662871e-17,1.412697893166848e-15,-5.662549006517943e-20,6.835663276669417e-16,-2.80530551178471e-18,-2.2863292461698214e-18,-3.006862352187661e-18,-2.1560585081352393e-18,-2.0641117351799347
551.2216469153409,0.15150367547493793,0.0165625,1.2131240721828227e-17,0.5888469234333178,2.934065434655906e-20,3.803915365707182e-06,2.5886905310604413e-17,5.830923716906913e-20,1.163786721790029e-21,2.277648041959151e-09,1.1889212217776832e-13,8.462074990015303e-13,0.15652892046798728,2.4505469680938853e-24,1.624354251279914e-20,-4.330916346557421e-20,9.299012868916204e-12,0.25462034989706445,1.1932780205945382e-24,5.2358988322731746e-14,3.173530051879422e-14,-4.628301975026054e-12,2.999153958384035e-20,2.3292174941771806e-12,8.544807343447504e-14,1.3431921942082584e-13,2.3205060104578835e-15,1.0484141315822318e-20,1.444145286138163e-14,3.1050456876297564e-13,1.5140818022339788e-15,1.6873556959869824e-14,3.520445473028841e-18,1.4422899220673189e-15,5.744783287600641e-20,7.202975382425353e-16,1.231201914492959e-17,1.0291135496122143e-17,1.3046255681706474e-17,9.756146252732549e-18,-1.5770955101052224
