T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,tau [ms]
550.8789639726715,0.16469676799169536,0.0,1.097119270286986e-18,0.5888491353607607,4.044867002541794e-18,1.4308119474174334e-15,-2.3565869224120547e-15,0.1565295169946282,4.588438381057322e-15,1.4944727846668468e-15,1.948848089630644e-18,2.0984021833157333e-17,-1.7537013734564408e-18,2.6163447569409755e-18,-5.13889250867647e-17,3.77718002724159e-18,-1.4913886331920827e-15,4.2894120954214124e-18,-1.881070195662049e-16,3.844400570526837e-17,1.7495843938387231e-15,1.3308561699865706e-15,-6.240206954950443e-16,2.200600939609113e-16,0.2546213476446027,-7.39268792076967e-18,1.767617114310611e-18,9.884351876331747e-19,1.9867222616894143e-15,1.2509973953749844e-18,2.5300257690085487e-16,1.034618228718928e-17,2.522385174549877e-16,-75.33066349938497
550.878963972463,0.16469676799163682,0.015,-1.234006192291712e-18,0.588849135360746,-3.8293530973204676e-18,1.3774624647868845e-15,-5.45886934664998e-22,0.1565295169946213,1.779849980426757e-18,8.070721073392298e-15,2.834386569126593e-21,1.0125235784347326e-15,-1.2562048931641212e-15,5.166474384587295e-16,-5.3239851229886283e-17,1.269271010494768e-15,-1.919562254594389e-17,2.2362699196596723e-18,-1.9003658733485974e-16,3.659013021443508e-17,1.7472570829501235e-15,6.47421620443088e-20,-6.262372274190357e-16,2.0536062958650814e-16,0.25462134764458055,-2.2502622289467344e-14,-3.795117666610738e-23,-1.9024026023954828e-19,3.3784329380575245e-19,-4.488498251064477e-27,6.244713110749579e-14,2.2583761076714687e-17,2.500547421798983e-16,-53.85704684593095
550.8789639722221,0.16469676799156988,0.03,2.6593917166077887e-18,0.588849135360728,9.16509260414864e-18,3.3899521896102694e-15,5.6865428615857645e-24,0.1565295169946176,7.917891988091688e-21,8.099927754544393e-15,1.0952181878370764e-23,6.473614471511479e-15,-7.73892715146796e-15,5.133455838438952e-16,-5.013281949936106e-17,1.2000475690629842e-15,-5.525141383753454e-21,5.66683469496363e-18,-1.864901821350763e-16,3.9682814012552887e-17,1.7511455233771138e-15,-3.587506332310585e-21,-6.22169147387972e-16,1.9742484101197858e-16,0.25462134764456834,-5.0658606595977315e-14,1.3593425087508456e-22,6.400410561587952e-19,-2.588202035685372e-21,1.5934925962359915e-26,1.2352176349544926e-13,4.308310136437793e-17,2.5315881005419965e-16,-32.38343019247693
550.8789639719594,0.16469676799150976,0.0375,-2.4359325916602386e-18,0.5888491353606594,-7.551096708662831e-18,8.9361831998392e-14,-1.5236469638084984e-23,0.1565295169946011,-9.244170013197607e-21,8.052411409853766e-15,-3.7522941868632204e-23,1.0399666988959425e-14,-1.3515946996808025e-14,4.711979122023365e-16,-5.41994476842032e-17,1.1039480583446565e-15,1.4387130898001018e-19,1.1736665640802246e-18,-1.9093040895585052e-16,3.5624668457169523e-17,1.746059394336626e-15,-9.082454848847487e-21,-6.272522589035776e-16,1.8659919688454708e-16,0.2546213476445357,-8.247930279660834e-14,-3.611939426201109e-22,-1.244936040915575e-18,-1.1431926374522435e-20,-4.2321448256312034e-26,1.8943807696894365e-13,4.7379634048366334e-17,2.485878481166826e-16,-21.646621865749914
550.8789639717914,0.16469676799173627,0.041249999999999995,2.420070404622879e-18,0.5888491353595964,8.569804099441915e-18,1.8954945753656747e-12,2.8717182429594515e-23,0.1565295169943156,2.8558560481823867e-20,8.082077203924246e-15,4.2676160269426334e-23,1.2664316761512411e-14,-1.6947615108569402e-14,4.877572590901259e-16,-5.0327207874911396e-17,1.0572659486970906e-15,6.025839053338412e-19,5.45229354987394e-18,-1.8662642801170016e-16,3.9484413846522244e-17,1.7509079891573266e-15,-1.0086116369292673e-20,-6.223139919665596e-16,1.886859527744874e-16,0.2546213476440573,-1.0301502857375049e-13,6.85029292311392e-22,1.3968465561882242e-18,-5.3948100224555156e-21,8.02973653572219e-26,2.3176720675984495e-13,5.74855887530493e-17,2.526168005216224e-16,-16.27821770238641
550.8789639715852,0.16469676799942026,0.045,2.053831665188874e-18,0.5888491353298342,3.3379169249123267e-18,5.303086928935181e-11,1.3473336472200048e-24,0.15652951698628872,6.448168203868906e-21,8.10055477638416e-15,-1.2597354253830601e-23,1.5195056351323453e-14,-2.099543325381915e-14,4.750272782414283e-16,-5.05215229178873e-17,9.879752222708134e-16,4.474083543772097e-19,5.191927135796705e-18,-1.8686313511451662e-16,3.928991461644105e-17,1.7505446387243691e-15,-1.358077921339986e-20,-6.226580197673849e-16,1.8549871817566917e-16,0.2546213476306861,-1.2830612852021315e-13,3.247627547492555e-23,6.9771065038400585e-19,-1.3242642522404543e-20,3.813182752031117e-27,2.8350036060348207e-13,6.273859372178632e-17,2.5221648684046724e-16,-10.9098135390229
550.8789639714728,0.16469676808254635,0.046875,-2.2094609273962012e-17,0.5888491350102814,-6.718509538760748e-17,6.02327728460213e-10,-3.0229898810302496e-22,0.15652951690008882,-2.4903050225251814e-19,8.91569646605016e-15,-5.933840342054408e-22,1.64976534949328e-14,-2.3365887714398224e-14,3.4157405904701545e-16,-7.00062798269475e-17,9.043022329680459e-16,-2.0978898380037046e-18,-1.6238243573782133e-17,-2.0828083252990463e-16,1.9851786386977034e-17,1.7264635243902496e-15,-2.5268730581972295e-20,-6.470199633958954e-16,1.597390391854658e-16,0.25462134748712834,-1.4226094955087582e-13,-7.212630904183609e-21,-1.3111720107411788e-17,-7.348362309196629e-20,-8.454075131170723e-25,3.1166899096725254e-13,4.113219205077918e-17,2.312714615252277e-16,-8.225611457341145
550.8789639714644,0.16469676854998686,0.0478125,7.716461004524576e-19,0.5888491332140944,9.05218867923687e-19,3.6899704567543466e-09,5.767787136987714e-22,0.156529516415559,4.824004591965481e-19,2.5639317637638215e-14,1.0632205842798037e-21,1.7201450009974694e-14,-2.4272553338711287e-14,4.527313235995442e-16,-5.1464796437471415e-17,9.280645232361418e-16,4.4227265379956385e-18,4.0355886268742e-18,-1.879599553367056e-16,3.822542877695936e-17,1.7498825784101547e-15,3.667490951815168e-21,-6.238220553360211e-16,1.8229128236192828e-16,0.25462134668017783,-1.4948991754784104e-13,1.3573665377707013e-20,4.407212639560286e-18,9.451869700084413e-20,1.5917063768461894e-24,3.267208114255461e-13,6.697585342229223e-17,2.509512297561249e-16,-6.8835104165002745
550.8789639725576,0.16469677220957252,0.04875,-1.5129849909065767e-17,0.5888491191533295,-4.6543260855663914e-17,2.786065693408401e-08,-3.4632149648045637e-22,0.15652951262262635,-3.2093206812112767e-19,3.9756130204230774e-13,-7.629458704035998e-22,1.7889039833456745e-14,-2.553225163163202e-14,4.4300679639477433e-16,-6.038346990652675e-17,8.815888878046332e-16,-1.824109186025895e-18,-1.0006890385562922e-17,-2.0075528762881987e-16,2.5455090882760995e-17,1.749576835378533e-15,-2.97170925879427e-20,-6.372173931094458e-16,1.6560133035942174e-16,0.2546213403628098,-1.571084672222085e-13,-9.383499928789339e-21,-6.9044556241145776e-18,-9.212276349073665e-20,-1.1007337225534e-24,3.42053452126526e-13,8.111143806315517e-17,2.3720691679787403e-16,-5.54140937565939
550.8789639997464,0.1646968008633791,0.0496875,-5.771407325147933e-18,0.5888490090842592,-1.659122260760166e-17,2.1707556400951216e-07,6.149938041224796e-22,0.15652948293168148,1.8764223298044526e-19,8.756907169569037e-12,3.934767607985133e-22,1.8849014500234292e-14,-2.6413571244200784e-14,2.322673278707195e-15,7.526904427618039e-17,1.0058843845074178e-15,2.1450220646444146e-18,-2.301711066716087e-19,-1.5382855756621232e-16,3.293058938197919e-17,2.171205460163221e-15,-9.517569814895534e-21,-5.582951804854616e-16,1.7710922067936632e-16,0.25462129089954616,-1.649302746625057e-13,5.200124629407043e-21,4.3265314972976997e-19,2.5252098765953228e-20,6.101944594897317e-25,3.5855283853580476e-13,8.421531850042283e-16,2.4571135027423266e-16,-4.199308334818519
