T [K],vel [m/s],dist [m],X_NH3,X_NO2,X_NO,X_N2O,X_H2,X_O2,X_O3,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_CO,X_CO2,X_HOCO,X_CH2O,X_HCO,X_NH2,X_NH,X_N,X_NNH,X_N2H4,X_N2H3,X_tHNNH,X_cHNNH,X_H2NN,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_HONO,X_HNO2,X_NO3,X_HONO2,X_H2NCO,X_HNCO,X_NCO,X_AR,X_HE,X_N2,tau [ms]
550.8789639726715,0.09692314629213944,0.0,0.2546213476446033,-3.9813485838605404e-20,9.55497682393231e-19,-4.282608385288576e-20,-2.1020138938258916e-17,0.15652951699463313,-4.1285030918247084e-20,-3.2489981522656954e-19,-8.614356531238139e-20,-8.456344150770906e-20,6.905028875953341e-17,-2.6747647311968333e-18,1.5245640243908138e-18,-5.494666796249066e-20,-4.321144802008225e-20,-4.0571859148148994e-20,-4.406760509690859e-20,-4.442926595418269e-20,6.104130491734698e-16,-9.077567702445864e-20,-7.667567646770215e-20,-5.421703949052165e-20,-1.1611696011859812e-16,-6.255617216213141e-20,-5.379008176510839e-20,-5.416360971479383e-20,-5.3788405692656344e-20,-5.25760072013867e-20,5.840462320610213e-19,-5.456132937781988e-20,-4.130548112153785e-20,-5.51848512174146e-20,-3.815023470160091e-20,-3.815060908118898e-20,-3.37799397887716e-20,-3.370078577860905e-20,-3.782986068117485e-20,-3.9771842205978704e-20,-4.500211407388093e-20,-5.385816022687216e-20,-1.8450947248810042e-19,0.588849135360763,-850.6423823732897
550.8789639668,0.09692314629115054,0.1,0.2546213476442538,1.0081858290367032e-18,3.06133767165754e-15,1.1953364952519481e-19,-1.6209604840791533e-14,0.15652951699434203,-3.0330876672691153e-18,-4.142589852000966e-23,2.294946859632191e-21,-1.3769858734076996e-22,2.1576989808813977e-13,-7.126159227367701e-15,4.888466474620131e-15,1.5394231032269927e-19,9.257124741075257e-20,2.814970646311649e-28,4.71768099825984e-20,1.7460852174696177e-28,1.187569745898491e-12,-1.5944710322788652e-22,1.1184161919122417e-25,2.2687663529342366e-28,-4.796264647992938e-13,-6.16022056858901e-17,-6.470402913424479e-21,-1.3036040482064765e-18,3.428701833565141e-26,5.115127201698279e-18,2.010977628968284e-15,7.80988589399284e-19,3.662782655845697e-17,5.964867753526859e-20,4.367424351546405e-20,4.199564617395343e-20,3.7722245511436405e-20,3.717734626970825e-20,4.190604294376918e-22,1.254643627390543e-17,-5.917459896543103e-18,5.966597595273878e-20,2.0259537195721678e-19,0.588849135360494,-607.6779670320536
550.87896396339,0.09692314629056957,0.2,0.25462134764369093,2.649114912456895e-18,4.4043736415531854e-15,2.808581125491145e-20,-1.6210079827044306e-14,0.15652951699404422,-3.124113637922198e-18,9.647270005641734e-30,1.3088639436790735e-19,1.3854825994930674e-21,3.7937568019625917e-13,7.058697881853623e-14,1.0087217158532412e-13,-1.5272011083332741e-19,-9.551732542254538e-20,-5.542413226423007e-28,-5.175013046917704e-20,-3.437871349253049e-28,2.0294432137939998e-12,-5.942862553779339e-23,-6.0468089559419065e-21,5.071527045035213e-28,-6.555060767869425e-13,-2.0454319589300796e-16,-5.7839878944635e-17,-1.4242687203521863e-18,-1.3393544385598798e-25,5.4965696066390846e-18,6.221544340237558e-15,2.3837366032947864e-18,6.746959793107464e-17,-6.419417152561319e-20,1.1706746946081671e-19,-6.02001173668073e-20,1.790118597952791e-18,-1.4889189690743995e-19,-8.211485918015023e-22,1.2391673520718279e-17,-5.956302957116333e-18,-6.120545036979561e-20,-2.0988235173332738e-19,0.5888491353603458,-364.7135516908177
550.8789639548673,0.0969231462891587,0.25,0.2546213476432765,6.18479978315228e-18,9.897728688011164e-15,2.3669109308695454e-19,-1.6209325548473353e-14,0.15652951699378445,-2.935737494114063e-18,8.333960648272585e-27,7.799544180440524e-21,1.539288294778861e-22,4.1472015782177495e-13,7.518108463316067e-14,1.749304337835227e-13,4.804493919983181e-19,2.9374453200650754e-19,2.28644542995244e-27,1.5298861478839308e-19,1.4182455703977313e-27,4.034734807739305e-12,-6.097296597797512e-22,8.928948937860589e-25,2.445110655900512e-27,-1.5719684967247904e-12,-5.451328377721436e-16,-5.772377399893778e-17,-1.1744909397911765e-18,1.1393984794393944e-24,6.191031571367113e-18,1.0685193300304569e-14,4.379764902465466e-18,1.3269240975312465e-16,1.9215640870611068e-19,2.9821549493389874e-19,1.164291282786142e-19,1.6103091540340603e-18,7.687258023976723e-21,3.356610579585835e-21,1.2536662577480001e-17,-5.700612320390572e-18,1.8898903431139139e-19,6.456676114092426e-19,0.5888491353598077,-243.23134402019974
550.8789639506285,0.09692314628845747,0.275,0.2546213476430673,8.30027347790983e-18,1.3398238723939444e-14,1.9108005676072156e-19,-1.6209678918220805e-14,0.15652951699365983,-2.986562676645193e-18,4.246519503515761e-27,9.741940194192445e-21,2.8838896129418127e-22,4.189202078201463e-13,7.933966544333298e-14,2.1826058444265287e-13,3.123376172742904e-19,1.886015785067219e-19,-1.129765860026463e-27,9.766735545488631e-20,-7.007724031669291e-28,5.041206134391564e-12,-6.131588554625873e-22,-4.488761788912205e-25,3.9397496732595566e-27,-2.0320807468312516e-12,-8.206541052678422e-16,-5.78697463192092e-17,-1.2422583227335302e-18,-7.730813046161706e-26,6.40188262879453e-18,1.348752111040678e-14,5.4094398427578514e-18,1.6640056177273242e-16,1.2256910143449102e-19,2.5312961597265883e-19,6.844700756402032e-20,1.4066532960287116e-18,-3.4437896515539985e-20,-1.5151460595226606e-21,1.2448138653019864e-17,-5.720310725115089e-18,1.2111010455349312e-19,4.0111945825539064e-19,0.5888491353595374,-182.4902401848907
550.8789639471314,0.09692314628787872,0.3,0.25462134764287986,9.108741304578732e-18,1.7579227793052e-14,-7.64990418054064e-19,-1.6214202008355806e-14,0.15652951699355463,-3.901441906658273e-18,-3.6170042895663544e-26,1.1338875844198876e-20,4.1272114350897403e-22,4.1023403557578283e-13,8.520918412940842e-14,2.667493704584817e-13,-2.7471704904232468e-18,-1.7015305836473434e-18,-2.3613346398095582e-26,-8.964143365078364e-19,-1.4647029822884446e-26,5.878359161898357e-12,-5.059706153871431e-22,-9.382087583891198e-24,5.062369632789513e-27,-2.408197685763306e-12,-1.2021701348951357e-15,-5.916893797225934e-17,-2.4541569517672233e-18,-9.923471806989351e-24,5.518407394071229e-18,1.6695706916449732e-14,5.701418552002257e-18,1.951068780513017e-16,-1.1210665653760867e-18,-6.047373512482398e-19,-7.896081721441067e-19,4.908870245320435e-19,-7.951388582039133e-19,-3.4136580188518206e-20,1.1435971294750405e-17,-6.653731748770327e-18,-1.0927818990798e-18,-3.708546493463391e-18,0.5888491353593164,-121.74913634958173
550.8789639455812,0.09692314628762201,0.3125,0.2546213476427921,1.3193743687059675e-17,1.9835297754105238e-14,3.570248380331995e-19,-1.620892347812589e-14,0.156529516993507,-2.8477074959232513e-18,1.1907965102800436e-25,1.2141339142760384e-20,4.720959114913605e-22,4.029276260342023e-13,8.855394606299865e-14,2.9208410981168917e-13,7.171869540526275e-19,4.76761476186626e-19,5.519488023855351e-26,2.4943239430093144e-19,3.423665676430197e-26,6.251526984802192e-12,-4.301017512817816e-22,2.1929881953952913e-23,9.901227963572859e-27,-2.5737313869617948e-12,-1.4171408902314968e-15,-5.781579418318136e-17,-1.0542581021891294e-18,2.6205783539779625e-23,7.1271955437542e-18,1.8380199571666172e-14,7.816148939507605e-18,2.0820101410828302e-16,3.1593912166733775e-19,3.8872369485129346e-19,2.0128058382677748e-19,1.2935379293569813e-18,7.994592177046924e-20,7.393310618955318e-20,1.2532156135267924e-17,-5.507764441878466e-18,3.094477204347129e-19,1.1725750711052901e-18,0.5888491353592189,-91.37858443192725
550.878963944767,0.09692314628748731,0.31875,0.2546213476427469,1.7543659212827113e-17,2.1003625269068397e-14,1.949179140036778e-18,-1.620182517710082e-14,0.15652951699348275,-1.3454805303421862e-18,3.0807736248509735e-25,1.2619866706015087e-20,5.019772149026343e-22,3.985672315892056e-13,9.033094666568167e-14,3.04999414818915e-13,5.649066664397994e-18,3.57883947638708e-18,1.5180056611072095e-25,1.8806671986760125e-18,9.415962106869084e-26,6.448196432159579e-12,-4.370943286479345e-22,6.031311244064192e-23,1.499477047000535e-26,-2.6615179040778604e-12,-1.5307287134717514e-15,-5.585594619768263e-17,9.30904907274486e-19,7.033611584575415e-23,9.238302417397318e-18,1.9243571975184893e-14,1.0101477848687611e-17,2.1505629003224623e-16,2.3525687074437976e-18,1.8046300058469034e-18,1.6140785412610074e-18,2.510707444438807e-18,1.3308444349442931e-18,2.0697241649747656e-19,1.4113655983641014e-17,-3.896112052004268e-18,2.297845316414323e-18,7.748836726805514e-18,0.5888491353591668,-76.19330847310002
550.87896394376,0.09692314628732097,0.32499999999999996,0.25462134764269617,1.1465182253836999e-17,2.217223913605101e-14,-1.2278528384029961e-18,-1.62161733080409e-14,0.15652951699345538,-4.356302866809407e-18,-5.853428607489869e-25,1.262074811982695e-20,5.188353122353468e-22,3.9347206894650696e-13,9.21603917458977e-14,3.181138476788269e-13,-3.950187818996276e-18,-2.6412205099735136e-18,-3.080230457499028e-25,-1.3906202545480832e-18,-1.910622942013134e-25,6.691541923735906e-12,-6.5447910643880075e-22,-1.2238086294277304e-22,-5.227021662982189e-27,-2.772765766553792e-12,-1.6587853746218928e-15,-5.987136577375615e-17,-3.056541889424616e-18,-1.379822942506319e-22,5.306255802486809e-18,2.01259293861901e-14,6.5113584175495926e-18,2.2210354278083636e-16,-1.739206469988165e-18,-1.0281645335800467e-18,-1.2184243250910932e-18,-3.575722001668237e-20,-1.1735355326049185e-18,-3.686089044225038e-19,1.090745064485208e-17,-7.092473556701315e-18,-1.6961530658434521e-18,-5.7466732995141774e-18,0.5888491353591015,-61.008032514272784
550.8789639425571,0.09692314628712245,0.33124999999999993,0.2546213476426392,1.4147071964442063e-17,2.340259099664077e-14,-4.2174507643740635e-19,-1.6196134342708385e-14,0.15652951699342446,-3.59857403158279e-18,1.6473585089175685e-25,1.3574817458645543e-20,5.599461379730355e-22,3.8779080398402234e-13,9.413722146325552e-14,3.314077046058031e-13,-1.7922481492532483e-18,-1.074282273615323e-18,7.687299765055327e-26,-5.662716497642041e-19,4.7683242477513387e-26,6.9826779139471055e-12,-7.054003611212506e-22,3.054018077875606e-23,1.3234146671399344e-26,-2.90802663739657e-12,-1.7943187747682593e-15,-5.889442065174727e-17,-2.048146769458339e-18,3.598558532104732e-23,6.435966053804282e-18,2.104419053985419e-14,7.973334620782404e-18,2.3202017209957193e-16,-7.038922270215493e-19,-3.1438574137984453e-19,-5.052887070183702e-19,5.587968476273884e-19,-5.447939698360094e-19,4.723013571746827e-20,1.1699671324337865e-17,-6.27184017743242e-18,-6.860674830513928e-19,-2.1749350118065073e-18,0.5888491353590217,-45.82275655544565
