T [K],vel [m/s],dist [m],X_NH3,X_NO2,X_NO,X_N2O,X_H2,X_O2,X_O3,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_CO,X_CO2,X_HOCO,X_CH2O,X_HCO,X_NH2,X_NH,X_N,X_NNH,X_N2H4,X_N2H3,X_tHNNH,X_cHNNH,X_H2NN,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_HONO,X_HNO2,X_NO3,X_HONO2,X_H2NCO,X_HNCO,X_NCO,X_AR,X_HE,X_N2,tau [ms]
550.8789639726715,0.13419718155018812,0.0,0.2546213476446044,1.0657103042961654e-21,5.423229310563375e-19,5.0703865900543496e-21,-2.0494010252762485e-17,0.1565295169946338,1.0513047492815877e-21,8.318930603733018e-21,2.20607915811326e-21,2.1645756803296376e-21,3.392960356211564e-17,-5.262322972182737e-19,-9.508681322781244e-18,2.512153028716097e-19,3.6479229609488184e-22,1.0384727212290112e-21,-3.184883568409468e-19,1.137213643386393e-21,5.132017132417989e-16,2.3235378789111986e-21,1.9626989794540977e-21,1.3877645735110408e-21,-1.0910685340274736e-16,-1.1828587357510124e-20,1.3513660545678325e-21,5.45119507244206e-20,1.3767920409131786e-21,-2.495786895495183e-19,3.536858359055886e-19,1.5692491262480736e-21,1.0404620759958003e-20,1.4085160513908035e-21,9.735010637309678e-22,9.652386543876038e-22,8.681305370238e-22,8.70691317516171e-22,9.682570209974412e-22,-1.2092082469012213e-19,6.430200429645964e-20,1.374770221094834e-21,4.680211051462041e-21,0.5888491353607613,-614.3595283365354
550.8789639657139,0.13419718154857285,0.1,0.2546213476443172,2.4200235722408867e-19,2.2628527976289346e-15,2.2092454098763986e-17,-2.437368215694338e-14,0.15652951699443388,7.791818419094249e-20,-7.5655722341873655e-22,2.661596785787012e-21,-1.597044911874513e-22,1.45637105867416e-13,-1.9700080411478985e-15,-4.1089094736002975e-14,1.0822713876047997e-15,-4.088465654417169e-18,-1.2738052077618121e-28,-1.7276878920866054e-15,-8.160760952245563e-29,1.381974872143311e-12,-3.600373341545684e-22,-5.0609541377213113e-26,1.0376906073259932e-28,-6.247079493650651e-13,-6.729103602034735e-17,-1.1262794702613592e-19,2.3537697904867757e-16,-3.042012522508769e-25,-1.0985187741504368e-15,1.5313859494951548e-15,7.229746575341943e-19,4.1150314343353735e-17,-1.953092866281832e-20,-2.021833011475651e-20,-7.180999955836584e-20,2.3401413223189007e-20,5.590451736955725e-20,-1.8780916891799164e-22,-6.755982221510841e-16,3.483359676298521e-16,-1.9006862080006827e-20,-6.357610198340801e-20,0.5888491353604117,-438.86610651087443
550.8789639598762,0.13419718154722113,0.2,0.2546213476439598,5.656669869084033e-17,8.932783821197013e-15,2.2175781515636675e-17,-2.4373827706737106e-14,0.1565295169941301,7.25210305748784e-20,8.6257625187012e-27,5.178193980055972e-21,-9.166623712174711e-23,3.3929240439102945e-13,-5.091106886311077e-15,-1.7530679619003122e-14,1.0822525311058593e-15,-4.0996140519151976e-18,-4.8474829580326896e-29,-1.72769323796396e-15,-3.267779250255735e-29,2.644227300852589e-12,-2.997176245174987e-22,2.7545561651571705e-21,1.3885679016735962e-27,-1.1451141250001972e-12,1.1590533527926102e-15,-1.2257441940513669e-16,2.353680659517315e-16,1.65776359776268e-22,-1.0774023797209942e-15,5.282155791746692e-15,1.822224476226585e-15,8.501280264834769e-17,-2.6860048781791314e-20,-4.3936444459220514e-17,-3.6580506552735724e-16,2.4902950354775684e-16,4.794628594112253e-16,-7.254626986223558e-23,-6.7558900703554e-16,3.483152782517763e-16,-2.6161355843596948e-20,-8.75713134288702e-20,0.5888491353601031,-263.37268468521347
550.8789639467351,0.13419718154422042,0.25,0.25462134764345173,1.0397073691343484e-16,1.3859413991715552e-14,2.243824505142067e-17,-2.4373791308874584e-14,0.15652951699379503,1.5175270654994375e-19,4.1383646140684855e-26,1.1117812628077917e-20,2.0062947652668943e-22,3.9911528174894897e-13,-6.761072820711076e-16,1.6731306957196297e-14,1.0825185842317579e-15,-3.935845693702566e-18,1.408457867531956e-27,-1.7276068353430798e-15,8.710334722606714e-28,5.756448929298461e-12,-1.7260021460184805e-21,5.69938114956138e-25,4.7962464206386376e-27,-2.642008225179754e-12,5.611699533691044e-16,-1.2243037735787503e-16,2.354723581935779e-16,2.829805714672449e-22,-1.0687743485392466e-15,1.0270491235633835e-14,1.4275363327132196e-15,1.8371518482633443e-16,8.111821502410469e-20,-4.379457971170537e-17,-3.6377740363149533e-16,2.490489175365628e-16,4.793241190464284e-16,2.0613007664989965e-21,-6.754875087454049e-16,3.483823517488426e-16,7.921006159804752e-20,2.7740367927880143e-19,0.5888491353592231,-175.625973772383
550.8789639420906,0.1341971815431586,0.275,0.2546213476432532,1.2940931447782352e-16,1.7102020637509733e-14,2.2886602455559757e-17,-2.437245377048541e-14,0.15652951699366716,4.507600075896644e-19,1.3009624623350513e-25,1.325966665377356e-20,3.6502659763621098e-22,4.17545240675091e-13,3.1852624106812725e-15,3.9956267248580665e-14,1.0835162026532283e-15,-3.3180500422030526e-18,1.0692688575362838e-26,-1.7272817788616755e-15,6.62990689113629e-27,6.856758879322508e-12,-1.1975641594915086e-21,4.2484281551672174e-24,7.459343411831844e-27,-3.161859632468753e-12,1.3658050093585984e-16,-1.2200378955646766e-16,2.3586814500404554e-16,2.9976216950308676e-22,-1.064566675216961e-15,1.3243533216738923e-14,1.2513703169252263e-15,2.217522609263851e-16,4.877500083355011e-19,-4.347157371573721e-17,-3.623489289931591e-16,2.4927281838539336e-16,4.794704496992965e-16,1.5319553509478668e-20,-6.751586529904224e-16,3.4868941664820787e-16,4.761007504135917e-19,1.6266013203755643e-18,0.5888491353589176,-131.75261831596768
550.878963939263,0.1341971815425096,0.3,0.25462134764311056,1.5111803559751684e-16,2.088316983928059e-14,2.2027940914392956e-17,-2.4378558524948424e-14,0.15652951699358258,-5.220741116265949e-19,-2.5111264225898847e-22,1.4483018913796113e-20,4.578278071832794e-22,4.2455643272437494e-13,7.982397294780415e-15,6.52967516501869e-14,1.0802877201868972e-15,-5.3284003464005556e-18,-3.470431257397166e-26,-1.7283390379745278e-15,-2.1529217225076377e-26,7.512246547513514e-12,-6.931906451182166e-22,-1.378870211035303e-23,7.73255343173063e-27,-3.4590119909956933e-12,-3.7278276772375237e-16,-1.232605777203532e-16,2.3457749622167404e-16,2.670069120881326e-22,-1.0624660858594774e-15,1.6465541207151254e-14,1.0941337998621552e-15,2.460204787684611e-16,-8.364090241118864e-19,-4.433868437855853e-17,-3.620148798089033e-16,2.484348192937029e-16,4.78559695586249e-16,-4.850755134664157e-20,-6.761771191936123e-16,3.4763856922376583e-16,-8.162343829829656e-19,-2.8010757313958218e-18,0.5888491353587433,-87.8792628595525
550.8789639379941,0.1341971815422184,0.3125,0.2546213476430425,1.622610777192331e-16,2.2874074772410792e-14,2.1865947474049152e-17,-2.437973590210015e-14,0.15652951699353906,-7.649834546771878e-19,-7.23074916936453e-26,1.508190347849164e-20,4.953983954304691e-22,4.307740236250294e-13,1.0574066531640942e-14,7.8528041724735e-14,1.0794486397985057e-15,-5.830015392293908e-18,-1.7517890146453432e-26,-1.7286027505868832e-15,-1.0868689908046516e-26,7.81129484204434e-12,-6.229888823274714e-22,-6.96036659867569e-24,9.848526254801755e-27,-3.5931048864566523e-12,-6.473077910943281e-16,-1.2356918913038782e-16,2.3425624098448596e-16,2.663110197846541e-22,-1.0611796138030593e-15,1.8139614887914533e-14,1.020782385490913e-15,2.5724517650942314e-16,-1.165767981212028e-18,-4.454157141708056e-17,-3.6159588192846633e-16,2.482177200269035e-16,4.783063890199353e-16,-2.857992546103379e-20,-6.76427260996223e-16,3.473723700276146e-16,-1.1377901961530504e-18,-3.865301750144693e-18,0.5888491353586645,-65.94258513134488
550.8789639373587,0.13419718154207258,0.31875,0.25462134764300837,1.694960473411359e-16,2.3896323519454478e-14,2.257857126815552e-17,-2.437668294047581e-14,0.1565295169935172,-1.3813985796514535e-19,7.908788522693141e-25,1.5480880462539213e-20,5.112636234374437e-22,4.3389363762109483e-13,1.191227147667421e-14,8.517140861817641e-14,1.0814352877041617e-15,-4.534886647935709e-18,8.969839681234745e-26,-1.7279215555433362e-15,5.563605481464272e-26,7.961117743078881e-12,-6.027141623897542e-22,3.563799057877107e-23,1.5435540821896018e-26,-3.660275984168403e-12,-7.889105449369135e-16,-1.2273399205737273e-16,2.350867226114035e-16,3.104872517510532e-22,-1.0595547127019797e-15,1.8993589192287493e-14,9.862848321799907e-16,2.6301505376986e-16,-3.1339669289491523e-19,-4.3938224462409496e-17,-3.606769652822074e-16,2.4873286515378614e-16,4.788021331240675e-16,1.0421697652820638e-19,-6.757583195744721e-16,3.480365536797684e-16,-3.058294502894301e-19,-1.0394927771725849e-18,0.588849135358625,-54.97424626724112
550.8789639367415,0.13419718154193092,0.32499999999999996,0.25462134764297467,1.7493192344122792e-16,2.4937007209306193e-14,2.2506434395160834e-17,-2.4377226433712943e-14,0.15652951699349552,-2.5660724709535494e-19,-6.149181858862111e-26,1.565286689146021e-20,5.175411864800783e-22,4.3726386569412396e-13,1.3267477164935358e-14,9.171928203234401e-14,1.0811430652693679e-15,-4.779327613799166e-18,-1.7296096877865318e-26,-1.7280500315718619e-15,-1.073107813305807e-26,8.106344361223753e-12,-6.033544703258985e-22,-6.870862138410888e-24,1.1265658684940601e-26,-3.7251589945899586e-12,-9.36462857170122e-16,-1.2288659255540035e-16,2.349306684664933e-16,2.5756583877459397e-22,-1.0589491661620157e-15,1.98622908629507e-14,9.519539053923357e-16,2.6834708328265547e-16,-4.733148319984826e-19,-4.4036034245998533e-17,-3.604540786974308e-16,2.4862623290062178e-16,4.786777444700306e-16,-1.5324098657487641e-21,-6.758798854206138e-16,3.4790649460474283e-16,-4.620218800186121e-19,-1.5352895278364115e-18,0.5888491353585869,-44.00590740313737
550.8789639362083,0.13419718154180832,0.33124999999999993,0.2546213476429436,1.8264787197024488e-16,2.6011103427180967e-14,2.3513962093237402e-17,-2.4372710393295158e-14,0.15652951699347517,6.438027949018768e-19,1.1108444909607063e-24,1.6043582092679486e-20,5.259996103811455e-22,4.4115303412114944e-13,1.4647519196577247e-14,9.806563671328699e-14,1.0840317282132976e-15,-2.918675389943644e-18,1.2850890688300571e-25,-1.7270713533875683e-15,7.970962761968216e-26,8.231123059754178e-12,-4.795660038913048e-22,5.105785734815366e-23,1.8637641006999248e-26,-3.7797884891950966e-12,-1.0872587434185925e-15,-1.2168991040532736e-16,2.361245926165611e-16,3.1844891563406515e-22,-1.0569965927987399e-15,2.0746498360754693e-14,9.201002998415207e-16,2.7357376613135694e-16,7.521324069949311e-19,-4.31744409587877e-17,-3.5926850480950123e-16,2.4936867932095316e-16,4.794006401726446e-16,1.567420277163346e-19,-6.749203269038481e-16,3.488621638123133e-16,7.339864290575479e-19,2.5554013661386698e-18,0.588849135358555,-33.0375685390335
550.8789639359734,0.13419718154175428,0.334375,0.25462134764292904,1.8629447503792816e-16,2.6554937402782254e-14,2.3931190559146434e-17,-2.4368749643895653e-14,0.15652951699346546,1.0119212812125779e-18,9.464647392375883e-25,1.612870947875665e-20,5.269488623053922e-22,4.4325262181577536e-13,1.5339124950031945e-14,1.0117507228674472e-13,1.085264864017253e-15,-2.1592118609560574e-18,1.0769597886531104e-25,-1.7266720875622813e-15,6.679969893277514e-26,8.285785222199643e-12,-4.1302302549568296e-22,4.279051034723816e-23,1.8043478881567978e-26,-3.803252342853779e-12,-1.16371592479467e-15,-1.2120437558579842e-16,2.3660879768753677e-16,3.0632723915476123e-22,-1.056139352883823e-15,2.1191698400236134e-14,9.043358208112237e-16,2.7588538419703276e-16,1.2487059051513092e-18,-4.282026524404535e-17,-3.5875163337388504e-16,2.49672707029892e-16,4.796951171407263e-16,1.5949305333332558e-19,-6.745282176325697e-16,3.492518429467862e-16,1.2190212193710593e-18,4.086801180644593e-18,0.5888491353585412,-27.553399106981622
550.8789639357816,0.1341971815417101,0.33749999999999997,0.2546213476429157,1.8592307739787536e-16,2.7095482377158907e-14,2.252786441077025e-17,-2.4287234961489965e-14,0.1565295169934565,-3.4361678653487266e-19,-3.0209648770095234e-24,1.5709772501060598e-20,5.151866125952824e-22,4.4551394477149777e-13,1.6014652758269647e-14,1.0420611859272075e-13,1.0811887168313287e-15,-4.9599004153120184e-18,-3.879046296352048e-25,-1.728145071097266e-15,-2.406144939644841e-25,8.329869804384462e-12,-4.1554861228513834e-22,-1.541116769787423e-22,-4.237199777501808e-27,-3.821447248921821e-12,-1.2428903311439198e-15,-1.2299898922735653e-16,2.348126211655399e-16,7.904836031024278e-23,-1.0575951050925174e-15,2.163725252571761e-14,8.865654024396575e-16,2.77182596604277e-16,-5.945053253148297e-19,-4.4088694452010043e-17,-3.5985602464711355e-16,2.485387962885039e-16,4.785550789284869e-16,-3.483997120044326e-19,-6.759643655049852e-16,3.4780513648946397e-16,-5.800567511335982e-19,-2.019107497403595e-18,0.5888491353585306,-22.069229674929637
550.8789639356455,0.13419718154167876,0.34062499999999996,0.25462134764290334,1.873578221303795e-16,2.764868950916078e-14,2.1964195712487213e-17,-2.0932684804925002e-14,0.15652951699344794,-9.055094587273686e-19,-1.2328448083524658e-24,1.599731465918813e-20,5.19439781675048e-22,4.4799927081419013e-13,1.6697307636429943e-14,1.0715072402763679e-13,1.0792316727044967e-15,-6.1189729920620344e-18,-1.6486236199739588e-25,-1.7287543555771539e-15,-1.0226349814202265e-25,8.360478800560068e-12,-2.4569901318895094e-22,-6.550870425510495e-23,6.229009446639911e-27,-3.832881273266048e-12,-1.321662765877254e-15,-1.2373587095288249e-16,2.3407388581973526e-16,1.7592920273627835e-22,-1.0579853753039159e-15,2.2085946089366822e-14,8.701691532721196e-16,2.789477409480876e-16,-1.3519171152655397e-18,-4.461089249258276e-17,-3.602135046851515e-16,2.48064477576194e-16,4.780731298115882e-16,-2.77510898298801e-19,-6.765575638611871e-16,3.4720518515054834e-16,-1.3199140052702562e-18,-4.351112003756431e-18,0.588849135358522,-16.58506024287776
550.8789639355933,0.13419718154167254,0.3421875,0.2546213476428854,1.9060125298720555e-16,2.793406508946223e-14,2.283695411960851e-17,2.744242964256605e-14,0.15652951699343656,-9.242229587337155e-20,3.913470725645347e-24,1.6674588898969952e-20,5.343768961241206e-22,4.493095267524038e-13,1.7049068059029163e-14,1.0860316397037663e-13,1.081450171392666e-15,-4.441742346390504e-18,4.773851905098796e-25,-1.72787266662436e-15,2.9611286105186775e-25,8.37197325263405e-12,-4.691357701828115e-23,1.8964396418575118e-22,3.57451334300241e-26,-3.836691328307846e-12,-1.3598996988840972e-15,-1.2266598365279918e-16,2.351427995710911e-16,4.641251361617275e-22,-1.0567264947369496e-15,2.2312196736152773e-14,8.63497275772644e-16,2.804101311993272e-16,-2.558577243578183e-19,-4.3840838351062734e-17,-3.593612282398992e-16,2.487429673338382e-16,4.787457174066544e-16,2.348484242910529e-19,-6.756951136933232e-16,3.4806927865839894e-16,-2.492684254716176e-19,-9.542209785110744e-19,0.5888491353584916,-13.842975526851763
550.8789639355576,0.13419718154178076,0.34375,0.2546213476426336,1.8883688137587474e-16,2.8208779011977555e-14,2.143398306566427e-17,9.728680018791986e-13,0.1565295169932848,-1.4384319246712964e-18,-6.418268882143168e-24,1.537403354949014e-20,5.016759385255093e-22,4.506517928447364e-13,1.7379428806287596e-14,1.1002811211413111e-13,1.0777128452872984e-15,-7.212702616413264e-18,-8.138406274343944e-25,-1.7293283668646545e-15,-5.048148606259844e-25,8.379371975711763e-12,-2.3109571564997446e-22,-3.2329142826271105e-22,-2.3120658500028435e-26,-3.838473694035178e-12,-1.4006213774418819e-15,-1.2441684444930607e-16,2.333908208120112e-16,-1.207844843990232e-22,-1.0583218337962159e-15,2.2535889187427513e-14,8.540401944971267e-16,2.79986840512443e-16,-2.0503145396558012e-18,-4.5107984776049224e-17,-3.605458111090397e-16,2.476086474362742e-16,4.776096059964499e-16,-5.068409417227532e-19,-6.771174025274922e-16,3.4663891694569505e-16,-2.003893874727231e-18,-5.958490923627734e-18,0.5888491353579408,-11.10089081082577
550.8789639355415,0.13419718154405613,0.3453125,0.25462134763779987,2.0414276127626643e-16,2.853009533979279e-14,2.7812786566484844e-17,1.9451556050951577e-11,0.15652951699038173,4.590517185324338e-18,2.847729406328757e-23,1.979268156584397e-20,6.059335842120164e-22,4.5214147101989903e-13,1.7790810321275893e-14,1.114442153917697e-13,1.09501671591195e-15,5.2276047604695896e-18,3.5166404881786396e-24,-1.72278816245898e-15,2.181321162778377e-24,8.3823352236131e-12,7.231840550319884e-22,1.3970192776135932e-21,1.7478090123620378e-25,-3.837959699395702e-12,-1.4330054060942195e-15,-1.1647871383348994e-16,2.4132787036037987e-16,1.8329029947088775e-21,-1.0501156914567569e-15,2.2769737809438153e-14,8.544474790839053e-16,2.8471548579824613e-16,6.089148101254575e-18,-3.9423521218005246e-17,-3.5478029636568775e-16,2.5264836821293203e-16,4.826333867389876e-16,2.4691388521509897e-18,-6.707272539013315e-16,3.530546885492256e-16,5.945888133070149e-18,1.9209702706949184e-17,0.5888491353471913,-8.358806094799775
550.8789639355377,0.13419718156104665,0.34609375,0.25462134760179755,2.0109491080035987e-16,2.8664089946631726e-14,2.610786741298492e-17,1.5719998571661249e-10,0.15652951696876422,2.9792383486448815e-18,-1.1102228304643811e-23,1.4564375425254204e-20,4.798764315598353e-22,4.5284691010170666e-13,1.8159598673271627e-14,1.1213756607979347e-13,1.0911845525856023e-15,1.8735873822663322e-18,-1.6173925709963967e-24,-1.7245562958139891e-15,-1.003237516913446e-24,8.382711589109338e-12,-2.683378718727292e-22,-6.421657559308267e-22,-5.998854436491826e-26,-3.837200025181161e-12,-1.4544631052876108e-15,-1.1868740771652182e-16,2.3911582872146403e-16,-4.840848942306514e-22,-1.0522697022594362e-15,2.2880399047635817e-14,8.483793819865098e-16,2.8239495379688046e-16,3.8104760565442956e-18,-4.0927765247167226e-17,-3.562438030751635e-16,2.5133008935177457e-16,4.813163404105256e-16,6.784764559326298e-19,-6.72447885478528e-16,3.5132387950671433e-16,3.729338315815563e-18,9.66487817816757e-18,0.5888491352670598,-6.9877637367868894
550.8789639355563,0.13419718173559875,0.346875,0.25462134723197005,1.7738212034453428e-16,2.874829639333699e-14,1.5046901909242165e-17,1.572236401788898e-09,0.1565295167467103,-7.551617131241375e-18,-8.395810330718546e-23,3.2713033750830324e-21,2.0965546466709185e-22,4.534745190917737e-13,2.4705812687142207e-14,1.1281150343984221e-13,1.0627498043222614e-15,-1.9813027951662936e-17,-1.2700145354857528e-23,-1.735950453115213e-15,-7.877729500324818e-24,8.381752690989274e-12,-2.454481843130271e-21,-5.0448392445117044e-21,-5.652669924864036e-25,-3.835863669679909e-12,-1.4859260222114447e-15,-1.3230565589414319e-16,2.253970998028033e-16,-5.488566695331878e-21,-1.066033962978169e-15,2.2979622688431404e-14,8.306757658544907e-16,2.73182963694415e-16,-1.02577487955602e-17,-5.0866043345926023e-17,-3.6614015198312684e-16,2.424772381588152e-16,4.72481206736607e-16,-6.032650578930167e-18,-6.835841566249781e-16,3.4013448591798797e-16,-1.0023771089849101e-17,-3.093381518906e-17,0.5888491344438965,-5.616721378773892
