T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,tau [ms]
550.8789639726715,0.12531087008850722,0.0,4.2579712543990333e-20,0.5888491353607632,-1.795989477249463e-22,2.4879347463953554e-16,2.571477396702696e-19,0.156529516994633,6.881279859293613e-20,2.5129502500999325e-17,6.6907752157384e-20,1.083497432139053e-16,2.0847053086343875e-16,5.192748011907436e-19,6.567668675593486e-20,1.1431227354935183e-19,4.4002487916794136e-20,3.7484357022900955e-20,3.7649855027604765e-20,3.379207552601208e-20,1.8341888308509154e-19,4.25564022952543e-20,2.6338908370759567e-19,4.3486589238069376e-20,0.25462134764460315,2.5092123153419704e-17,6.06657308585335e-20,3.388890316174014e-20,7.182301320050906e-20,4.289534494456206e-20,1.640003716503292e-16,4.769931034746956e-19,3.7736033049848744e-20,-657.9927296045109
550.8789639790415,0.12531087008985003,0.1,-1.8170356058136457e-19,0.5888491353606352,-1.8626448259790617e-16,2.5412219239861037e-13,7.155628356356375e-21,0.15652951699339704,1.4550596293008103e-18,7.671149658321723e-14,1.680861315611853e-21,4.1194209862755167e-13,7.863543862424143e-13,1.845931732193433e-15,1.6101020759518195e-16,2.97558710391651e-16,1.2638138430033265e-18,-1.066378806212868e-19,5.605812537625087e-19,-8.415749373543713e-20,7.401798690872838e-16,6.758864909623851e-22,8.848205683665989e-16,4.866905845656251e-19,0.25462134764391,1.1097760635534061e-13,-2.320157311729408e-25,-2.348046597824083e-21,6.731163249177402e-22,8.149966162961556e-28,4.122138230177749e-13,1.6798592906506205e-15,5.3265822610358556e-18,-470.0394647711028
550.8789639782751,0.12531087008966293,0.2,1.7232949196508092e-19,0.5888491353606826,-1.8505328283508538e-16,2.5430659727125845e-13,1.670953134168663e-26,0.15652951699333492,-1.7385013122580322e-19,7.155292694255811e-14,-1.1440382272689464e-22,7.084473767370287e-13,5.691056906564269e-13,-4.187446309679039e-15,1.6157271386744868e-16,8.041350343735468e-16,1.9460103386730832e-18,-1.541863845117588e-17,2.02809526026521e-16,7.217623218958451e-17,7.396228029188525e-16,2.412823226635793e-21,8.756221609210414e-16,1.314242405255773e-16,0.25462134764357075,1.8052873314788136e-13,-1.1347283856758642e-20,5.614751645454852e-21,4.838086917821721e-22,-1.929406848815301e-29,6.307060423529587e-13,2.3598547602846985e-15,-3.8221765188718815e-15,-282.08619993769474
550.8789639715329,0.12531087008822273,0.25,-3.148025998561888e-19,0.5888491353602581,-1.867144865858038e-16,2.5235696797368535e-13,-3.806651271580843e-22,0.1565295169932137,4.635144604047633e-20,7.725782765952321e-14,2.8250423757847097e-22,8.263065544709951e-13,4.558481579515735e-13,-1.0253935597205033e-15,1.6038428521262954e-16,-1.1722077224583523e-15,5.411211750050467e-18,-1.582823393961251e-17,2.0112455026894442e-16,7.176633589584413e-17,7.385134047886283e-16,-1.1227030047540174e-20,8.7293629333453e-16,1.2382904615784998e-16,0.25462134764322786,-5.404167005133464e-13,-1.9357705734590378e-24,-2.2830360132646213e-20,-1.101657161216789e-20,-5.039069756125547e-28,2.2278501892535394e-12,4.9366950522196834e-15,-3.820838167115803e-15,-188.10956752099074
550.8789639691119,0.12531087008770372,0.275,3.918741006522799e-19,0.588849135360105,-1.8430294088694217e-16,2.516613284520795e-13,9.389311213252486e-26,0.1565295169931522,5.935077040574317e-20,8.084235821977246e-14,3.5597001999258354e-22,8.805429112187178e-13,4.196546041069653e-13,1.1430247089938493e-15,1.6024081986956492e-16,-1.8930616221344795e-15,6.9158040897195915e-18,-1.5193516433496053e-17,2.008049989386578e-16,7.231528368618001e-17,7.388009099739532e-16,-8.246150209935604e-21,8.7290691973283705e-16,1.1954110615493591e-16,0.2546213476430865,-8.008760546288275e-13,5.546375245975113e-24,6.111617677649911e-20,-7.914361997769944e-21,9.6444273398194e-28,2.8205975593241468e-12,6.3612725961892706e-15,-3.828737015482329e-15,-141.12125131263863
550.8789639697608,0.12531087008784,0.3,-5.319749721450156e-19,0.5888491353601172,-1.8746408697899967e-16,2.5171478481303195e-13,-1.4670842590110962e-25,0.15652951699326978,5.927082344600928e-20,8.348309969083434e-14,2.6672833614117918e-22,1.0376265654539602e-12,1.455579471104274e-13,3.5444039584078687e-15,1.588582953136658e-16,-1.858708183886462e-15,7.025495863854313e-18,-1.5988807005420205e-17,1.990690311674558e-16,7.157075907641073e-17,7.37452512485799e-16,2.9134012512758017e-22,8.72106403167411e-16,1.1152738816307973e-16,0.2546213476430511,-7.802133375278551e-13,-7.228920273682384e-24,-7.471383486343258e-20,5.588003616615249e-22,-4.155070012471361e-28,2.816865023536278e-12,6.593476223642492e-15,-3.833243750459658e-15,-94.13293510428666
550.8789639701807,0.12531087008792274,0.3125,-5.908962275313488e-19,0.5888491353601664,-1.876658498630438e-16,2.519383574449609e-13,9.517174779828116e-28,0.15652951699323409,5.66906588052648e-20,8.492196701995133e-14,2.9222770678718746e-22,1.0142854786344964e-12,2.1601617085528435e-13,4.779942667765911e-15,1.5854708744898209e-16,-1.6444806243037412e-15,6.9068270152626405e-18,-1.6031282955968224e-17,1.9860356648054496e-16,7.151821002602026e-17,7.362303572641844e-16,4.736036643793475e-21,8.72310351959534e-16,1.0752164451552545e-16,0.2546213476430482,-6.971695709775211e-13,-1.0093685750657425e-24,-2.414975748423271e-20,5.043292185996062e-21,6.659322630097587e-28,2.6732016451482243e-12,6.789643750717119e-15,-3.831376909720401e-15,-70.63877700011068
550.8789639706807,0.1253108700880201,0.32499999999999996,-6.197949025556504e-19,0.5888491353602381,-1.8776633759533755e-16,2.522666744547419e-13,2.0286259353932763e-26,0.15652951699315765,5.2349099817204786e-20,8.654302004371574e-14,3.2978545348227885e-22,9.531861439499989e-13,3.7069605955941783e-13,6.017196660672088e-15,1.5833085174634137e-16,-1.3247579379668077e-15,6.7548311876211115e-18,-1.6047452880804877e-17,1.98235366814846e-16,7.148954337626376e-17,7.342129492044104e-16,7.119411797526424e-21,8.726612077980209e-16,1.0339132060802873e-16,0.254621347643046,-5.753520141868936e-13,-4.688324381822406e-25,-8.360149016182196e-21,7.412492506519736e-21,8.7170093331529e-28,2.460835273853709e-12,7.163896371395853e-15,-3.825773174462134e-15,-47.1446188959348
550.8789639709485,0.12531087008807257,0.33124999999999993,-7.099952575399756e-19,0.5888491353602773,-1.8795053292860714e-16,2.524849985476117e-13,-3.5614252456713635e-26,0.15652951699311507,4.985468514367418e-20,8.739042176393649e-14,3.4482775955818764e-22,9.19905735881035e-13,4.559445089052054e-13,6.6330437932561854e-15,1.5817702516518442e-16,-1.149023197057749e-15,6.679742622500295e-18,-1.612395738908179e-17,1.980023908654969e-16,7.141251360123379e-17,7.329682441522447e-16,7.83982749965183e-21,8.727784770504359e-16,1.0124314860327558e-16,0.2546213476430438,-5.086031964082621e-13,-3.159902077034434e-24,-2.7778923043729113e-20,8.104016415348302e-21,5.304179359315833e-28,2.345470362832085e-12,7.390246916438733e-15,-3.822231886531982e-15,-35.39753984384675
550.8789639712298,0.12531087008812797,0.33749999999999997,3.2656112023759773e-18,0.5888491353603152,-1.7480529877669304e-16,2.554257953333915e-13,-1.5120210330634797e-22,0.1565295169930778,5.2021419071779314e-20,8.828498264151806e-14,3.61887812252112e-22,8.933345089780039e-13,5.288107385192188e-13,7.266508443849685e-15,1.6128383316329654e-16,-9.637670317489498e-16,6.668253333878141e-18,-1.2616354479299985e-17,2.0137513153359756e-16,7.457243814847828e-17,7.357428657246029e-16,8.110779608043599e-21,8.770047294086723e-16,1.0313804567154073e-16,0.2546213476430388,-4.4130077529335194e-13,1.264408202502479e-22,1.065030374470404e-18,9.214072128278365e-21,1.9176177189295628e-26,2.2312571085898436e-12,7.643028643939739e-15,-3.814732221278364e-15,-23.650460791758697
