775.0,-2.248903633942844e-08
788.5416666666666,-6.89154544461622e-08
802.0833333333334,-3.141071406161048e-07
815.625,-2.5796423684687665e-06
829.1666666666666,-1.8698889950021913e-05
842.7083333333334,-9.600193714913323e-05
856.25,-0.0004157467243254483
869.7916666666666,-0.0016733572641192307
883.3333333333334,-0.006805081748919228
896.875,-0.024724176213957817
910.4166666666666,-0.052714727067502826
923.9583333333333,-0.08136814339421748
937.5,-0.11020496563410999
951.0416666666666,-0.13951741364862824
964.5833333333333,-0.16950158604092502
978.125,-0.20035008929110187
991.6666666666666,-0.23230523598143024
1005.2083333333333,-0.26568217741486533
1018.75,-0.30086329209245904
1032.2916666666665,-0.33820856977762415
1045.8333333333333,-0.377823276187526
1059.375,-0.41915569473019837
1072.9166666666665,-0.46056645501425614
1086.4583333333333,-0.49928894230172866
1100.0,-0.5321615004123944
