N2O (+M) <=> N2 + O (+M),0.03560987197275128
H + N2O <=> N2 + OH,-0.02440509115260055
H + O2 <=> O + OH,0.6179066835752807
H2 + O <=> H + OH,0.010256646818200819
H2 + O <=> H + OH,0.0671396651690217
H2 + OH <=> H + H2O,0.041927202220549374
2 OH <=> H2O + O,0.03952665045595201
H + O2 <=> HO2,-0.02117501205956798
NH3 <=> H + NH2,-0.05022266452873077
H + NH3 <=> H2 + NH2,-0.02135881885772177
NH3 + O <=> NH2 + OH,0.04872866575620974
NH3 + OH <=> H2O + NH2,-0.02434699229152934
H + NH2 <=> H2 + NH,-0.07142845611362689
NH2 + O <=> H + HNO,-0.09845227603523247
NH2 + O <=> H2 + NO,-0.038056878399736545
NH2 + OH <=> H2O + NH,-0.016881983674239792
2 NH2 <=> N2H4,-0.04259215167176813
NH + NH2 <=> H + tHNNH,0.1337698785878716
NH + NH2 <=> H + cHNNH,0.05671509239498754
N + NH2 <=> H + NNH,0.03689628845483857
NH2 + NO <=> H2O + N2,-0.03580588643445453
NH2 + NO <=> NNH + OH,0.11198338730326202
H + NH <=> H2 + N,-0.03189479184507409
NH + O <=> H + NO,-0.036995129873862734
NH + OH <=> H + HNO,-0.04989855646637404
NH + OH <=> H2 + NO,-0.01557723511201228
NH + OH <=> H2O + N,-0.010665179851181608
NH + O2 <=> HNO + O,-0.020634717976282177
2 NH <=> H + NNH,0.018585191337445312
NH + NO <=> H + N2O,-0.03811552335449348
N + OH <=> H + NO,-0.012148592379624594
N + O2 <=> NO + O,-0.010009032005082285
N + NO <=> N2 + O,-0.011028953995684307
HNO <=> H + NO,0.01390716135158071
H + HNO <=> H2 + NO,-0.01424298100018702
tHNNH <=> H + NNH,0.016596377465182624
H + tHNNH <=> H2 + NNH,-0.03960551619220306
cHNNH (+M) <=> H + NNH (+M),0.06272036011403201
H + cHNNH <=> H2 + NNH,-0.02957380896276064
