T,IDT
8.219825349254313,0.063058015
8.303643480791829,0.089935653
8.616394756267779, 0.4671999109031928
8.788566044939433, 0.7879473264860584
8.936794895338027, 1.1701034587987267
9.246737184088795, 2.5632504346856857
9.282728505989239, 2.1685474733162153
9.342579520817349, 3.0514885223114447
9.550761003134888, 3.9911072636938463
9.797877799641581,5.619638708
