T,IDT
5.084370677731674,0.096179437
5.800829875518673, 0.13252797385953688
6.575380359612725, 0.20182373887394203
7.427385892116184, 0.3679735263233253
8.066390041493776, 0.6192137024811091
8.627939142461965, 1.0419155403785842
9.073305670816044, 1.7068643589897599
9.518672199170126, 3.194865829812183
9.843015214384511,6.223322886
10.017289073305673, 8.125846854931535
10.157676348547717, 9.347772977119849
10.486860304287692, 11.269022224488491
