H + O2 (+M) <=> HO2 (+M),-0.013286435987336528
H2 + OH <=> H + H2O,0.015283734083877612
O + OH <=> H + O2,0.14872761356689698
O + OH <=> H + O2,0.24584839517206494
H + HO2 <=> 2 OH,0.012722651218938438
HCO (+M) <=> CO + H (+M),0.08333984185702857
CO + OH <=> CO2 + H,0.044000550599587976
CH2O + H <=> H2 + HCO,-0.040148009631244194
CH2O + H <=> CO + H2 + H,0.048744316032309366
H + HCO <=> CO + H2,-0.057707499190555005
HCO + OH <=> CO + H2O,-0.010173768102596148
CH3 + H (+M) <=> CH4 (+M),-0.015068556692744824
CH2 + O2 <=> CO2 + 2 H,0.013050049112544228
CH2 + O2 <=> CO + H + OH,0.011121453149661531
CH2 + O2 <=> CH2O + O,0.034519465309116926
CH2 + O <=> CO + 2 H,0.01171989588002031
CH2 + O <=> CO + H2,-0.01708661101641805
CH + CO (+M) <=> HCCO (+M),0.010158245479142113
CH + O2 <=> CO2 + H,-0.011811954155046881
CH + O2 <=> CO + H + O,0.023031651669022442
CH + O2 <=> CO + OH,-0.010719507560793727
CH + H <=> C + H2,-0.01712662715522105
H + HCCO <=> CH2(S) + CO,-0.0370998300537546
C2H2 + H (+M) <=> C2H3 (+M),0.018630990595231312
C2H3 + O2 <=> CH2O + CO + H,0.015938745072710522
C2H3 + O2 <=> CH2CHO + O,0.015438994845489046
C2H3 + H <=> C2H2 + H2,-0.027595363149975703
HCCO + O2 <=> CO + CO2 + H,0.036045060323217686
HCCO + OH <=> H + OCCHO,0.013528576806009808
C2H2 + O <=> H + HCCO,0.022172275183888104
C2H2 + CH2(S) <=> CH2CCH + H,-0.012593308659937253
C2H2 + CH <=> CHCCH + H,0.028195314436711732
C2H2 + H <=> C2H + H2,0.01003507507075993
C2H + O2 <=> 2 CO + H,0.03463609132446562
CHCCH + O2 <=> CO + H + HCCO,0.01042379123396285
