T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_OHV,X_H2O2,X_HO2,X_CO,X_CO2,X_HOCO,X_CH4,X_CH3,X_OCHO,X_C2H6,X_N,X_NO,X_NOV,X_NO2,X_N2O,X_NH3,X_HNO,X_HON,X_HONO,X_H2NO,X_NNH,X_NH2,X_NH,X_HNOH,X_NO3,X_HONO2,X_HNO3,X_N2H2,X_N2H3,X_N2H4,X_H2NN,X_NH2OH,X_HNO2,X_N2O4,X_N2O3,tau [ms]
551.483360349913,0.19061169945936327,0.0,4.65190105721703e-20,0.5888491353607669,-1.2820889152273912e-18,-3.717458106104159e-16,2.8009064483741807e-19,0.15652951699463177,7.420720409827757e-20,5.363427283586814e-18,7.284796102455911e-20,7.284788571728764e-20,-2.0518817913904297e-16,3.4767982595302897e-16,4.737373669257514e-20,3.724265613016203e-20,3.4951718430499286e-20,5.143166156113915e-20,5.170451600454303e-20,3.4951718429792103e-20,3.4447675859010966e-20,6.604929796427321e-20,-5.005877618188255e-19,4.7036597120150805e-20,4.210171723644176e-20,5.423230430183995e-20,0.25462134764460126,4.8330757460114016e-20,4.755350399296971e-20,3.6203060609683e-20,1.9081679279152227e-18,4.6701456248386317e-20,1.2220560385656837e-16,7.820081572521361e-20,4.8251878510761386e-20,3.689882778608958e-20,3.6741219073284325e-20,4.4504499875679804e-20,5.226036390295789e-19,3.6598475265455266e-20,-2.4724983680227278e-17,4.633218119920442e-20,4.8378349121511924e-20,3.64793408979559e-20,2.409213514486118e-20,2.4642260144757155e-20,-431.65778464298927
551.4833603389176,0.1906116994554912,0.1,6.78171664784589e-19,0.5888491353610055,-2.6213361048468336e-15,-6.224095662275183e-13,-4.7522765495868974e-21,0.1565295169938272,-1.2821644165026792e-20,2.7952243844274708e-14,2.9838243991690855e-22,-1.9734658726500202e-30,-1.257028271775703e-12,2.1170351815090775e-12,-3.6645629036986476e-21,-1.0753571985046721e-20,-4.093279603957476e-28,-6.6223933617422505e-21,-7.643613961433862e-21,-6.281914166871935e-27,-4.829143135103877e-21,-8.374419673418506e-21,-3.369253693860265e-15,-1.7581640730981133e-21,7.614296423437233e-18,1.3315561227147154e-16,0.254621347644628,4.7562424131592805e-18,-1.023933158106367e-26,-2.205791408044017e-18,1.1476695851586251e-14,-2.058769519678955e-28,4.662065180664112e-13,-2.1187123461268633e-22,6.404082591619561e-18,-3.678913727664764e-21,-5.63138409959285e-19,6.059394108923295e-17,2.9798566881023825e-15,-2.2550877643444264e-17,-2.0092382126084175e-13,-4.5862051722310085e-25,9.670083236212677e-18,-8.945406616551287e-22,6.725750505896799e-28,-2.3630915911315447e-21,-308.345536187217
551.4833603356822,0.1906116994543984,0.2,7.212453940127366e-19,0.5888491353609484,-2.6211889120194213e-15,-6.224112692470717e-13,-5.0318602786400474e-26,0.15652951699393752,-8.211405615916152e-19,-1.9343977834672687e-13,-8.058132844415026e-21,-3.676207835752005e-25,-1.1104150851224305e-12,1.8158549352910931e-12,4.0303630557227e-20,8.871798012557168e-20,3.657647671521754e-27,4.1104790483316697e-20,4.033651534569418e-20,5.613353608989262e-26,2.715478296548332e-20,1.1027410106266378e-25,-5.5560518663636835e-14,4.189600989906227e-20,9.351821358104963e-15,1.386340638171116e-16,0.25462134764500144,-3.174139018762116e-16,9.149742037785861e-26,-2.588689052209351e-16,3.155606660399486e-14,-1.4577048631552078e-27,8.738149866268829e-13,-4.282193848562385e-22,1.6064422927424933e-16,3.1277076796412617e-20,-4.4254060767358444e-15,6.050319954460411e-17,2.978742005078101e-15,-1.5081306497713447e-15,-6.304809365564622e-13,3.944448780766628e-20,1.1758731607854135e-17,-1.9738439827306578e-20,6.108590712734744e-25,2.0523801960514043e-20,-185.0332877314447
551.4833603357037,0.19061169945442744,0.25,5.759306694822294e-19,0.5888491353608828,-2.6216861435277324e-15,-6.22412304998453e-13,-7.493026653798602e-26,0.15652951699411877,2.3951973451850072e-21,-1.8357436104708584e-13,7.2674467506720015e-22,-1.1906159365416445e-28,-8.860736813398381e-13,1.3829683352346322e-12,-1.0803035180337722e-19,-2.4682585521902515e-19,-2.4695204713677605e-26,-1.199183948797102e-19,-1.2154057965465517e-19,-3.7899399912692845e-25,-8.073200829796314e-20,-8.632008550382267e-25,-5.488022176633792e-14,-1.0537799569963454e-19,9.320129007190878e-15,1.408768407215894e-16,0.254621347644939,8.635768410143018e-18,-6.177583265137505e-25,-2.5746492007892943e-16,4.055610664575192e-14,-1.8309100715168442e-27,1.1206726471045726e-12,-2.3573728092079884e-22,1.2950238013184777e-16,-8.389248585067493e-20,-4.4237800680477825e-15,6.033528849002046e-17,2.9781764006008336e-15,-1.5925850854161774e-15,-7.417559198509219e-13,-5.421253367101304e-23,1.2714410686585813e-17,-3.259420952041459e-20,6.108406388085024e-25,-5.66684341870803e-20,-123.37716350355853
551.4833603363314,0.19061169945464224,0.275,6.9410639291129745e-19,0.5888491353608897,-2.6212810383473542e-15,-6.224117991987542e-13,-1.5402041298010605e-27,0.1565295169942328,2.3855606992749525e-21,-1.7942028492764593e-13,6.122877252737418e-22,1.9524593523289351e-28,-7.627972662878208e-13,1.1433240046922098e-12,1.2602652889839328e-20,2.60101586395984e-20,4.0497058367799684e-26,1.1042822373562127e-20,1.011571514663636e-20,6.214987471520483e-25,6.988659013644759e-21,1.4155303103477202e-24,-5.432540867497427e-14,1.439231946142408e-20,9.30569608992234e-15,1.4208549411171324e-16,0.25462134764492766,1.2721399868272617e-17,1.0130384488367533e-24,-2.5576388749395297e-16,4.4215018758269057e-14,-1.5945637313998816e-27,1.107384510258206e-12,5.018826671096934e-23,1.1743276391070616e-16,1.0274013555552287e-20,-4.4228158707308894e-15,6.040514311794772e-17,2.9783385407187797e-15,-1.632644693093506e-15,-7.300644199374119e-13,-5.1034771938285987e-23,1.3402141381394066e-17,-6.647888293330708e-21,6.109607984488476e-25,6.084999172396071e-21,-92.54910138961547
551.483360337379,0.19061169945499157,0.3,7.426911429924953e-19,0.5888491353609286,-2.621118413947363e-15,-6.224113043930721e-13,-8.700510911492315e-27,0.15652951699434917,2.1189993936365057e-21,-1.7633177352141277e-13,4.554806558425501e-22,7.649674556551313e-29,-6.476180968949154e-13,9.190345934627306e-13,6.218785310212934e-20,1.3839045827734698e-19,1.5866639065806886e-26,6.482853593796987e-20,6.41838634784443e-20,2.435065932318316e-25,4.3140837774286877e-20,5.546168668048134e-25,-5.376402256299616e-14,6.362632334391614e-20,9.292544846502847e-15,1.430711176210849e-16,0.2546213476449334,1.2020582626602771e-17,3.9691580356245245e-25,-2.5355350823380227e-16,4.6797732870028077e-14,-1.4470721723802025e-27,9.827498754499618e-13,2.8046480767685525e-22,1.0785810114861212e-16,4.918016080828318e-20,-4.421906978411177e-15,6.042192244294625e-17,2.9786488424796243e-15,-1.6636441343541245e-15,-6.636558086809244e-13,-4.6397769921105506e-23,1.4030168561395046e-17,-1.1302576150759096e-20,6.105684682100703e-25,3.1998998847104485e-20,-61.72103927567246
551.4833603379423,0.19061169945517853,0.3125,4.941393312035791e-19,0.5888491353609522,-2.6219906104895404e-15,-6.224120670454456e-13,-1.6912211795893013e-25,0.15652951699440507,1.933909154294617e-21,-1.7503987422044249e-13,3.813189901632765e-22,-7.967800638042307e-28,-5.938624274807184e-13,8.143461415726278e-13,-1.915843266877028e-19,-4.343255124967328e-19,-1.6526458322268643e-25,-2.109088847467669e-19,-2.1303312754386384e-19,-2.5362678113399323e-24,-1.4088546049973546e-19,-5.7766262180949085e-24,-5.349186083827966e-14,-1.8831292585578652e-19,9.28535141829487e-15,1.4330355998849094e-16,0.25462134764493866,1.1470292727902001e-17,-4.13409588722281e-24,-2.52749853174933e-16,4.784405488879383e-14,-1.838874551255811e-27,9.064543088829502e-13,3.3243006907278056e-22,1.0337501598454988e-16,-1.4788884242537996e-19,-4.421668616244063e-15,6.021469178537245e-17,2.9785569323806996e-15,-1.6769342591281107e-15,-6.236865571437007e-13,-5.186110912114905e-23,1.4070217577758202e-17,-7.464000105185925e-20,6.0948780293809855e-25,-9.937214810948446e-20,-46.30700821870087
551.4833603382191,0.19061169945527032,0.31875,-3.347972197242562e-19,0.5888491353609642,-2.6247998620290942e-15,-6.224150226712156e-13,-1.06529236387682e-24,0.15652951699443202,1.7315342787649998e-21,-1.744587074049607e-13,3.4364945777534023e-22,-5.52038459724225e-27,-5.681295352589157e-13,7.642289669047935e-13,-1.0376740471369796e-18,-2.3499021812909853e-18,-1.1450130890466029e-24,-1.1290575826581926e-18,-1.1360291812257937e-18,-1.7572030763827612e-23,-7.56949470852819e-19,-4.002221918829632e-23,-5.336251901733793e-14,-1.0283809066324408e-18,9.27920483726948e-15,1.428486900711456e-16,0.25462134764494154,1.1124429599457704e-17,-2.864220681935129e-23,-2.5323543089179107e-16,4.831111004004727e-14,-4.578460878193433e-27,8.681475062893141e-13,3.0503862355501146e-22,1.0058524805583646e-16,-8.075645424227231e-19,-4.422109215919226e-15,5.955137363840631e-17,2.977806484696376e-15,-1.683617440245235e-15,-6.03673863776165e-13,-9.899834539448417e-23,1.3378448582101785e-17,-3.461468083352066e-19,6.048185590307512e-25,-5.405331088463095e-19,-38.59999269021513
551.4833603384604,0.19061169945535053,0.32499999999999996,5.001255234228151e-19,0.5888491353609736,-2.621960473508521e-15,-6.224119360452504e-13,1.0345662461861351e-24,0.15652951699445733,1.9443298396861365e-21,-1.7391270606167337e-13,3.2187323377860063e-22,5.537564547501275e-27,-5.436456171433734e-13,7.164272718606081e-13,-1.8544988725507745e-19,-4.210363292815571e-19,1.148574084794819e-24,-2.0414040206635332e-19,-2.0622135171777764e-19,1.76261553210149e-23,-1.3665574252209266e-19,4.014489861522589e-23,-5.322958251333276e-14,-1.8223062167673472e-19,9.279352670586434e-15,1.4371348526454649e-16,0.25462134764494354,1.1041022802411223e-17,2.8730248048603745e-23,-2.5184971382327866e-16,4.8732962540498716e-14,2.026719716339614e-27,8.368941760287911e-13,3.10888663859223e-22,9.956619265889872e-17,-1.4321449059591865e-19,-4.421228935471421e-15,6.020907360175838e-17,2.9786999987883634e-15,-1.6884628296995029e-15,-5.872097087134927e-13,1.6570743998956565e-23,1.4368339144139653e-17,1.3243385874361723e-19,6.154951361259838e-25,-9.647088175921612e-20,-30.892977161729394
551.4833603382766,0.19061169945528642,0.33124999999999993,1.034064294693902e-19,0.5888491353609773,-2.6232411817195284e-15,-6.224204470860323e-13,-9.317669558892522e-21,0.15652951699453851,1.6032046617797553e-21,-1.734583435241181e-13,2.686833468267091e-22,-2.6998158260214766e-27,-5.178001727324068e-13,6.098941264853066e-13,-5.902133015374706e-19,-1.3413418558714022e-18,-5.599812476221137e-25,-6.426225928449152e-19,-6.469675357916893e-19,-8.593293673020342e-24,-4.329882211973142e-19,-1.9572018853309322e-23,-5.3111173586909393e-14,-5.84170628747978e-19,9.274908110364057e-15,1.4360247060122672e-16,0.2546213476449432,1.0857239007687607e-17,-1.4006789995339624e-23,-2.5184091017120574e-16,4.908558276460682e-14,-3.1615586883045164e-27,8.26077439086947e-13,8.750558848401606e-23,9.742239686276075e-17,-4.601709323186573e-19,-4.421327669794152e-15,5.988816816806624e-17,2.978317672215458e-15,-1.6942983231047282e-15,-5.810876054061049e-13,-6.887941912138554e-23,1.4114026962504435e-17,-9.574752257918648e-20,6.073362928195926e-25,-3.0954962290469353e-19,-23.185961633243657
