T [K],vel [m/s],dist [m],X_NO,X_NH3,X_H2,X_O2,X_H,X_O,X_OH,X_HO2,X_H2O,X_H2O2,X_NH2,X_NH,X_N,X_NNH,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_NO2,X_HONO,X_HNO2,X_NO3,X_HONO2,X_N2O,X_N2H4,X_N2H3,X_N2H2,X_H2NN,X_AR,X_HE,X_N2,tau [ms]
552.9783505010298,0.13135642416876353,0.0,-1.1880960079508828e-13,0.2546213476446044,-1.2015247019128727e-15,0.15652951699463413,-3.7047526937117614e-14,3.6508004272382324e-14,2.0629720623800327e-18,5.967830786366907e-17,2.4550184446711646e-14,-9.251399864331154e-15,2.5198746000218045e-14,2.213412093393442e-18,-1.0303131532849364e-14,1.325839894669298e-18,-6.900285770901707e-15,-1.7129074747353762e-13,2.377072310271821e-13,1.2749413474557485e-18,1.2104923733780957e-18,8.447850467445377e-17,4.7816231507997126e-17,2.079367951770275e-14,8.416632771350083e-19,-7.486745234596008e-15,1.6973395873373818e-15,-4.851453873370378e-14,2.2915072227225985e-15,-4.862766234517963e-16,1.9481292357049146e-14,1.3208995357107612e-18,4.502950655284349e-18,0.5888491353608042,-31.703167326911668
552.9783505075104,0.1313564241702126,0.005000000000000001,-1.2895381956877987e-13,0.2546213476447218,7.81764445071207e-14,0.15652951699471573,-6.486736217190776e-21,1.1072411089166843e-18,1.3168501231025119e-20,1.2174961218699525e-14,5.12255447208542e-14,-9.222412113957883e-15,-1.4746714928911917e-12,1.4303710907705628e-20,-3.3804646581488435e-19,1.1182111494922567e-27,-6.830038855725077e-15,-1.4351177082707137e-13,2.0997157382855656e-13,-1.5543601861036494e-17,2.68457896264708e-19,1.9617727724131973e-14,1.252601772464756e-14,8.312568371961663e-15,2.57408643838675e-19,-7.486910069423515e-15,1.6971080431219397e-15,6.920340460351808e-13,5.301959203434255e-14,-4.875849791522087e-16,1.1108889606472204e-18,4.017472587395176e-19,1.3118043089388574e-18,0.5888491353611949,-22.687255824375374
552.9783505021629,0.1313564241695852,0.010000000000000002,-1.2966315531301672e-13,0.25462134764334465,4.7389237663377246e-12,0.15652951699388354,-2.4048245377180277e-24,-1.2099888202605969e-21,-2.566409666814995e-22,1.6109833224302632e-14,5.073945298902492e-14,-9.184138686961173e-15,-2.2463817512739715e-13,-1.1379499064599498e-20,-1.1711591368880761e-22,-1.408176446551812e-26,-6.769493711206234e-15,-1.1894599326152256e-13,1.8551933855883346e-13,-9.923842513184264e-18,-1.9752772075864525e-18,1.963029464044622e-14,1.7511329125012533e-14,3.325044826398778e-15,-1.1594523742291053e-18,-7.487905615910337e-15,1.6956274742714063e-15,6.110836150084436e-14,5.748185122408527e-14,-4.898902969457875e-16,5.829503909748922e-22,-1.7902631782899393e-18,-5.5297718736053626e-18,0.5888491353581171,-13.671344321839078
552.9783505008617,0.1313564241817558,0.0125,-1.2983457356102716e-13,0.254621347616333,1.0793603026803875e-10,0.1565295169776693,1.3212283266614527e-23,1.5747565311529613e-21,-6.819601959281666e-23,1.2634072161178127e-14,5.085762788724912e-14,-9.162093141818693e-15,8.324033230605041e-14,-5.048856703521739e-21,5.84145721801856e-22,7.346493028329352e-26,-6.7339332796430495e-15,-1.0741766390769476e-13,1.740581885925432e-13,-6.724055090239006e-18,4.259748249790236e-18,1.965302550455394e-14,1.8942065974007036e-14,1.9040975306294128e-15,2.761997127638506e-18,-7.483784198045779e-15,1.7006056562503686e-15,-9.004393767738189e-14,5.4156264168491864e-14,-4.838042252518495e-16,2.066017877939745e-21,4.299367838713074e-18,1.397245925125504e-17,0.5888491352979955,-9.163388570570936
552.9783505004932,0.13135642432273067,0.01375,-1.2992604832493404e-13,0.2546213473109562,1.2762498024797135e-09,0.15652951679433225,-1.9342445548903695e-23,-2.2266995757630072e-21,-1.1331386477877077e-22,1.0032102376678679e-14,5.6620475721615555e-14,-9.159965233574411e-15,1.755372200224092e-13,-4.095339330895895e-21,-8.744331819933726e-22,-1.1354344010034746e-25,-6.724127804095516e-15,-1.0184732574255819e-13,1.6850380304126042e-13,-6.791710646810218e-18,-2.726504589018429e-19,1.9651709607194593e-14,1.9455873986001068e-14,1.384052523289723e-15,-1.1106407091053525e-19,-7.486546215133045e-15,1.6971533806801061e-15,-1.3389745480854078e-13,5.16771386293924e-14,-4.881904469957044e-16,5.987917544931405e-22,-1.3119629527779635e-19,7.760354910653989e-20,0.5888491346183466,-6.909410694936863
552.9783505010274,0.13135642649920226,0.015,-1.2980688320104913e-13,0.2546213425992758,1.9301739583891355e-08,0.1565295139658003,5.315980848947805e-23,5.795095673598459e-21,9.677404302991865e-23,6.9865378281843985e-15,3.261500648036577e-13,-9.12383199560042e-15,2.4588177664942336e-13,-8.42028132297562e-22,1.923560651442489e-21,2.4384023275642714e-25,-6.698801800670422e-15,-9.642960169863865e-14,1.6313757229122653e-13,-3.9572640511549114e-18,8.45719757467362e-18,1.9682191791479385e-14,1.984154274506814e-14,1.0123283064817221e-15,5.6723960770868255e-18,-7.480669893505498e-15,1.7081633195118112e-15,-1.6596315789806004e-13,4.862166316923182e-14,-4.78433539877738e-16,4.440554091985159e-21,8.325680536492473e-18,1.9334747227746214e-17,0.5888491241327672,-4.655432819302789
552.9783505160028,0.1313564393669184,0.015625,-1.272102837161224e-13,0.2546213147440273,1.258479323716031e-07,0.1565294972474223,-2.406265378328058e-22,-3.8281457928072136e-20,-9.584823068452668e-22,5.098870167869184e-15,5.041541592462692e-12,-8.686771671757905e-15,2.7946627706886655e-13,-1.4513317310529752e-20,-1.383292790736024e-20,-1.7719996107520215e-24,-6.6632650411275544e-15,-9.355053115628837e-14,1.6046209807625762e-13,-1.3606882581645606e-17,-2.3094011862090897e-17,1.9755126397168535e-14,1.9980628976402224e-14,8.332296268796672e-16,-1.630206843752609e-17,-7.502542555629955e-15,1.7834164358352636e-15,-1.812267814997005e-13,4.692276814149283e-14,-4.846113882285523e-16,-1.4863028702739536e-20,-2.464952917737504e-17,-6.494857247015105e-17,0.5888490621554676,-3.5284438814857517
552.978350658672,0.1313564806361001,0.0159375,-9.803721725672671e-14,0.25462122540980203,4.673800290523815e-07,0.15652944366241625,7.6455526017076895e-22,5.969046035001714e-20,1.3950359250076947e-21,5.051203821893394e-15,4.748123361944894e-11,-3.804588724516715e-15,2.975633470834873e-13,1.6083884901961915e-20,2.1126321233198116e-20,2.7021495556087126e-24,-5.982801002384327e-15,-8.951107704439728e-14,1.5919529772413725e-13,5.513473086470197e-18,2.6639487583429892e-17,2.1370327314148226e-14,2.0206620193306142e-14,7.795539901900531e-16,1.312906666694075e-18,-7.4849281172106e-15,3.1499235969528728e-15,-1.8858179493406241e-13,4.6098358207588564e-14,-1.7434757401909382e-16,2.850080175697554e-20,2.411343091360356e-18,1.8854756435013977e-17,0.5888488635001117,-2.9649494125772344
552.9783525032464,0.13135667104915644,0.01625,3.1628241667724823e-13,0.25462081328904274,2.0409432762701617e-06,0.15652919683706829,1.3924417440643205e-21,2.637115987333317e-21,2.6388397140981393e-23,1.1298254677221126e-14,5.70894038788932e-10,6.477071625533781e-14,3.264606312616098e-13,-1.784983270162776e-21,7.186986080262886e-22,9.592175856164544e-26,3.3143190117747974e-15,-4.9891827608827084e-14,1.5813847103727674e-13,7.385653832098791e-17,3.413503653752211e-16,4.668990141795451e-14,2.2658865929246662e-14,7.149801919561519e-16,3.1486210161088776e-18,-7.482863152719284e-15,2.720872126287139e-14,-1.9562675709241988e-13,4.557840946540813e-14,3.924625112297011e-15,3.457308579029697e-21,5.878898625549623e-18,4.303205567839285e-17,0.588847948358944,-2.4014549436687167
552.9783763423397,0.13135755185738557,0.0165625,6.2216658706480616e-12,0.2546189081537425,9.290978039063646e-06,0.15652806028113486,9.739036321718116e-21,1.0701527288521591e-19,2.5901943736089145e-21,1.0254381533195671e-13,7.026277034503344e-09,1.033514110516766e-12,4.584282712210741e-13,3.0840255015436206e-20,3.789194364146899e-20,5.01912341981862e-24,1.361792526950694e-13,4.95802022378881e-13,1.6032234085629493e-13,2.4916049117270145e-15,4.7660072881280536e-15,4.570231495562654e-13,6.58583972580387e-14,6.792046732770491e-16,2.7732653557729332e-17,-7.45403720877942e-15,4.575933751693954e-13,-1.949890465337187e-13,5.102900821067295e-14,6.317602878270072e-14,5.0443169902567966e-20,3.926305118072692e-17,1.382451624228108e-16,0.5888437335512976,-1.837960474760196
