T [K],vel [m/s],dist [m],X_H,X_H2,X_O,X_OX,X_OH,X_OHX,X_H2O,X_O2,X_O2X,X_HO2,X_H2O2,X_O3,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_N2H2,X_N2H3,X_N2H4,X_NO,X_HNO,X_H2NO,X_HNOH,X_NH2OH,X_N2O,X_HNNO,X_NO2,X_HONO,X_NO3,X_HNO3,X_N2O3,X_N2O4,X_HE,X_AR,X_N2,tau [ms]
550.8789087844108,0.12268678039207478,0.34062499999999996,-3.1098262351748938e-24,-8.406235391678702e-14,1.6946549202413683e-20,-2.1512281729887307e-26,7.850678348309438e-21,-1.3110659769739247e-26,4.0730464928536876e-13,0.1565295168724099,1.187835729209162e-10,4.6005346114866935e-12,-2.264636889391232e-12,1.5407864249842872e-16,-1.3858580501976651e-22,-2.5955400021156367e-23,8.837541967712152e-12,0.25462134764285366,1.2052086896774591e-26,-6.668680223960625e-15,-3.0722274257062583e-23,-4.261283303562018e-12,7.066717749247322e-14,2.1790434151588792e-16,3.192341791668348e-13,9.104209191379574e-17,-2.5155134290209766e-15,-1.5212845525764535e-16,-4.1970237738557014e-19,1.872532993253611e-15,-3.565076480073236e-15,-4.149753735079906e-19,3.3246253775618955e-16,3.501885565816047e-23,-2.074375972644441e-26,-1.407390925008989e-18,-3.7290158575319726e-19,0.5888491353583378,-18.174131722738963
550.8789087846884,0.12268678039213719,0.3421875,-2.908360848596061e-24,-2.49477097993226e-14,1.6652383493368753e-20,-2.001580527156598e-26,7.854853317884844e-21,-1.2198631063703192e-26,4.135824838666402e-13,0.15652951687237515,1.1878357288411002e-10,4.656579717040827e-12,-2.2931351161618353e-12,1.5097593638817114e-16,-1.2699812215784088e-22,-2.456827806071236e-23,8.741828369360053e-12,0.25462134764284133,1.290667571264308e-26,-6.747869412006865e-15,-3.007891954843056e-23,-4.2113651786876436e-12,7.164947920198338e-14,2.1779366499777314e-16,3.241186202175904e-13,9.196536600489429e-17,-2.5162399854430444e-15,-1.5320317035145257e-16,-5.608320054056087e-19,1.889745107872051e-15,-3.599580259290978e-15,-6.411994842868787e-19,3.319404465450334e-16,3.5339251260665486e-23,-1.930077030031001e-26,-3.6093638364222265e-18,-1.1899367798722064e-18,0.5888491353583318,-15.170530869917043
550.8789087849254,0.12268678039230742,0.34375,1.989982674511495e-23,1.0645900388565987e-12,1.8432536437615232e-20,9.558113311824872e-26,7.91479703750944e-21,5.825191525879741e-26,4.199100540575122e-13,0.15652951687218464,1.1878357439024237e-10,4.713780227944864e-12,-2.3221612206277654e-12,1.6273163655678363e-16,6.0693357640439325e-22,4.3806450301786835e-22,8.655406657264239e-12,0.2546213476425639,7.731888346006663e-26,-6.8158750460255925e-15,-2.779361682839879e-23,-4.166039582023893e-12,7.266197585234466e-14,2.1886721292601115e-16,3.290129294561717e-13,9.794421728327568e-17,-2.511652059140284e-15,-1.481433723385494e-16,1.4457950598155324e-18,1.9199215887378955e-15,-3.6301641476330274e-15,1.4135400467993228e-18,3.347085516930428e-16,4.618941959152384e-23,9.216392332779364e-26,1.083840518602203e-17,3.0795396078748826e-18,0.5888491353577113,-12.166930017095012
550.8789087851229,0.12268678039461375,0.3453125,2.4899931414922622e-23,2.1144397006532655e-11,1.9254372606840184e-20,1.1700812183869094e-25,7.950579826670804e-21,7.131058413958295e-26,4.262622708261567e-13,0.15652951686914626,1.1878357500119042e-10,4.772059521071888e-12,-2.3517061156447194e-12,1.7116870091109923e-16,7.287981614887333e-22,5.193112128330778e-22,8.577888182088032e-12,0.2546213476374203,8.933347441335519e-26,-6.88196053641326e-15,-2.6976425789134456e-23,-4.125155180603803e-12,7.367873804611868e-14,2.1947814239363644e-16,3.339172969014598e-13,1.0398333154532185e-16,-2.5067237847066518e-15,-1.4158400135578592e-16,2.705998940407259e-18,1.9513166136414783e-15,-3.660555906010733e-15,3.0626791606978197e-18,3.378432486282781e-16,4.835795466491328e-23,1.1282496146265487e-25,2.238781029381678e-17,7.69913414418817e-18,0.5888491353458092,-9.163329164273094
550.87890878521,0.12268678041058337,0.34609375,-1.2041692216032463e-22,1.6243016447008818e-10,9.279881783803187e-21,-6.433450414863631e-25,7.682763289328265e-21,-3.9208656831174407e-25,4.293442585248692e-13,0.15652951684795408,1.187835673587255e-10,4.801321052927183e-12,-2.3666299090518527e-12,1.1764484600604835e-16,-4.036319662931072e-21,-2.558620357328908e-21,8.54128807516815e-12,0.254621347601226,-3.3399898851967802e-25,-6.945090591521766e-15,-3.8111505065158143e-23,-4.1058736683496176e-12,7.40980751864851e-14,2.143642716224894e-16,3.3635525679405e-13,9.077449414951212e-17,-2.520852215516724e-15,-1.5545045078762435e-16,-5.699181831259768e-18,1.9268723766423016e-15,-3.688759091452381e-15,-4.741837672458455e-18,3.289188786648907e-16,-2.1728621782657628e-23,-6.203477456222965e-25,-1.8694188226337925e-17,-5.915093466233507e-18,0.588849135261907,-7.661528737862189
550.8789087852999,0.1226867805655807,0.346875,1.3953155834390529e-22,1.5350155724165997e-09,2.2880162341698855e-20,6.213896301150868e-25,8.132538558136515e-21,3.787058659628892e-25,4.33017288220838e-13,0.15652951664219683,1.1878357698110615e-10,4.831148794214227e-12,-2.381666648062476e-12,1.7144405677297994e-16,3.9289301183231454e-21,2.555667766736453e-21,8.506635624573319e-12,0.2546213472495961,3.7020328059146275e-25,-6.9568844781299945e-15,-1.898152093873063e-23,-4.087431190795059e-12,7.466458970443266e-14,2.2188980162725927e-16,3.388255167891188e-13,1.0513598956987266e-16,-2.507141439297305e-15,-1.4300631606852164e-16,3.4193864365004016e-18,1.969822975667126e-15,-3.695306006994817e-15,3.1377449457419854e-18,3.375253749533407e-16,9.507150313226601e-23,5.991762755409953e-25,2.0360100018281374e-17,7.169706366050177e-18,0.5888491344467034,-6.159728311451285
550.8789087856183,0.12268678207126402,0.34765625,7.403387461720594e-23,1.4869618617758263e-08,9.340431685946442e-21,-6.290886980912412e-25,7.717822611759638e-21,-3.833981003469929e-25,4.4970304490439727e-13,0.1565295146434112,1.1878356675498864e-10,4.861150112863253e-12,-2.3968570440579156e-12,1.1815148064982453e-16,-4.107274998099205e-21,-2.5077260453024825e-21,8.473457283764805e-12,0.2546213438334568,-3.2585354919557296e-25,-7.017139385443129e-15,-3.7467752848619365e-23,-4.069960506338325e-12,7.512272922261288e-14,2.1561615353328585e-16,3.412757018214382e-13,9.206500607571104e-17,-2.5209480236940672e-15,-1.5580696671902829e-16,-5.076633162302066e-18,1.946992088301993e-15,-3.723394268877362e-15,-4.5417691122415175e-18,3.2875421618184143e-16,-2.0211850795294015e-23,-6.066011223039769e-25,-2.2989066227502834e-17,-6.339418777038586e-18,0.5888491265270067,-4.6579278850402694
550.8789087884957,0.122686787745182,0.348046875,8.42695704969279e-22,6.511582808113834e-08,1.3946428153529387e-20,-9.653959386259113e-27,7.918231638315495e-21,-5.883401364163197e-27,6.176675406900683e-13,0.15652950711187663,1.1878356272999442e-10,4.8766404074269214e-12,-2.4044835263465142e-12,1.194074211863662e-16,-5.131896502843026e-23,-1.0858218300525692e-24,8.457043547333965e-12,0.25462133096026635,1.9501363323317086e-26,-7.010535646701432e-15,-2.8104113136914116e-23,-4.061441801023489e-12,7.581780040625262e-14,2.1761753511485184e-16,3.425593890353915e-13,9.171627836334391e-17,-2.519204379164006e-15,-1.4680809622923014e-16,-4.588366367127828e-18,1.965955897727188e-15,-3.7316812369890225e-15,-4.465174990399436e-18,3.282425150963315e-16,3.698699141807762e-23,-9.308779239010489e-27,-2.8336456710376203e-17,-7.405701304217887e-18,0.5888490966853521,-3.9070276718348174
550.8789088331441,0.12268681814903104,0.34843749999999996,3.955612023620413e-21,3.343086107102441e-07,-6.1151223236338665e-21,-1.98344640278246e-24,7.26554367930265e-21,-1.2088114601826473e-24,3.3879525095755176e-12,0.1565294667627052,1.187835220508921e-10,4.893864766275278e-12,-2.412149268892241e-12,4.9278553308573706e-17,-1.241133692226931e-20,-7.98151360273205e-21,8.440275483490321e-12,0.25462126198071006,-1.0748370686652606e-24,-6.601055154023599e-15,-5.751104057197303e-23,-4.053016899721158e-12,8.365882860767237e-14,2.2173823870527117e-16,3.4467835398553437e-13,7.890457850361221e-17,-2.4881177322598852e-15,7.136127263388912e-17,-1.542962784896535e-17,2.2472604028087602e-15,-3.730889052317756e-15,-1.4720626382461477e-17,3.1630838408240203e-16,-1.4511925782317161e-22,-1.912549612980854e-24,-5.762094456695183e-17,-2.4227178286867932e-17,0.5888489368185152,-3.1561274586294763
550.8789091013947,0.1226868830680696,0.34863281249999994,1.2679328236366346e-20,9.087800929798755e-07,5.232536060566766e-20,4.79547221182383e-24,9.470818402293392e-21,2.9226030445612437e-24,2.1013033074663506e-11,0.15652938065990096,1.1878348970380732e-10,4.905852541144847e-12,-2.415860457603657e-12,1.6568028948791919e-16,2.9963095128075766e-20,1.9420182462309743e-20,8.435710688040591e-12,0.25462111470951587,2.72143924049059e-24,-3.5618313503868884e-15,4.388835623080378e-23,-4.048369593106459e-12,1.3343041106342245e-13,4.0045332938864707e-16,3.5114752603748584e-13,1.3048002959101597e-16,-2.1478073608729533e-15,2.0264634252541635e-15,4.6901868572228145e-18,4.678094817658026e-15,-3.5183439176703592e-15,1.8693538019299327e-18,3.3322602910727626e-16,4.804344825255228e-22,4.224134904186293e-24,1.2883702929593126e-17,1.0734761113782887e-18,0.5888485957033333,-2.7806773520266947
550.8789113413177,0.12268708971628041,0.34882812499999993,3.6171702954270656e-20,2.734872399958654e-06,4.6896523560274716e-20,3.274633190406001e-24,9.241920082390522e-21,1.995704136181083e-24,1.764642257016463e-10,0.15652910699492453,1.1878338945746295e-10,4.933648806577229e-12,-2.4183563445837426e-12,2.259098381387195e-16,2.150244865762113e-20,1.3313549372205058e-20,8.459588280776843e-12,0.2546206460818246,2.0525733572822728e-24,2.3568447647454845e-14,2.117289381737892e-23,-4.040235678876776e-12,5.755957881934227e-13,2.5632570510025845e-15,4.037728258529624e-13,3.6703103357530905e-16,6.839475179451737e-16,2.3797367797848654e-14,1.39579083475472e-17,2.8827980892430346e-14,-1.2804251752715426e-15,1.0412347670265672e-17,3.4525178711739113e-16,3.4009434144062513e-22,2.7508956916117668e-24,3.165479554486756e-17,1.3366970141181324e-17,0.5888475117476101,-2.405227245424024
550.8789300465431,0.12268774901492473,0.3490234375,1.1253247408598386e-19,8.539524714739148e-06,-4.2866170818161956e-20,-7.255996169151669e-24,7.312213642280942e-21,-4.422102811555291e-24,1.5475807511836065e-09,0.1565282373399491,1.1878412942909997e-10,5.077127574488759e-12,-2.405541310475775e-12,6.241431143846322e-17,-4.6595443374683935e-20,-2.931558351733446e-20,8.675842692851977e-12,0.25461915257865086,-2.2454277408439826e-24,2.685853598191122e-13,-1.3619729972622923e-22,-3.99182284303623e-12,4.516592860234637e-12,3.2002528470390464e-14,8.684128467834675e-13,2.3429938376838783e-15,2.596151897432451e-14,2.6862181619978946e-13,-1.4030022234393882e-17,2.7470736702643105e-13,2.406486873600253e-14,-1.2798796301975473e-17,3.622867072346115e-16,-6.315319134638345e-22,-7.406242416028035e-24,-5.476365710671561e-17,-2.2271544493268395e-17,0.5888440688766833,-2.0297771388211316
550.879086249931,0.12268986508018802,0.34921874999999997,4.1977152945195643e-19,2.6990840082490796e-05,-5.0120293207989865e-21,-2.3009615243817466e-24,2.2669911492188242e-20,-1.4020292635430266e-24,1.3641099883336858e-08,0.15652547483158424,1.1880393875839217e-10,6.205543916436883e-12,-2.201530166594734e-12,6.861341278981088e-17,-1.463029374313609e-20,-9.21429611473947e-21,1.011209628417471e-11,0.2546143748837488,1.6832678875767925e-23,2.4838855776615357e-12,-5.759272910600315e-23,-3.4842361484432448e-12,3.960884224691707e-11,4.347521228574759e-13,5.010799796966884e-12,2.045420739377756e-14,2.532791778663473e-13,3.0240123637530873e-12,-1.2221613509095093e-17,2.783509780697332e-12,3.126953765818318e-13,-1.168655701919722e-17,9.314395603330451e-16,-1.7371787710087364e-22,-2.6628327128601973e-24,-1.555176352526456e-17,-1.9179668256512766e-17,0.5888331456201156,-1.6543270322184611
550.8795949157859,0.12269271603322997,0.34931640624999993,1.0849613915259648e-18,5.129145897934044e-05,2.155876761105216e-19,2.4668364390931514e-23,9.690808556680269e-20,1.5033165346661292e-23,5.515280467674875e-08,0.15652184160513335,1.189309370245156e-10,9.864650390428488e-12,-1.2062048471033725e-12,3.4159058257171104e-16,1.5671188072610313e-19,9.960753308684042e-20,1.364578487266193e-11,0.2546079938207686,1.1422648813233833e-22,1.026956761477201e-11,4.0282547778829292e-22,-1.2532523246673981e-12,1.6091635196402236e-10,2.5496040396109684e-12,1.939094461326227e-11,8.385631114743397e-14,1.0471868106322977e-12,1.499593145762944e-11,3.0397597981981946e-17,1.2692997118489711e-11,1.5798293773099487e-12,2.776387297289949e-17,4.005047573987032e-15,2.331286577461649e-21,2.3806565991144345e-23,8.019309019044816e-17,3.262123652878615e-17,0.5888188175988014,-1.4666019789171258
550.881972875235,0.1226989523516353,0.34941406249999996,4.138500918769846e-18,0.0001020635010407448,2.039191075304642e-20,-4.2789976467367544e-24,8.291317987304089e-19,-2.6093580883142205e-24,2.5897468014283223e-07,0.15651426835370802,1.198820441212135e-10,2.8346039743536395e-11,5.506134513654036e-12,3.385496854829558e-16,-2.6955855198785582e-20,-1.692266933060483e-20,2.6097136905651476e-11,0.2545943008267901,9.550641209643647e-22,4.9346823279924534e-11,1.1797187804865098e-21,1.2706077783373744e-11,7.609656424654871e-10,1.582069646383096e-11,9.074972650794529e-11,3.9952180044540836e-13,5.008245938620707e-12,8.834053345254067e-11,1.4497710278036233e-17,6.818276246717876e-11,9.419652534984101e-12,3.0321969153878136e-17,2.6632876507430548e-14,7.86972818940594e-23,1.4164610683256255e-23,5.463838382501898e-18,1.27791227723165e-17,0.5887891070629829,-1.2788769256157906
550.8930877892002,0.12271329631512122,0.34951171875,2.3054986362678928e-17,0.00020814036876594188,-5.41778485700616e-20,-2.6431770987292834e-23,1.3949906011096185e-17,-1.610191314824745e-23,1.259689114091894e-06,0.1564985080710935,1.2692123603177315e-10,1.1825924942970912e-10,5.0702208653193276e-11,5.450120696468956e-16,-1.6817377379642717e-19,-1.0484078550032465e-19,7.002347311719717e-11,0.25456411000809215,1.3683582156822684e-20,2.4547587770959945e-10,3.2293295924165744e-20,1.0017676686325505e-10,3.7254931471673914e-09,9.88941231556608e-11,4.4483858807474867e-10,1.97232985437468e-12,2.477183778870991e-11,5.376548910140026e-10,-2.8710308102312276e-17,3.7884102552423794e-10,5.7923901359343396e-11,5.885513444449831e-17,1.9487797155354977e-13,9.632255602846422e-21,5.876835417156524e-22,-1.103364939109905e-16,-3.992029815624002e-17,0.5887279758807903,-1.0911518723143443
550.9450213831694,0.12274943814628954,0.349609375,1.614763168542259e-16,0.00042974879277550196,9.573216726596033e-19,1.9505887356985795e-23,2.806531601865851e-16,1.1871013860171253e-23,6.172328899526115e-06,0.1564657624633336,1.788748881443482e-10,5.23962882069704e-10,3.546431304006672e-10,3.636415368893112e-15,1.211478406269983e-19,8.817084432213147e-20,2.2688414480738816e-10,0.25449412027633683,2.3779825990675867e-19,1.2297831082407544e-09,9.11133940904779e-19,6.484029613597333e-10,1.8349003389648773e-08,6.185164229129211e-10,2.201586099264683e-09,9.808690821926938e-12,1.233703910308444e-10,3.2897834224156417e-09,3.9988750485431115e-18,2.116415578091681e-09,3.579355982893898e-10,3.6477594026265087e-16,1.4314684113984643e-12,3.37144017063955e-19,1.9338015369233984e-20,-5.906078793221308e-17,-4.1187536941284725e-18,0.5886041659082479,-0.903426819012898
551.1874594577424,0.12285391083709844,0.34970703125,1.311013579569264e-15,0.0008926149073226358,5.735515732747585e-18,2.983063213285004e-23,5.394824782013031e-15,1.8009336471847972e-23,3.0279818406938135e-05,0.15639760527445518,5.620162143528993e-10,2.1212148528200873e-09,2.391321716971606e-09,2.1678221089622226e-14,1.8333271338175829e-19,2.734471094100395e-19,7.982106624249971e-10,0.25431781487828214,4.319022030935243e-18,6.169071740368175e-09,2.5989914685191005e-17,4.082784916575016e-09,9.035978355409015e-08,3.863765525799251e-09,1.0913868697602914e-08,4.885810448285717e-11,6.150949711387423e-10,2.013950878991316e-08,-2.1452116985254507e-17,1.1799361820206823e-08,2.211623902156693e-09,1.3950399846401263e-15,1.0193027431129316e-11,9.323741301720703e-18,5.983485221121033e-19,-1.7289740842835736e-16,-4.753495558635336e-17,0.5883615290348251,-0.7157017657114517
551.6416018441797,0.12299968659769246,0.349755859375,4.467553853181795e-15,0.0013129117479172643,1.2621215377587569e-17,-7.111241603491604e-22,2.686100109171408e-14,-4.349403049216389e-22,7.763249720511644e-05,0.15633491280332937,1.669100718289502e-09,4.151482559446553e-09,7.71492843712077e-09,6.363600131582835e-14,-4.389624740538861e-18,-1.937985011953922e-18,1.6439850958811907e-09,0.254108762381663,2.254247165187864e-17,1.608491835287013e-08,1.9561004542166635e-16,1.2572337927324024e-08,2.3226154283271576e-07,1.1842718081069469e-08,2.8200135898629633e-08,1.2684013871022843e-10,1.5957505900590418e-09,6.09050083183684e-08,-2.1837297853962516e-16,3.300735944636376e-08,6.724644157579326e-09,2.4806785224766412e-15,3.2232691773304424e-11,6.761694591008778e-17,4.636372909800611e-18,-4.09105678666425e-16,-2.640470970858775e-16,0.5881653620368033,-0.6218392390608951
552.1798355477542,0.12315009510193063,0.34978027343749996,9.095343660213273e-15,0.0016087427765874287,5.053890477534645e-17,1.9811843457021378e-21,6.67989796540974e-14,1.2013021462403471e-21,0.00013594151620221952,0.1562887950428126,3.454616300083662e-09,5.912554891287535e-09,1.6001693877366704e-08,1.3323537461938282e-13,1.2019412086830433e-17,9.40845034269228e-18,2.4570923716575953e-09,0.2539189853253739,5.829478677462355e-17,2.8513707356015815e-08,6.518838097703898e-16,2.518292271516721e-08,4.079348099239119e-07,2.2898438697337243e-08,4.966319561135436e-08,2.2413142174726723e-10,2.818142624817284e-09,1.2037215871283067e-07,2.417750755288261e-16,6.147882536476045e-08,1.3337681833405237e-08,4.0245809888137025e-15,6.546069404069336e-11,2.2330262324957496e-16,1.5902736956531644e-17,2.0302366487336413e-16,2.4374528408045874e-16,0.5880467750233765,-0.5749079757355613
