T [K],vel [m/s],dist [m],X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,tau [ms]
550.8789639726715,0.12531087008670916,0.0,-1.1279988904373072e-19,0.5888491353607633,-7.856320409316509e-19,2.7438863237434145e-17,-6.820465156919022e-19,0.15652951699463305,-1.8078008448142993e-19,7.237621817110288e-19,-1.774641306120219e-19,4.435284790574265e-18,1.2987476626129036e-16,1.812741187498061e-19,-7.348574663706913e-20,-1.0679523680727942e-19,-1.1562315866892467e-19,-9.946635861425369e-20,-9.947513792977622e-20,-8.963098898327847e-20,-3.981378305370206e-20,-1.128756890657191e-19,1.7820753439154065e-20,-1.1492134037737556e-19,0.25462134764460337,-2.467796641480748e-18,-1.6090965265597413e-19,-8.988716807957314e-20,-1.9050263449684355e-19,-1.1377522228783936e-19,1.4319207429830156e-16,9.693136729129948e-20,-9.688545448876844e-20,-657.992730510263
550.8789639715808,0.12531087008641062,0.1,1.0305471250649346e-18,0.5888491353609501,-4.511859471588393e-16,2.1266019509641866e-14,1.4671888170999402e-21,0.15652951699379153,7.798396216370745e-21,2.9477506175317928e-15,5.303740319817552e-23,1.553153259516157e-14,5.223542319495856e-13,1.2065220740840013e-15,9.13077329858412e-17,-3.1539879576323374e-17,9.060507923920008e-19,8.273640422211234e-20,3.800442971959093e-20,2.251986573218544e-19,2.3637094101054123e-16,-9.031936702404189e-23,5.441835393939597e-16,4.2034413351067626e-19,0.2546213476443461,-1.2786941955451922e-14,1.9425450264148142e-25,2.7809655939165094e-21,-8.728379333524054e-23,2.17273679233172e-28,3.6054023442503163e-13,8.620059220698156e-16,-1.1586833623470242e-18,-470.03946541813
550.8789639700221,0.12531087008605915,0.2,7.950152322147273e-19,0.5888491353609328,-4.519897493876559e-16,2.1174287576731305e-14,-9.889478136605248e-27,0.15652951699366802,-5.682423348907576e-20,3.96444827068066e-15,1.852179808282301e-23,2.0210071919423242e-13,4.5046686802328185e-13,2.4908474626287736e-15,9.167423114908707e-17,1.700832685658332e-15,2.063322811731868e-18,-1.531991554731091e-17,1.3179384568204142e-17,7.191154084606946e-16,2.335209999163732e-16,5.113234779041773e-21,5.516986500176328e-16,5.782941791902293e-16,0.2546213476440408,-4.5265016403788445e-14,-2.6622460978413995e-21,-4.9142637470774586e-21,-2.4928503073983038e-22,2.5855855564435006e-29,7.221774007181877e-13,2.2814040934387536e-15,-4.5517873549292765e-15,-282.08620032599714
550.8789639636652,0.12531087008470398,0.25,1.488970840226105e-18,0.5888491353605078,-4.49624700777262e-16,1.9236475785851728e-14,2.4296131078424776e-26,0.15652951699354167,4.7908474949908124e-20,8.938915846571294e-15,2.5166206676106194e-22,3.1573713629453924e-13,3.472460182729014e-13,5.435052432433989e-15,9.20263508870631e-17,-2.863700331020818e-16,5.277813357411891e-18,-1.463230574747942e-17,1.3486587154785493e-17,7.193344372800577e-16,2.326601038536057e-16,-1.1262259145820571e-20,5.551282874364829e-16,4.787159831956894e-16,0.25462134764372885,-7.673572975526907e-13,2.7233832247979275e-24,3.433242491417431e-20,-1.0957183102121892e-20,1.1949410011399125e-27,2.2912847033110535e-12,4.3740674957397056e-15,-4.541868521289337e-15,-188.1095677799307
550.8789639614315,0.12531087008422767,0.275,3.394585039714745e-19,0.5888491353603589,-4.53546952247226e-16,1.855343087494322e-14,-2.1470772702893787e-25,0.15652951699349987,5.952431005364499e-20,1.1963054370973001e-14,3.059942120028714e-22,3.713983613198498e-13,2.915116093819184e-13,7.41390415199824e-15,9.07635053792727e-17,-9.969453428090548e-16,6.571889443541936e-18,-1.5601133865971116e-17,1.201493613415718e-17,7.182567012523615e-16,2.307033157728754e-16,-8.071102946543272e-21,5.551108430090226e-16,4.31454609480217e-16,0.25462134764360667,-1.0206231712237345e-12,-9.069672294387294e-24,-9.766145885700505e-20,-7.781124902936854e-21,4.4232314063621874e-30,2.8527303836980165e-12,5.437010292495437e-15,-4.5484505572987484e-15,-141.12125150689747
550.8789639616356,0.12531087008426942,0.3,1.938444187867094e-18,0.5888491353603811,-4.480882070261927e-16,1.866124334452612e-14,2.8655591654641543e-25,0.15652951699350237,6.020582032397873e-20,1.5017456347457117e-14,3.085150135148358e-22,4.2141081381604484e-13,2.4182176970184193e-13,9.731662496356375e-15,9.172432862641926e-17,-9.205981670012667e-16,6.8769063197867e-18,-1.416098573579941e-17,1.2996664239498134e-17,7.193595986645008e-16,2.315583326066595e-16,8.135494098472576e-22,5.577134878009464e-16,3.9070857268268175e-16,0.2546213476435644,-9.8321127413411e-13,1.2738142430826935e-23,1.3689199566364494e-19,1.2365859649223798e-21,3.482860805018716e-27,2.8263219128226985e-12,6.181471137947206e-15,-4.549423496740062e-15,-94.13293523386423
550.878963962264,0.12531087008440137,0.3125,1.4118043463289959e-18,0.5888491353604328,-4.498771964395705e-16,1.889522887205917e-14,-1.566155603659612e-25,0.15652951699350404,5.647113968596549e-20,1.6499296874583848e-14,2.995878461761165e-22,4.3605481618854123e-13,2.3757166420673035e-13,1.0922354003029516e-14,9.119322416805887e-17,-7.003178408452118e-16,6.77885928014099e-18,-1.461037668258256e-17,1.2368567377405272e-17,7.188586827776745e-16,2.305382963275394e-16,4.9942024610153145e-21,5.577853120498897e-16,3.697821875853646e-16,0.2546213476435612,-8.956421667670221e-13,-8.651832789591901e-24,-5.742449862412811e-20,5.2498336819500015e-21,4.940290743807393e-28,2.674964826015178e-12,6.4787249387369505e-15,-4.5485179959334074e-15,-70.63877709734767
550.8789639632611,0.12531087008461303,0.32499999999999996,2.064409854899675e-18,0.5888491353605033,-4.476931479156482e-16,1.9225383891506346e-14,9.05366818132016e-22,0.15652951699349385,5.283951338427434e-20,1.7922012969160825e-14,2.8728811772607053e-22,4.5144686889859516e-13,2.4936974798037405e-13,1.2109229040503725e-14,9.165512240239181e-17,-3.9138481993935733e-16,6.572421857561303e-18,-1.402378864736719e-17,1.2846294765136761e-17,7.192944820341445e-16,2.306596070619512e-16,6.993730299215212e-21,5.590205214315769e-16,3.5108059334519013e-16,0.2546213476435654,-7.760996887270676e-13,1.070033231733666e-23,9.968360003997115e-20,7.353682919804159e-21,3.401025278453182e-27,2.4603745695838404e-12,6.71863420242854e-15,-4.5439522302455215e-15,-47.14461896083111
550.8789639637457,0.12531087008471503,0.33124999999999993,1.0542613912110107e-18,0.5888491353605411,-4.510700121373744e-16,1.943387337273057e-14,-6.58912470240723e-25,0.15652951699349785,4.876437291054093e-20,1.8593062700262656e-14,2.715666138313045e-22,4.590681813202859e-13,2.4696035896770427e-13,1.2687798350654347e-14,9.0833290416045e-17,-2.267944842355334e-16,6.423590739879183e-18,-1.490805498391149e-17,1.1925676887196025e-17,7.184501044473708e-16,2.2938754204601564e-16,7.511466858424635e-21,5.582802252173831e-16,3.4067686614326985e-16,0.2546213476435687,-7.116980490610066e-13,-3.245081451780058e-23,-2.3808449959878827e-19,7.56688312756652e-21,-2.9078693157187197e-27,2.3437567355167725e-12,6.814816883845253e-15,-4.5422165996762054e-15,-35.39753989257288
550.8789639642127,0.12531087008481376,0.33749999999999997,2.900806716279726e-18,0.588849135360576,-4.448762836152736e-16,2.2354019879948537e-14,1.3117608901027315e-24,0.15652951699350107,4.9632770996844226e-20,1.925197874817702e-14,2.6536720491322437e-22,4.666218787364534e-13,2.44673237098204e-13,1.3269453729802634e-14,9.22995860159208e-17,-6.237375182072534e-17,6.324703407977854e-18,-1.3276361474356351e-17,1.3539520620431761e-17,7.198761999792235e-16,2.3097127116440983e-16,7.394716584903453e-21,5.604204585616976e-16,3.333881971911236e-16,0.25462134764357086,-6.494393830656686e-13,5.934887773520436e-23,4.238651219182882e-19,8.05253156007848e-21,1.028318838677899e-26,2.2314369012469686e-12,6.8933210545992314e-15,-4.537557449323099e-15,-23.650460824314436
