700.0,0.00019723460807157206
716.6666666666666,0.0001971837325965213
733.3333333333334,0.00019711308707105158
750.0,0.000196984580833433
766.6666666666666,0.00019571268427137078
783.3333333333334,0.00016928709048092463
800.0,0.00014551563224359212
816.6666666666666,0.0001276341598345426
833.3333333333334,0.00011453776000409108
850.0,0.00010492354098815297
866.6666666666667,9.768056159804747e-05
883.3333333333334,9.199556724645848e-05
900.0,8.732366779594085e-05
916.6666666666667,8.33174914995686e-05
933.3333333333334,7.976048509819283e-05
950.0,7.651775291010618e-05
966.6666666666667,7.350362107309392e-05
983.3333333333334,7.066145179071169e-05
1000.0,6.795153844988245e-05
1016.6666666666667,6.534404098391491e-05
1033.3333333333335,6.281481604189424e-05
1050.0,6.034261159664654e-05
1066.6666666666667,5.790669605313383e-05
1083.3333333333335,5.548473483883985e-05
1100.0,5.305127766784609e-05
